,title,author_info,rating,pros,cons,helpful
70,Would not recommend,"Sep 9, 2019 - Engineer",1.0,"Very flexible work culture, if that's your thing. High pay, though they don't have as frequent stock refreshes as other large tech companies.","Sort of bizarre workplace environment & culture. I didn't see much in the way of manager training or ensuring that the right ICs were promoted to people manager roles. Annual reviews are in no-way transparent. You are assessed on a set of criteria that is not shared with you (either the criteria or the assessment results). My review was five minutes: ""You're doing great!"" There was no actionable feedback, stretch goals or written documentation for me to learn and grow from. Leadership in my org very often resorted to bullying and openly shared negative feedback on their own peers with their reports. Several times while working there, I lost my engineering title due to re-orgs and was told that they ""didn't want to transfer headcount,"" so was left with only limited technical work to do for long stretches. And that's my biggest complaint - at least in my org, hard and innovative work was not championed but rather avoided in pursuit of very easy and short-term goals.",22 people found this review helpful
71,Be careful that they follow through on what they promise.,"Oct 12, 2008 - Senior Account Executive: Mid Market in San Francisco, CA",2.0,Great software applications and tremendous potential of SaaS.,The territories are treated as though they each have the same sales potential with each having the same quota. Though in reality the territories are not the same and each year the territories get smaller and smaller while the the quota rises. The company is satisfied with having only 55% achieve their quotas and qualify for club because they don't expect 45% of the reps to attain their quotas. So 45% of the reps are set up for failure. They also bait and switch territories as a way to attract talent. They make you a job offer for a particular territory only to tell you after you have been hired and left your previous job that your territory has changed...and typically the new territory is not of the same caliber and potential of what was promised. Also when a new sales rep joins the company they find that their territory has been cherry picked by several reps on their sales team each having hold outs preventing you from selling into these accounts for up to 90 days. And there is no quota relief for this lost revenue potential.,13 people found this review helpful
72,Nearly Homeless,"Apr 28, 2015 - Marketing Manager in San Francisco, CA",1.0,Great peers and colleagues. I made lots of friends here in the 7 years I was with the company. Great external PR and positioning.,"No loyalty. I was an employee for nearly 7 years. Every year I received a stellar performance review, a good raise and bonus, and more stock. I even won awards for innovation and developing new ways to work. At one point it ""was"" a great place to work. In late 2013, I got a new manager. She made lots of comments about wanting people on her team who were ""young and hungry"". I turned 58 last year and assume I just got too old for her and the company. She eliminated my job, told me it wasn't personal, gave me a 6 week severance package and sent me on my way. Now, after 15 months of unemployment, I've lost my house, am living in my car and desperately trying to find a job. I had a great career that was ruined by this manager. HR let it happen knowing what a good employee I was. They just wanted to make my manager happy. For all their claims of being socially conscious and their philanthropic work, they certainly didn't care about me. The company is very calculated in their claims about promoting women. Right before I left, they had terminated at least 12 female VP's. Some were replaced with men.",49 people found this review helpful
73,Account Executive - Amazing Experience!,"Jun 18, 2018 - Mid-Commercial Account Executive in Tampa, FL",5.0,"Started working at Salesforce about 2-months ago! Absolutely amazing experience from the interview process, hiring, trainings/enablements and the list goes on. Salesforce is a place where they, hands-down, take care of their employees and customers. I'm shocked at how well they go above and beyond for their employees and feel grateful to be at such a great company! Coming from smaller start-up types of companies, I was worried that moving to a huge company would be difficult and I'd feel like a robot BUT Salesforce has a similar feel to a start-up, placing you in smaller teams of people that you work alongside.","Being a remote employee I wish we had dedicated monthly times to take trips to work/meet with your team! With that being said, they have no problem with remote employees taking the time to go visit and immerse themselves with their teams. I just wish it was more frequent and scheduled!",4 people found this review helpful
74,Marketing Cloud Sales AE,"Dec 14, 2016 - Senior Account Executive in Indianapolis, IN",3.0,"Marketing Cloud offers a ton of great solutions. They are (mostly) fully integrated, which many competitors can't say, and the individual solutions are leaders in their respective areas. The former ExactTarget culture still exists to an extent but is fading over time. Marketing is a growing area in most companies, so there is plenty of room for growth. Being a part of Salesforce is a benefit from a company values perspective. The 1-1-1 model makes me proud to work for an organization that gives back.","New AE product enablement is embarrassingly bad. The first 12 months are sink or swim, and aside from self-enabling yourself, the territories are hit or miss. Sales reps that have crushed their quota at other companies often struggle due to poor territory carves and slow enablement ramp time. Furthermore, Marketing Cloud basically acts as its own company within Salesforce. Collaboration with the CRM business is weak at best, and Marketing Cloud's biggest competitor has been its own internal solution, Pardot. Last, sales managers here are mostly just that, managers. True leaders in management are few and far between. For example, struggling AEs are mostly on their own to figure it out, which is resulting in higher AE turnover.",9 people found this review helpful
75,Increasingly Toxic and Biased Environment,"Mar 4, 2019 - Manager in San Francisco, CA",1.0,"Salesforce is a nice place to work to retire. It has good benefits, especially the wellness reimbursement and the ESPP (Salesforce stock is pretty good), and it's difficult to get fired (this may vary by department).","Management is full of hyprocrisy. Salesforce's core values include things like transparency and equality, both of which have been completely ignored on our team (and apparently also on other teams after reading other reviews here). There is a complete lack of communication from the top down, which makes our team unable to perform our work well. Furthermore, there is little feedback on how we can get promotions or raises. There is a culture of not giving feedback and you need to ""read between the lines"" in order to know what feedback there is (this is what was told to me by management). On our team, promotions are given to the men more often than the women, and men with the same title and less experience as women have higher salaries. Also, the skill of managing people isn't seen as part of the requirements of being a people manager. A lot of people who are great individual contributors get promoted to Manager and aren't very good at their new job of dealing with their direct reports, but upper management doesn't care. Work life balance is also not very flexible during busy season (which lasts from October through March).",42 people found this review helpful
76,Core Account Executive,"Jan 28, 2020 - Account Executive in San Francisco, CA",4.0,"""Positive environment"", talented individuals and manager","Cutthroat sales floor, high visibility, no work-life balance, monthly quotas stressful, sell in Salesforce Way, very political",2 people found this review helpful
77,Needs some help in management,"May 27, 2014 - Senior Manager in Indianapolis, IN",3.0,"Great perks, well respected in the community (at least in Indy), a lot of young people, interesting technology","The same people keep getting promoted - ""visionary"" salesmen - not the people who actually do the work. Projects are only 60% completed before the groupthink in ""leadership"" decide to move on to the next shiny thing. Sales are always first priority and take up about 90% of the attention. Clients, employees, technology, have to clamour for the remainder. No Signing Bonus Annual/Quarterly Bonuses are nominal until you are at least director level - and there's no path to promotions.",5 people found this review helpful
78,Not what it seems,"Mar 20, 2017 - Anonymous Employee in San Francisco, CA",3.0,The focus on philanthropy is unlike any place I've worked and truly is great. 7 days of Volunteer time off and 5k donation matching is huge. It really is an important piece of the culture. I'd also say: - Competitive Pay - ESPP program - Fun people - Office downtown SF - The coffee shops - Company events,"The Ohana culture is wonderful but unfortunately it's not practiced by many leaders. They don't reward good leadership and embodying the culture. I had heard it was the influx of the Oracle culture - and the sad part is we talked a lot about how important the culture was but we didn't hold senior leadership for it...so there was a lot of bad behavior (yelling, bullying, not allowing work/life balance, etc) . Felt a lot like it was all for PR and branding but not really what was valued or practiced. There also is a lot of breaking points due to scaling growth - systems and technology in many functions are a joke. Many groups have had to create very manual processes b/c the systems are unreliable or not kept up to standard to scale.",11 people found this review helpful
79,Easy to get lost in the sea of things,"May 18, 2018 - Anonymous Employee in San Francisco, CA",2.0,"- Good pay and great benefits - Coworkers are among the most friendly, genuine, inclusive people I've met in my life - Comfortable job: you can be complacent and clock in / out for a very long time without any repercussions","- Work environment is highly politicized in projects, promotions, and basically anything you do - Not everyone is pulling their own weight - Very little accountability in the organization. The company did away with formal performance reviews a few years ago. There is a culture of praise here, so constructive feedback is rarely given - Roles and teams are incredibly silo'd now. This is not the place to be if you're looking to grow and develop your career in a multitude of different ways - Easy to get lost in the sea of things: the company has grown way too large in recent years - Growth and progression are slow. Career development is non-existent if you remain in your current position. Since there are so many employees now, each job that an employee has is incredibly specific, so if you want a change of pace, you'd have to change out of your role entirely Also, for what it's worth, I strongly believe that Salesforce actively reaches out to news outlets and pays to get on those ""Best Employer"" lists that come out yearly. I wouldn't be surprised if they had people in HR write numerous positive reviews to artificially inflate the Glassdoor scores.",14 people found this review helpful
80,A great company to work for,,4.0,"Flexible work schedule, great benefits, solid people in management","Management wants to get great survey scores from clients, but tied our hands on budget/scope on engagements with no wiggle room",1 person found this review helpful
81,"Fast pace, but varies greatly by team and product",,3.0,"Fast moving, growing company, strong benefits",Huge variation in talent and leveling due to fast growth - opportunity for fast growth has now slowed and is determined more on time in role than talent. Managers often are tough - have had little people management training. Marketing plays backseat to sales in the organization.,4 people found this review helpful
82,Good corporate job and for those who are willing to do the corporate grind,,4.0,"Fast-paced, grow at your own pace",Lack of diversity and equality; heavy emphasis on referrals contributes to this,2 people found this review helpful
83,A wonderful place to work,,5.0,Salesforce is a fantastic culture and really embodies their core values and follows through with them. It also does a great job at supporting distributed teams.,Nothing comes to mind right now,Be the first to find this review helpful
84,Strategic Account Manager,,5.0,Professional Staff that live their jobs,None that I could easily determine.,Be the first to find this review helpful
85,Enjoyed it...,,4.0,Great tech and vision.,"Be ready to do it all on your own, and be on call all the time. ""You are getting paid to a lot to be available""",Be the first to find this review helpful
86,Salesforce is great place to work.,,4.0,Latest IT technologies and good work to life balance. Competitive pay.,Slow advancement in career prospects.,Be the first to find this review helpful
87,Great place to work,,5.0,"Please are great and super supportive. When you join the company, everyone is there for you, to help you learn and do the best you can. 6 months in, it's still the same. In addition, the culture of the company is great. Not only are you encouraged to support your colleagues but you're also encouraged to help the community. Volunteering is a big part of the company and trust and customer success are one of out most important values. We're not just saying it. We're actually practicing it too. In addition, for such a large company, we're moving lightning fast, we 3 major releases a year. This dictates a fairly fast pace for planning, developing and releasing.","I was asked that question when I interviewed candidates for an open position and I had a hard time answering the question. There are the typical large company issues such as many groups to coordinate when working on something, a bit of politics and bureaucracy and a lot of processes.",90 people found this review helpful
88,Great place to work!,,5.0,Work life balance is great!,Lack of growth opportunities within the company,Be the first to find this review helpful
89,Good,,3.0,"Good company, nice culture,Thumbs up",Work life balance can get iffy sometimes,Be the first to find this review helpful
90,Salesforce is a great place to work!,,5.0,"If you are a nerd, then these are your people! The kindest people I have ever worked with, everyone is supportive and inclusive I feel like Salesforce, despite being a multinational corporation, actually cares about what happens to me.","The product I am supporting is complex, and it has taken much longer for me to get up to speed than I expected.",Be the first to find this review helpful
91,Dream Job!,,5.0,"Excellent values, excellent management, supportive colleagues.",Often too much work.,Be the first to find this review helpful
92,Amazing Experience So Far,,5.0,-Benefits and pay are the most competitive I've experienced in my career -Experienced and supportive management -Work life balance is taken very seriously -Opportunities to learn and grow outside of your current role. I've never been pushed to learn so much in such a small amount of time,Large organization you will never be able truly grasp how the company as a whole operates and what your specific impact is. Corporate policies are very set in stone so there is little room to innovate with non-standard asks.,Be the first to find this review helpful
93,Account Executive,,4.0,"Best benefits I’ve ever seen - medical/vision/dental, ESPP, etc.","Very aggressive sales approach. Mainly focused on achieving quota, not necessarily developing sales capabilities.",Be the first to find this review helpful
94,Good starting place,,3.0,Benefits - they take care of you,Salary - Not really comparable to other,Be the first to find this review helpful
95,"Wonderful, Inspiring Job",,5.0,"The culture, the caliber of the people who are on my team is wonderful, love the role",Surrounded by driven people can be exhausting,Be the first to find this review helpful
96,Toxic Abusive Demoralizing Workplace,,1.0,"Tower has nice views. Selection of free food. Park on the 5th floor is a nice place to walk,","Wildly inflated titles. Management contains many junior ex-consultants who can’t seem to grasp how to actually get anything done other than building pretty slides. Excessively hierarchical. Unfriendly, territorial and insecure peers. Non-ironic lectures about “ohana” from hostile coworkers. First place I’ve ever worked where I get *scolded* for getting things done. Incredibly demoralizing. Unbelievably inefficient working styles, with no appetite for improvement. Management overly focused on complexifying rather than simplifying, likely due to tiny scope, inexperience and insecurity. Disorganized functions with may overlapping siloed layers and groups who duplicate effort.",40 people found this review helpful
97,Great place to be! Recommended and growing,,4.0,"Extremely fast growing office with good intentions on wellbeing, customer success, selling great products and learning",Work is hard and they'll work you hard,Be the first to find this review helpful
98,Easy choice between Salesforce and Adobe,,5.0,"Professional hiring process, accessibility to hiring manager and mentor, great support network",Hiring timeline can be subject to change,1 person found this review helpful
99,Job,,5.0,Culture is great Benefits are good Transparency at Laulima Location Marc,Compensation not rewarded for loyalty Retention Loyalty Salary Reorgs,1 person found this review helpful
100,A model employer and experience,"Sep 23, 2019 - Senior Vice President in San Francisco, CA",5.0,"Wonderful people. Made lifelong friends. Global network of professional peers. Strong internal systems for support. Leader in multiple industries worldwide. An amazing personal experience and technology and business education from a company at the cutting edge of technology, philanthropy, industry, and even history in some ways. Opportunity to really contribute to change. Access to global organizations (customers) making a difference in the experience of great numbers of people. The culture, openness, intention for good, and larger ideals to which the company subscribes make this work more than a job.","Totally spoiled working for Salesforce. Hard to imagine working for another company not as excellent. Also, not really cons, but challenges: it's hard to balance an intense, growing, sales-oriented company with all the good work, culture, and support we receive. Salesforce is among the best at balancing, but there are no silver bullets. Company has grown to a very large size quickly and managing scale is also challenging. Again, the culture and communication make it among the best at this size and growth rate, but it too can be a challenge sometimes.",Be the first to find this review helpful
101,Great Place to Work,"Sep 16, 2019 - Marketing Strategy in San Francisco, CA",5.0,1) Supportive managers that give you opportunities to grow and want you to succeed. 2) Interesting work and endless opportunities at a fast-growing company. 3) Good benefits and outside of work activities to get involved in.,1) Competitive promotion process. Time in role is definitely a big factor. 2) Fast-paced work can lead to lack of role clarity & overlapping/redundant work at times. 3) Lack of documentation for certain things. You kind of just have to figure stuff out through trial and error.,2 people found this review helpful
102,Great place to work *IF* you have a good manager,"Jul 20, 2019 - Associate Member of Technical Staff in Bellevue, WA",3.0,Great place to work. People on average are pretty smart and friendly. Great projects,"I had a very bad manager who harassed me mentally everyday till I left the company. No support for an employee from the HR. Manager went to a point to insult me in various 1-1s. No exit interview, no one to talk to if you are being casted out since managers and senior management is all a big group of friends who cant be touched.",39 people found this review helpful
103,Never want to leave,"Sep 20, 2019 - Software Engineer in Atlanta, GA",5.0,Best company I have worked for hands down. There are so many opportunities for personal career growth. They really value their employees and want to see them succeed and be happy.,Required to do trailheads every other week it seems like.,Be the first to find this review helpful
104,Exceptional place to work!,"Sep 20, 2019 - Regional Sales Director in Kansas City, MO",5.0,"Culture, team-based approach to working, leadership style, great solutions, Trail Blazer ecosystem, lives their values: Trust, Customer Success, Equality and Innovation. It's truly a GREAT place to work!",None - don't have any.,Be the first to find this review helpful
105,Working here is very rewarding and fulfilling,"Sep 30, 2019 - Analyst",4.0,professional development wearing many hats never a dull day,lack of middle management training,1 person found this review helpful
106,Okay!,"Sep 23, 2019 - Systems Specialist",2.0,"Amazing people and culture. If you are looking to grow your career ladder, this could be your place.","> Growth is limited based on which team/group you join. > During offer negotiation, HR told me that they had other candidates willing to accept the same job for less salary. They also told me that the other candidates had master's degree and stuff. Not sure if it's okay to say that. I gave too much value to the brand name and accepted the offer and left after few months once I realized my worth.",8 people found this review helpful
107,Great company to work at,"Sep 18, 2019 - Software Engineer",5.0,"Great vision, leadership genuinely cares about doing the right thing, great technology","Fast pace, too much going on",Be the first to find this review helpful
108,The Ohana is real,"Sep 11, 2019 - Principal Sales Engineer in Chicago, IL",5.0,"Strong numbers (benefits, salary, bonus, stock, etc). Stronger culture. Commitment to the customer success is unrivaled. Amazing products solving real problems. They care about your career, and they don't treat people like resources. Politics as usual doesn't win points here as it can at other companies.","Highly complex organization. Organized chaos. If you haven't worked at major software firm, and if this is the first, you risk being blown out of the water in complexity of the selling structure, and sheer volume of knowledge to absorb quickly.",2 people found this review helpful
109,Good job,"Sep 16, 2019 -",5.0,"Good company , great environment , open to new ideas",Big company so same layer’s of managemen tI work thur,Be the first to find this review helpful
110,Smart people,,3.0,"Smart people, great culture, nice work life balance","For specialists, you can be at the mercy of core teams as they have a hard time multi-tasking. Tend to hire from within, which is fine but tends to only have AE's that focus on CRM tools.",4 people found this review helpful
111,Great company,,4.0,Internal networking opportunities Fun Family,Advancement Switch from free parking to employee paid parking,Be the first to find this review helpful
112,Best Job Yet!,,5.0,"Company Values, Great Benefits, Culture, Volunteer Time-Off","Fast-paced, Lots of meetings, Too many acronyms!",Be the first to find this review helpful
113,Not All It's Cracked Up To Be - Favoritism and Management Leading with Fear,,1.0,"You add Salesforce to your resume, which looks great to future employers.","You are truly just a number, and are very easily replaced. If you aren't a favorite of upper management (which is based solely on the number of hires you make a quarter, and nothing else whatsoever), you cannot succeed here. Salesforce claims to be the best company to work for, and from a birds eye view it is. But what they don't tell you about is the amount of politics, favoritism, back-stabbing, and lack of empathy from management and above.",32 people found this review helpful
114,Want PTSD - Work for Salesforce,,1.0,Plush office space Snacks Nice view from the upper floors,"Salesforce is the most toxic organization I have ever worked for, and I've worked for a lot of organizations as both an FTE, contractor, and consultant over the past two decades. Trying to pare down what I want to warn others of is difficult. I'll just bullet it out and you can decide what would wear you down, disrupt your sleep, and leave you paranoid, the most. - 1:1s with senior management where the most hateful things are said about your character, etc., and then afterward, the manager acts as though it never happened. -Pressure to give Salesforce a glowing Glassdoor rating after less than 30 days at the company when you do not know enough to provide an accurate review. - No written reviews, something called a 9 box where management provides their opinion of you and tells you it exists but then says you are never allowed to see it, per H/R. - If you want to apply for an internal position, you must have your manager's permission first. If you tell your manager you want to apply for the role and he/she does not want to lose you, he/she just says, no, you do not have my permission. Game over, you are going no where. - If you are allowed a desk (many have to submit to hoteling and never knowing where they will sit day to day), no personal plants, photos, or non SF toys allowed. They want a uniform look to the desks. -Forced volunteerism, if you do not log your 50 hour minimum of volunteer hours per year, you will be shamed at team meetings. Doesn't matter if you have kids, sick parents, 60 hour work week, whatever, you are expected to make the minimum. -No criticism of Benioff permitted. And don't ever say out loud that you found it disturbing to see a laying on of hands and someone praying over him as though he were a prophet at an internal company meeting. Management will quickly remind you that he is leading the 4th industrial revolution and he is the leading mind of our time. -If you are managing young hourly employees, be prepared to be instructed that you are to tell them they MUST go to team dinners, volunteer events, and SF ""fun"" activities but this is not work, so they don't get paid. If you push back, you will be reprimanded for ""not being Ohana."" - Teams are run by popularity. Backstabbing, shaming, and shunning are used to get the teams to stay quiet about how bad things are. People who speak out about behaviors, lack of professionalism, etc. are labeled, ""unOhana"" and told that they are not acting like family. - When you interview and you take a position, there is ZERO guarantee that the role you interviewed for and were hired for is the role you will be doing. The management opinion is to hire highly qualified people, they will be so grateful to be permitted to work at Salesforce, they will do whatever job we give them. I kid you not, you may have more than a decade of experience, be highly technical, have managed teams, and be hired for a technical role, then be told you are going to do data entry level work and you will be glad you are permitted to be at this company doing that. -If you are uncomfortable participating in some public events, e.g. parades, events, etc., and SF is participating in one, there is incredible pressure to spend your weekend in the parade or event. The expectation is that Salesforce and its needs come first. I cannot stress this enough, you are told that Salesforce is YOUR family and your family comes first. A lack of loyalty to the company will get penalized far more significantly and quicker than complete incompetence, maliciousness, or even harassment. Salesforce demands absolute devotion.",54 people found this review helpful
115,Fantastic place to grow!,,5.0,"Competitive compensations packages, paid volunteer time, many opportunities for professional growth and stretch, civic minded leadership.","Disconnects between product management and engineering that are impactful to delivery speed and quality, 24/7 international business (pro and con) which makes work/life balance something that must be very well looked after.",Be the first to find this review helpful
116,So close but when you work for wall street you take it in the pants.,,3.0,"Culture wise this is one of the best companies I have ever worked for. The people are great and their is a real team environment. People really want to help and do the best for the team and the customer. I've never seen another company close to this. Salesforce also follows a model that donates 1% of revenue, 1% of time and 1% of product to charity. As an employee, I get 5 days of Volunteer Time Off and charitable donation matches. It's also super easy for me as an employee to get that match and log VTO time. Salesforce is setting the bar in this space along with Patagonia. Salesforce is also trying to be sustainable and is a carbon-neutral cloud. . No other company can say that. Compensation aside this company is a 7 on a scale of 1-5.","That said the compensation is a quagmire of BS. First you can already expect an OTE significantly less than what is the norm in the industry. Worse still is the 40 acts of vaudeville to figure out if you will get paid, if you get paid and what amount they base it on. We are out there saying use Salesforce as your system of record and every month my Xactly has little similarity to my sales in Salesforce. Come on, guys. Let's not be hypocrites! Then when you think it can get no worse there is a virtual rubics cube of ways you lose ACV or see $ clawed back. You have to be an accountant to figure out if you can sell to an account and retire quota. It's ridiculous how many times, in a short time I have not gotten the full value of my sale due to some arbitrary attrition I was not even aware of as a co-prime. Do you want me to sell or do you want me to audit the accounts to see if I can retire quota with a sale?",14 people found this review helpful
117,Perfect Workspace,,4.0,1. Peaceful workspace 2. Work life balance 3. Financial stability 4. Cutting Edge technologies. 5 Appealing Hawaiian work culture.,No cons. This is the one 1. Commuting. Not many commuting options to Palo Alto facility.,1 person found this review helpful
118,Customer Focused for Excellence,,5.0,Best solutions in the industry. Customer success obsessed executive team. Flexible time management and work-life-balance.,"Entrepreneurial, ie., Lots of do-it-yourself administrative work with little administrative assistance.",Be the first to find this review helpful
119,Ohana life,,5.0,"- People are very cool. Really embody the whole ""ohana"" concept. Everyone is helpful. - Workplace is really on a whole other level. The Salesforce tower is VERY cool. ""Embarrassment of riches"" on full display. - 1-1-1 model actually taken very seriously. Employees regularly do a lot of good things for the benefit of the community.",- Some major technical debt. It's been acknowledged and work is being done to reduce it - which is more than what most places can say - but no enough. -Leave policy for most levels involves accruing days off and is kinda terrible.,Be the first to find this review helpful
120,Great place to work,,5.0,"Awesome place to work, great benefits and helpful managers.",No cons that I can think of,Be the first to find this review helpful
121,"Great Culture, Dev Nightmare",,3.0,"The people are great and welcoming. Benefits and comp are pretty solid as well, and being able to work remotely full time is a great perk. Work life balance is also insanely good, with unlimited PTO as soon as you are a mid level engineer. Which for a bigger company is a huge perk.","Their core codebase is a nightmare to develop on. 30 minutes of build time to just fail out due to a minor build issue. And just because tests pass locally doesn't mean they will pass in the remote build, and you won't find out for 4 hours if you are lucky. This wouldn't be the worst if it was well documented, but everything is passed on via tribal knowledge, so if you are on a small team with maybe 1 engineer with tenure, pray they know what they are doing.",5 people found this review helpful
122,One of the worst companies in San Francisco,,1.0,- Good Comp - You don't really have to work hard,"- Racism is prevalent everywhere. Unless you speak Hindi or are a South Indian, white male, expect no growth. They speak Hindi in meetings, and are not inclusive at all to others outside this group - Liars. They won't tell you the real function of the job. They claim to be great at tech, but its all very outdated technology. It moves very slowly, so don't expect to work on anything new while at Salesforce - Absent management. Managers are never around and they won't help. They are also racist if they are South Indian. They choose to talk only to others on the team of the same race as them and only promote those individuals - Your work will be stolen by more senior engineers and management won't side with you. The Indian engineers will take your ideas or overwrite your commits and claim they did it. This happened a good amount of times",29 people found this review helpful
123,Amazing Company!,,5.0,"People, perks, fast growing company",Need more work from home options for those in sales,Be the first to find this review helpful
124,Audit Specialist,,5.0,The health benefits are amazing,"None company-wide, however, I have a coworker who does not work well with others",Be the first to find this review helpful
125,Choose your team carefully,,3.0,Great opportunity to work with enterprise-level software. Great benefits. Some emphasis on mindfulness and wellness (as long as it doesn't interfere with work).,"Salesforce boasts of impressive principles and champions forward-thinking. However, there are dozens of Indianapolis-based teams operating within a shame-based culture; teams led by managers who neither lead nor manage. Leaders are supposed to inspire and support their engineers. Instead, these ""leaders"" ridicule and demand their teams work at an unsustainable pace until engineers change teams or leave the company altogether.",37 people found this review helpful
126,Shell of Its Former Self,,3.0,"Product works. People are helpful. Great on-boarding. Fun, collaborative environment.","Sell, sell, sell is the culture. Too few accounts. Too many sales people. Culture did a 180° turn downward.",11 people found this review helpful
127,Good company where you work a lot,,5.0,Growth company and constantly evolving . Opportunity everywhere.,"Spend, spend, spend but not on employees",1 person found this review helpful
128,Fun Place to Work,,3.0,"Amenities galore! Great benefits, flexible schedule, the place where everyone wants to be.","Too large for their own good. Too much focus on metrics and not enough focus on micro culture and fostering long term relationships. There's an inevitable aura of competition that is felt, yet not said.",4 people found this review helpful
129,Unusual development organization,,3.0,"Generally a pleasant work environment, but it's very fast-paced and demanding.","They don't have separate developers and SQA. They do ""Hybrid Engineering."" Which means everyone tests and everyone develops. So naturally testing often gets neglected. Their medical benefits were 2nd or 3rd rate. They were losing good people where I worked because of this.",3 people found this review helpful
130,"Once-Great, In Troubled Waters",,3.0,"Company culture, decent technology, growth.",Diminishing respect for Sales Engineering Profession. Less compelling career opportunities. Lagging customer success. Overly aggressive sales culture. Low-quality account executives.,11 people found this review helpful
131,Great Place to Be,,5.0,They care about their people,"There is a lot of movement, people do not stay in roles for a very long time",Be the first to find this review helpful
132,DO NOT JOIN SALESFORCE RESEARCH / EINSTEIN.AI if you want to get a second job,,1.0,"-You can be super lazy, not work at all and get paid at industry standard (that is what majority of people do here)",-Incompetent people with titles as 'research scientist' and 'research engineers' -You would instantly lose attraction to companies like Google/Facebook/Apple/Amazon if you go here. Common perception is that they hire lazy low-tier engineers/scientist -Many of the 'researchers/research scientists' do not even have a PhD. They are students/friends of the people in management who hire them without rigorous interviews - You won't learn anything since there is no innovation going on here. This will be problematic if you try to get a job at a real company and they ask you about your past experience.,18 people found this review helpful
133,Not Sure what to put,,4.0,You will definitely feel a people environment here,Career Advancement is hard as too much competition both inside out,Be the first to find this review helpful
134,Fantastic people culture,,5.0,"great work life balance, awesome people culture",engineering culture can be a bit lacking. Technology is not the best in the core teams,1 person found this review helpful
135,Terrible recruiters!!!,,3.0,"I think in my life dealing with 50+ more companies recruiters, Salesforce recruiters are the worst. They have reached out to me through linkedin asking for updated resume and once they get hold of it they disappear. I try reaching out to them asking for updates for never hear back from them. Mind you, I work in FANG and this has happened to me atleast 4 times now. The only reason I am interested in this company is because I happened to speak to few managers and looks like they really care about their employees. Sadly, the recruiters dont!","Recruiters, stay away from them!!",2 people found this review helpful
136,Great but changing company,,4.0,"-nice people -not a competitive environment -good benefits (high % 401k match, Progyny, ESPP) -positive work environment -impressive brand","-financially penalized for quick career advancement -no transparency of levels and corresponding pay -ES/HR is terribly unorganized and not helpful -company acts corporate or start up like dependent on whats in their best interest at the time -booking a client meeting at SF offices is embarrassingly difficult (rooms taken for internal meetings that people won’t give up space for) -egalitarian to a fault meaning if you work on a top account there is no additional support, you have to follow the same request protocol as small business accounts",4 people found this review helpful
137,Innovation Executive,,5.0,"Great benefits, visionary leader and amazing learning environment",Not always clear how we make an impact for the customer,Be the first to find this review helpful
138,I have never been so happy to work for a company like Salesforce!,,5.0,The work-life balance is amazing! I've never worked for a company like this before where they actually encourage you to take time away and re-charge. Managers are extremely supportive and want you to volunteer and give back to your community. I work with some pretty great people and there's endless opportunities for career growth!,I can't think of anything so far and I've been here for 6+ years,1 person found this review helpful
139,Great Company values,,4.0,"Flexible work schedule, Great benefits, Innovative and engaging work",Promotions are dependant on how fast your team/department grows.,Be the first to find this review helpful
140,Account Executive,,4.0,"Stock, Perks, Cool Office, Snacks","Long hours, Low base, No Path to move up",Be the first to find this review helpful
141,"Company that cares greatly about its customers, employees, & company improvement",,5.0,"* Cares about its company ethics and the example it sets, and listens to employees, though it may disagree; that's a lot better than most tech companies. Our CEO is an SF billionaire but you can tell he still cares * Great company perks and events * Overall, a friendly work environment * Flexibility with work hours and WFH * Public about its technology and encourages customers to develop on their own; this means we have pretty detailed public release docs to refer to * 7 days of Volunteer Time Off (VTO) and Unlimited PTO at the 3rd software engineering level (AMTS -> MTS -> SMTS has the unlimited PTO) * On a company level, employees are encouraged to try new teams and work; 3x a year, there is an opportunity for moving teams (though you'd probably only be able to after about a year on a team)","* Slow to match industry standards for technology frameworks and practices * Delayed longterm plans for the above, or rushed approaches that results in a company-wide approach with too many gaps to support many teams' needs * My specific cloud is typically under-resourced and people often move between teams to fulfill needs * My specific cloud also operates on a slower release schedule (3x a year) * Some management and employees can be quite immature/unprofessional",4 people found this review helpful
142,for 3 month,,3.0,the people were amazing there,the pay was relally bad,Be the first to find this review helpful
143,The best job I've ever had,,5.0,"This is the most flexible job that I've ever had. The people are great, the culture is amazing and the work spaces have everything you could ever need!",I truly don't have any cons at the moment. I'm 6 months in and everything has been spectacular.,Be the first to find this review helpful
144,Fantastic organization & inspiring colleagues,,5.0,"-Unbelievably great place to start your career in tech sales -Surrounded by smart, cool and inspiring people all day long","-BDR salary isn't great, but benefits are good",Be the first to find this review helpful
145,Terrific,,5.0,Pros: Too many to list. It’s great.,Cons: Internal politics prevent fast promotion. Promotes are based on tenure more than performance - mostly.,Be the first to find this review helpful
