,title,author_info,rating,pros,cons,helpful
101,#Dreamjob,,5.0,"- Really smart people - All put in lots of effort to get stuff done - You are given almost everything you need to succeed in your role - Onboarding is amazing. - I have a team environment , that is supportive. - I have an amazing manager, who leads and supports her team. - IT Systems are amazing. - Concierge is amazing. - I feel like the management structure is flat / welcoming. - CEO speaks out on things that he believes in publicly - Equality, Fair pay etc - Parker Harris leads by example.. when NA24 went down.. his internal briefing was amazing.. and made me proud to join Salesforce.","- I think there maybe too many Oracle people coming across that may eventually lead to a change in culture, make sure we only take the culture fit ones :) - Salesforce markets to the customer so well... sets the vision and goes on executing it.. there should be a communication strategy laid better to inform and communicate this to front line staff. - I think in some roles ( not my own ) aren't given the opportunity to expand on what they are doing they are placed in a box and have to wait their time to get some flexibility in what they can do / given a runway or roadmap ( this is just an observation on certain teams, this is not the case in my case ) so this maybe ill-informed.",8 people found this review helpful
102,Developer Support Engineer,,5.0,Loved the ohana culture very much. Loving to work here beautiful experience no stress at all. Very supportive and responsive. Feeling great to work with salesforce.,No cons seen so far. Even if seen i think it can be ignored.,1 person found this review helpful
103,Customer Success Director,,4.0,Great people and collaborative culture,Rapid growth leading to tendency towards fiefdoms,Be the first to find this review helpful
104,Best company I've worked for,,5.0,"True #aloha spirit. Great company with a true focus on career and personal development for employees. Due to the transparency and open communication lines, you feel that you are part of the big picture and future of the company. The time, opportunities and encouragement to give back to the community is amazing.",The pace is immense and can be overwhelming. You have to be disciplined in making sure you stop to take a breath! However the feeling of achievement balances this out.,Be the first to find this review helpful
105,Bad management,,3.0,"Good work environment, flexibility to work from home, on / above par salary.","The management, especially in the technical support team doesn't back their team and never try to understand the challenges from the team's perspective",7 people found this review helpful
106,Very proud to work here,,5.0,"- Ohana spirit - Values - Trust, Growth, Transparency and Equality - Constant innovation - Inspiring CEO - Great scope for career development - Inspiring events and marketing - Fantastic pay and benefits - Foundation",- Pace can be relentless sometimes - Short term focus - Economy flights to San Francisco,Be the first to find this review helpful
107,HR manager,,2.0,"It an digital images processing company, Good management system and good company for poor knowledgeable people.",No value for the knowledge,4 people found this review helpful
108,Vibrant company culture,,5.0,Great company! success is always celebrated by all. Great benefits and nice work place.,Not many technology job openings in Singapore.,1 person found this review helpful
109,Account Executive,,5.0,"Pay, culture, flexibility in life/schedule",demanding sales environment - high velocity. Monthly driven targets can be stressful - need to be able to keep your calm and ride the waves (both up and down),Be the first to find this review helpful
110,Top Culture,,5.0,"Employees Engagement, Culture and Career Progression are the cornerstones of this amazing company.",Not much to say here,Be the first to find this review helpful
111,The best place I've ever worked,,5.0,"Salesforce is a fast paced innovative company where you will learn and develop your skills and knowledge more then any other company I have come across. Their is a huge support network to help you achieve your goals and endless resources for anything you may need. One of the greatest perks of the job is the volunteering you can do for local charities. I have been lucky enough to work some charities and get to meet some genuinely amazing people, all within my working week. Their is a reason they are in the top employers in the UK year on year, it is a well deserved accreditation. This is why I keep enrolling all my friends to join.","Keeping up with all the products, their seems to be a new product every other day. Also the drawers of snacks and treats are too tempting!",Be the first to find this review helpful
112,Senior Account Executive,,5.0,- Excellent Solution - Culture of equality,- Low work life balance,Be the first to find this review helpful
113,Remote worker in the UK,,4.0,"The 1-1-1 model is amazing. The company is proud to be volunteering and it is not only appreciated if you do, but also encouraged. SF promotes equality (hired last Month a chief equality manager), got the best reference cases from customers themselves and is very good for the healthcare of the employees. It is a company that cares for her employees and her customers plus got very innovative solutions. The onboarding was amazing and the company does make you feel proud that you work there.","Equality: There is a good focus on equality which is good as it is needed. In my eyes there is a lack of female managers or managers that understand how to use the strengths of having woman in the sales team. Overall, all managers have a checkbox they need to complete by hiring or interviewing woman, I think in the end they will be better in also give specific trainings to managers on how to actually manage a woman better. Remote worker: The biggest downfall of SF. A remote worker means they expect you to be in the office on a weekly base, rather more than less. Being used to work with Lync or Skype, there is a lack of the internal technology (acceptance) to make remote workers more involved remote instead of face to face. Everyone is using google hangouts or GTM. Internal presentations and meetings in my eyes should be 80% of the time remote.",3 people found this review helpful
114,Loving the Ohana culture here in Salesforce!,,5.0,"A year back, I decided to join Salesforce after reading the feedback on Glassdoor and it was one of the best decision I have made. This is a great company with everyone in office treating each other like family. The company provides good benefits and welfare and the management truly believe that it's the people that makes a company great.",It's a fast pace work environment and change is the only constant here in Salesforce. With this dynamic environment brings stress and the pressure to perform as everyone is putting their best forward.,5 people found this review helpful
115,Consultant,,4.0,"High level of responsibility, great colleagues, interesting projects","Not paid enough. Long working hours, not compensated for",Be the first to find this review helpful
116,Account exective,,3.0,High Sarary & Good Office,Japanese Small Business Market is bad for cloud,Be the first to find this review helpful
117,Account Executive,,5.0,"This is a company that is driven by the success of their customers. I feel this is certainly replicated through to employees and everything is set up for you to be successful in your career. The commitment to making you the best you can be is phenomenal and the amount resource they provide to make sure you're succeeding is second to none. It is extremely fast paced, what else would you expect from such an innovative company, one of the many reasons I love Salesforce.","It is a fast growing, large company with a complex org structure. Navigating the right teams and people takes time, but everyone is willing to help you.",Be the first to find this review helpful
118,Best choice for your career,,5.0,"Mentoring, sales skills, Wonderfull product, great energy, innovation","Bigger and bigger, far from city center",2 people found this review helpful
119,What a place to work!,,5.0,"- Constant communication so you are aware of all of the new and exciting things that are happening across the business - Endless, amazing volunteering opportunities to give back to the community - 56 hours a year! - Colleagues across the business listen and are interested in advising in terms of career development - Lots of opportunity to learn and develop knowledge through seminars, round tables and lunch & learns - Wellness is one of the key values at Salesforce and it definitely shows - our benefits are second to none!","- Some teams don't practice all of the values of Salesforce, they only focus in on a couple - transparency is one that I feel needs to be developed more - London and Staines are very separate entities. By bringing more seminars and events to Staines, it will enrich the culture and lay some of the pressure off of the work space issue in London",8 people found this review helpful
120,Account Executive,"Dec 11, 2018 - Anonymous Employee in Toronto, ON",5.0,"Great training, great atmosphere, exciting challenges","nothing, really great place to work",Be the first to find this review helpful
121,Amazing employer,"Jan 5, 2019 - Anonymous Employee",5.0,"Benefits, flexibility, supportive and friendly culture",Career development can be somewhat limited,1 person found this review helpful
122,Developer,"Mar 13, 2019 - Anonymous Employee",5.0,Culture in salesforce is very good,"None as of now , there are no drawbacks as of now",Be the first to find this review helpful
123,just getting started,"Mar 18, 2019 - Anonymous Employee",5.0,I can learn a lot in this company.,I just get starting so I don't know.,Be the first to find this review helpful
124,Very professional,"Apr 29, 2019 - Anonymous Employee",5.0,great company to work for!,"numerous interviews, but i personally do not consider it as a minus",Be the first to find this review helpful
125,Identify and qualify high potential E-commerce Project,"Jun 30, 2019 - Business Development Representative in London, England",5.0,1-1-1 model & Ohana Spirit Selling strategy Equality,Hard working environment No more Cons,Be the first to find this review helpful
126,My best employment so far,"Aug 5, 2019 - Technical Architect in Copenhagen, Capital Region",5.0,"Trust in employees, awesome Compensations & Benefits.",Rapid organisational changes takes time to manifest.,Be the first to find this review helpful
127,Best work place,"Oct 20, 2019 - BDA in Singapore",5.0,friendly working environment and the best place to develop myself,so far no cons founded yet...,Be the first to find this review helpful
128,Best Place to work,"Nov 3, 2019 - Sales Programs Associate in Bangalore",5.0,Great Work Culture Employee benefits Growth Opportunities,No cons for the company,1 person found this review helpful
129,"I would recommend Salesforce, mainly because of the strength it can add to your resume.","May 6, 2014 -",3.0,"Great people, they hire really cool, and intelligent people. Also, the money is very good. The incentives and ability for everyone to travel quite a bit is pretty great as well.","This company has serious pipeline issues, if they want to keep growing at 30%. They don't really care how this affects their employees. Quota is unattainable for most except a few ""favourite"" employees.",Be the first to find this review helpful
130,The greatest company to work for,"Oct 2, 2015 -",5.0,very organized teams great social benefits career guidance Great culture,nothing i can think of,Be the first to find this review helpful
131,Rotting from Within,"Jul 3, 2016 - Senior Member of Technical Staff",1.0,"The company was once technologically disruptive. They are currently stable, growing and profitable. Most of the people are good. The salaries are some of the highest, and benefits extremely generous. Each employee is allow to volunteer 6 days per year with pay (though it can be hard to schedule VTO).","Technically, the company is lackluster, yet has drunk it's own kool-aid, believing itself to be innovative. User interface is implemented with a proprietary framework (Aura) that is universally criticized by its users as inferior to Aspect and other industry standards, but is ferociously defended by company insiders. Similarly, storage is done via a proprietary layer atop a small number of massive Oracle databases. This means that one database outage affects a large number of customers. The Oracle centric mindset of the ""old boys"" has been incredibly resistant to change. Unit testing is slowly gaining acceptance, but is still by far the exception to the rule. The monolithic nature of the code base means that tests may take several days to catch regressions. Somehow, mediocrity and risk aversion have become the norm, perhaps due to the senior management blaming failures on the very staff who are doing more than the minimum possible, and are therefore ""visible"".",12 people found this review helpful
132,Principal Solution Engineer,"Jan 9, 2018 - Principal Solutions Engineer in Melbourne",5.0,all good at this place,no bad at this palce,Be the first to find this review helpful
133,Great place to work!,"Feb 4, 2018 - Sales Representative in Sydney",5.0,- Great people & culture - Great perks,- Non cons as of yet,Be the first to find this review helpful
134,Wonderful Company!,"Feb 26, 2018 - Anonymous Employee",5.0,Great benefits and wonderful co-workers,Remote employees have to work harder to stay engaged,Be the first to find this review helpful
135,Sales Development Rep,"Jun 11, 2018 - Sales Development Representative in Dublin, Dublin",5.0,"open culture, good training, fast learning curve","Chaotic at times, Higher management could be better",Be the first to find this review helpful
136,Great place to work !!,"Jul 12, 2018 - Pro Active Monitoring Engineer in Hyderābād",5.0,Core values Work culture work environment Employee benefits,I don't think of any....,Be the first to find this review helpful
137,Good company - Great benefits,"Sep 20, 2018 - Anonymous Employee",5.0,"Benefits - Healthcare, Wellness Salary is good.",Would like a wider variety of benefits.,Be the first to find this review helpful
138,Awesome company to work with,"Nov 9, 2018 - Software in Hyderābād",5.0,"Culture, pay and other benefits",No office transport and food can be better,Be the first to find this review helpful
139,Director,,3.0,Product is amazing and the focus on giving back is inspiring.,"Senior leadership and culture. It is very political with an arrogant culture. It also tends to be ""helicopter"" leadership out of the States, when senior US leaders get involved in areas they know nothing about.",6 people found this review helpful
140,Feedback,,5.0,Great company ethos Great vision Great people Innovative products and marketing,Have to leave at some point,Be the first to find this review helpful
141,Great Place to be,,5.0,Innovative and Careful about our Society we are living in.,Sales driven company requires to focus on Service as well,Be the first to find this review helpful
142,Technology,,5.0,Best in sales and marketing insights,Minimum development program for wmpl,Be the first to find this review helpful
143,Dont be fooled,,2.0,"Great pay and benefits, company is amazing, software and tools are amazing","I would not recommend anyone to work here!! Dont be fooled by the money and ""1 place to work"" Horrible culture, Great OTE waived at you but its (totally un-achievable) , People leaving everyday, such a unstable workplace..",20 people found this review helpful
144,Oracle wannabe - stay away!!!,,1.0,- Nice offices - Competitive pay/benefits - Flexibility - Good Brand from the outside. - leading enterprise products.,"- Completely focuses on sales, nothing else. All that matters to them is hitting quarterly numbers. - High Churn of people due to lack of training, management and high pressured cooker demanding instant results. - Poor leadership in place - often people who have done well put into management positions with no exp or people skills. - Zero career development and growth. - No culture - you will just be another number. - Many people unresponsive and hiding. - Very political and packed with egos. - management seem to ignore and look down on more junior employees as beneath them. - Poor communication to employees.",20 people found this review helpful
145,Heaven or Hell???,,3.0,"Salesforce tries really hard to maintain the culture of startup while growing and expanding its business to meet market demand. Lots of perks, especially in US and for office based employees. If you can find the time, the VTO model can be rewarding for all concerned. Broad customer appeal, ongoing innovation. Some employees absolutely love the place and the culture - almost cult like belief which can be both a wonderful place of happiness and also slightly concerning!","Too many processes, not communicated consistently across the business - result most people are very busy - but not very productive! Looking to shoe horn acquired businesses into what are already broken core processes - consequence of which is frustration all round. Too much focus on trailhead and mandatory virtual learning, information overload and simply not enough hours in the day to get the job done. Compared to other enterprise software companies fewer class room based opportunities for learning. Painful on-boarding process, sink or swim. Surprising lack of resources. For many not a sustainable place to work.",10 people found this review helpful
146,Account Executive,,3.0,Very clear messaging. Good sales product training. Great product.,"Hired too many AE's. Made territories smaller and, as a result, less than a third of the AE's make their numbers.",5 people found this review helpful
147,Senior Solutions Architect,,5.0,"People, the company culture and attitude towards customers and the community. Everyone helps you and to find information is made very easy. This company feels like a family and there is all the time things happening with new stuff coming up.",You need to keep the focus on balance between personal and work life. It is easy to get crazy when you start as a new employee because there is so much information and it is so easy to get it.,Be the first to find this review helpful
148,"A rollercoaster, pressure and pleasure all in one",,4.0,"The company culture is positive, product is great, new opportunities are there all the time. Location is good and generally people are decent - no dopes are hired","Shrinking patches make it harder to earn in some segments, its very much an american company with monthly targets , quarterly etc. Sometimes a bit over the top American vibe",Be the first to find this review helpful
149,Enterprise Focus with SME mentality,"Oct 11, 2016 - Enterprise Account Manager in Singapore",4.0,Fast moving and very focus and capture everything in the system,lost the human touch and focus more on system,Be the first to find this review helpful
150,Software Engineer,"Oct 10, 2016 -",3.0,Amazing place to work. Friendly atmosphere.,Work load is more. Trying to balance the work and personal space is difficult.,Be the first to find this review helpful
151,Customer Intelligence trainee,"Oct 9, 2016 - Customer Intelligence Trainee in Dublin, Dublin",4.0,A great culture and good compensation,The promotion path is already written and there are no exceptions for top performers.,Be the first to find this review helpful
152,Account executive,"Sep 19, 2016 - Territory Manager in Ciudad de Mexico",5.0,Great place to work! very collaborative and empowering people.,"Mexico's office is growing very fast, we need more hands.",Be the first to find this review helpful
153,Great place to work,"Sep 19, 2016 - Senior Account Executive in Toronto, ON",5.0,Sales Machine Great Support and Sales Enablement Competitive Environment 60 hours paid VTO Amazing Product,Work Life Balance Lots of Prospecting,Be the first to find this review helpful
154,Salesforce interview,"Sep 20, 2016 - Regional Vice President in London, England",5.0,"Culture, mindset, growth experiences, customer feedback. Best place I have worked at, quality of colleagues is absolutely top quartile. Pay and benefits top drawer, but mostly it's the companies zealous focus on customer value that makes the job feel a lot more authentic. There is a real start up mentality here which means that growth opportunities are plenty. Onboarding is great, best I have had.","Volume of work, location - everything takes place within the tower, difficult to break out although I do work from home or Staines 2 days a week.",Be the first to find this review helpful
155,"One of the most dynamic, innovative and fast growing company on the market!","Sep 16, 2016 - Business Development Representative in Dublin, Dublin",5.0,"Young, dynamic, competitive, fast growing. Salaries above the average of the market. Due to the fact that is growing so fast, every day there are new opportunities, both for internal and external candidates","At the moment i don't see particular cons except for the location, Dublin. If you like sales and you are competitive, this is the place for you",1 person found this review helpful
156,Senior Member of Technical Staff,"Sep 27, 2016 - Senior Member of Technical Staff in Fredericton, NB",4.0,"- Great place to work in general - V2MOM is an excellent way to align the company's goals - great benefits including paid time off to volunteer, RRSP matching, generous paid time off, etc - depending on what project you're on, you get to work with modern technologies - excellent technical team","- In some cases management has little interest in the careers of those below them - There doesn't seem to be much interest in hiring less experienced people (including co-ops) - Acquisitions need to be integrated in a faster manner, and don't let them think they will keep their own branding and processes for long - Because the company is so huge, you tend not to know what is going on in the rest of the organization",2 people found this review helpful
157,Great place to work,"Oct 3, 2016 - in London, England",4.0,"Great people, friendly and welcoming culture",Growing quickly causes some pain,Be the first to find this review helpful
158,It comes from the top,"Sep 3, 2016 - Vice President Sales in Dublin, Dublin",5.0,SMB team has a real entrepreneurial spirit People care about each other Constantly developing and challenging environment CEO sets the tone through passion and vision and is a genuinely good person CSR is core to everything we do Promotion opportunities are everywhere in Dublin,"Not for the faint-hearted The sense of mission and associated demands will not be for everyone - be prepared to work hard. As the company gets larger and the product set gets wider, the resilience factor is increased. New employees need to be prepared to wait 9-12 months before things ""click"".",4 people found this review helpful
159,Great opportunities,,5.0,"Hyper growth, great products to market, fantastic customers and a company with a soul and values that make coming to work every day fun.",Work can be extremely busy at times when preparing for the main events of the year: Salesforce World Tour Paris or Dreamforce.,1 person found this review helpful
160,Excellent people and culture allows you to do your best for your customers,,5.0,Real Drive and Passion Customers and People Focus on community on Social issues is real rather than lip service Agility to get things done quickly Accelerated Growth Excellent offices Fast paced,Fast Paced - if you are not used to a fast growing company this could be a challenge. Personally it has helped me thrive in the first 6 months and it motivates me to see the pace of growth and change,Be the first to find this review helpful
161,success manager,,4.0,good company so far. hard to say,forces benefit rules that don't always make sense.,Be the first to find this review helpful
162,Brilliant but some growing pains,,4.0,"All the other pro reviews are spot on, innovative, fast paced and hungry to do more and grow. Recently started to also ensure internal promotion was increased.",Becoming more corporate as the larger consultancies and service providers hemorrhage staff to Salesforce. But on the whole they tend to adopt the new culture.,1 person found this review helpful
163,AE review,,4.0,Product is great with very strong mobile offering. Strong business focused sales process. Create and demonstrate a vision for transformation. Develop roadmap and ROI. Lots of resources to assist.,"Growth is sustained by carving territories for new reps. Frustrating to lose accounts you invest in, and need to drive bigger deals in reduced territory.",1 person found this review helpful
164,Great place to be,,5.0,"Superb culture, great work environment, leading edge products and services, innovates at pace, growing fast","Its getting more complex, the change cycle is continuous, expecting to be selling something regardless of your role",Be the first to find this review helpful
165,Lack of International business focus,,3.0,"Great company, great brand, great culture, great products, excellent 1:1:1 policy.","Lack of international market focus, Exec visits, investment, low standard marketing leadership roles that deal with politics more than actual work and delivery of progress. No action from top management.",1 person found this review helpful
166,Senior account executive,,4.0,"Innovation, speed, excellence, customer success, leader, trust, unified platform, digital transformation, nice offices, american company, new product, marketing, client office, platform, digital transformation, nice offices, american company, new product,","Salesforce put a lot of Pressure on the account executives, territories are schrinking dramaticaly, not many AE achieve their quotas.",Be the first to find this review helpful
167,Marketing - great team but suffers from wider organisation,,3.0,Great culture and team spirit Philanthropy Fun Office location First and second line managers,"Politics, politics, politics. Pay increases ok but only if you started on the right amount. Tend to hire young, on a low salary and pretty soon falls way behind market value. Career paths for marketing non existent. Limited progression options. Top down approach. Hard to make a real impact from the bottom up. Need to wait for somebody senior to have the same idea or claim yours as their own. Hq driven. EMEA afterthought at best.",5 people found this review helpful
168,SMB Account Executive,,4.0,"Great sales training and career opportunities. SFDC and Force.com are market leading products but a lot of the acquisition products are sub standard and haven't been improved since been acquired,",Management politics significantly impact on the effectiveness of the organisation. Promotions and territory allocations are based on relationship instead of rep performance.,1 person found this review helpful
169,Dreamjob,"Sep 6, 2016 - Anonymous Employee",5.0,The culture and constant search for improvement and making things better,Red tape in some processes,Be the first to find this review helpful
170,Business Development Rep. in Dublin,"Aug 26, 2016 - Business Development Representative in Dublin, Dublin",4.0,"-Startup attitude in a Fortune 500 company -Company really growing with a product you can believe in and feel confident about when you speak to customers -Very good atmosphere in the office, full of young, multicultural people. -Fun culture spread around the company -Some perks, like free drinks and snacks, fitness reimbursement and salaries above the average in the sector -Clear and recognisable career path","-Even though there's a general relaxed attitude, you can feel pressure coming from multiple and different fronts demanding results -There's a general trend in the whole company to not respect working hours or when someone is on holidays, and to demand replies to emails and actions even though people are not working -One of the two offices in Dublin, Central Park, could be severely improved: having a proper canteen with lunch and breakfast menus, more parking spaces, more desks (there are 120 desks for over 300 account executives), more meeting rooms... -Some decisions coming from the top management lately have been done, in my impression, with the sense of being improvised and without the sufficient transparency towards the rest of the organisation.",8 people found this review helpful
171,Not disclosed,"Sep 1, 2016 -",5.0,Ohara culture! (Check YouTube) Great Core Values No hierarchies (all ideas welcomed) 4th Enterprise Software Company in the world Most Innovative company in the world according to Forbes for 6 years in a row Giving back to Society scheme is unique and rewarding Amsterdam office is sitting on the greenest building in the world,Fast Growth can be harder to manage Limited parking places in the amsterdam office Have not Found too many disadvantages yet,Be the first to find this review helpful
172,Great Place to Work,"Sep 1, 2016 - Associate Demo Engineer in Dublin, Dublin",5.0,Relaxed atmosphere filled with people who show no regard for the typical corporate hierarchy and are aways willing to help out the little guy.,"Apart from the fact that the Dublin office isn't in a very central location, there is not a whole lot of negatives about the company.",Be the first to find this review helpful
173,Great Place to Work!,"Aug 31, 2016 - Associate Soution Engineer in London, England",5.0,"Culture is incredible, very dynamic, many opportunities to shine!","Very intense, priorities often change too quickly.",Be the first to find this review helpful
174,12 Months In...Salesforce London,"Aug 31, 2016 - in London, England",5.0,"A highly invigorating, creative and energised place to work. My experience of Salesforce is that of being at a true epi-centre, driving change, creating success and working with customers to shape the digital future. The ohana family culture is represented throughout the organisation, with a strong employee benefits, great facilities and the most proactive and visible ways to give back and engage within communities.","With so many resources to access and great tools, Salesforce is highly process driven. The slight downside is that there is a need to maintain the personalised aspects of people management.",Be the first to find this review helpful
175,Awesome Culture!,"Aug 25, 2016 - Mid-Market Account Executive in Sydney",5.0,The people are the smartest breed. The sales team is creative and passionate. Overall you'll learn a lot just by spending 2 years here. I spent 6 and it was the best 6 years of my career!,They will make you work for the promotions. Example: you do 200% of your sales target and you're next in line for a promotion. Management will tap 3 people. You have now earned the right to interview for a promotion. You will be given a case study to present to senior directors. You will get beaten up in this meeting far beyond what any customer would put you through. At the end 1 of the 3 people will be selected to move up. The other 2 go back and wait until they are tapped again for a promotion. I watched a few friends depart due to not getting their promotion.,1 person found this review helpful
176,Fair at all,"Aug 21, 2016 - Member Of Technical Staff in Hyderābād",3.0,"1. Free food Breakfast, Lunch, Dinner, Evening Snacks 2. Free beverages and snacks 3. Iphone and Macbook 4. Wellness reimbursement 5. Internet reimbursement 6. Stock options 7. Patent bonus 8. Performance bonus","1. Pays less in accordance with same post in other firms 2. No joining bonus, salesforce doesn't have a culture of joining bonus 3. No company based cabs and even no reimbursement for daily travel 4. No gifts (atleast should give some gifts yearly or diwali)",11 people found this review helpful
177,Okay place,"Sep 7, 2016 - Account Executive in Toronto, ON",2.0,Great people. Good training. Can make good money.,Not the best leadership - extremely micromanaging and transactional.,3 people found this review helpful
178,First Year at Salesforce,"Aug 26, 2016 -",5.0,"Innovative, Fun, Happy, Collaborative teams, exciting products and services",not enough time in the day to take it all in!!,Be the first to find this review helpful
179,"Suffering growing pains, but its heart is very much in the right place",,4.0,"Without doubt the majority of the employees at Salesforce are wonderful, combining intellectual rigour with a fierce determination to do the right thing for our customers. The Ohana (broadly interpreted as family) culture is a real living culture, that imbues most people's behaviours. People help each other, and are not focused on trying to get one over on each other. The company is very much in growth mode, which makes for optimism and a sense of purpose.","The company is at something of a crossroads, wedded to some of the disadvantages of its start-up mentality: thinking can be short-term, with decisions accordingly myopic, and there is too great a value placed on the diving-catch. Too many fire-drills and a small number of capricious senior leaders who have been around for 10 - 15 years behaving in the same way. It is tiresome, disruptive and frankly counter-cultural but their tenure appears to make them untouchable.",5 people found this review helpful
180,Awesome place to work,,5.0,"Good work life balance, perks",None that exist so far,Be the first to find this review helpful
181,"Customer Reference Program, Marketing Trainee",,5.0,"If you enjoy working in a fast pace, innovative, collaborative environment then Salesforce is the company for you! As market leaders, Salesforce was named as one of Fortunes top ten best places to work which I whole heartedly agree with. Salesforce is only 17 years old and taking the industry by storm. It is an amazing place to work, especially as the company changes & grows at such a fast pace.","As the company is quite young, there are not necessarily processes in place which can sometimes make things challenging, especially when it come to career development however, the lack of process gives employees the opportunity to build their own processes and own their own career.",Be the first to find this review helpful
182,Software engineer,,5.0,Here it looks like very good place to work and also giving chance to grow carrier wise I would prefer this company as good,Nothing to say any cons about this company as far as I feel comfort and greate place to work I think it would be better in future,6 people found this review helpful
183,Marketing Manager,,4.0,"Invested career development, creativity, ability to move around",Can be disorganised at times,Be the first to find this review helpful
184,Engineer,,5.0,Loved working here. Good perks.,Management is wishy washy & indecisive.,Be the first to find this review helpful
185,Progression for women doesn't exist,,3.0,"Great products, some fantastic open leaders. Great team spirit and you are given the tools to get your job done. If only I was born a male I could probably have stayed!",If you are a woman you will spend years trying to break through the extremely tight knit boys club. What makes it even harder is the PR about women completely contradicts the experience of many women who work here. The boys network will actively exclude women and block them as they fear they will do a better job. Mostly male leadership teams and now great women are leaving and being replaced by men.,6 people found this review helpful
186,"Awesome company, beware of remote site politics",,5.0,"Great company and vibes, perks are excellent, company has been steadily growing for the past 5 years. Product leadership know what they are doing, not afraid to scrap bad projects and spend money on good acquisitions.",If you're not in San Francisco as an engineer or product manager you are far away from decisions and other options within the company.,Be the first to find this review helpful
187,#dreamjob,,5.0,"This is the best time of my career. Salesforce is an extremely successful company that combines unique values with innovative technology. You can effectively contribute towards making the world a better place while working on a fast-paced tech environment where your company is a leader and an innovator. The Salesforce Ohana culture is unique and an example to companies worldwide. There are many growth opportunities within the company and you feel that you're constantly growing, while being properly supported.","Salesforce is not for everyone - cultural fit is essential. I would recommend that you investigate what makes Salesforce different in our Ohana Trailhead badge. If it resonates with you, then join in!",Be the first to find this review helpful
188,Stay clear of Salesforce Dublin for Engineering,,5.0,"* Seriously great corporate culture and values * A sea of opportunities to learn Salesforce as a corporation is amazing. They have emphasis and enablement towards volunteering. Something I wish all companies take from them. I am giving the company 5 stars despite the headline and huge list of cons. I just want to warn any bright person out there to not be sold on the brand name. Also, it's a great place if you are in Sales and Marketing. There's a lot going around.","** Only meant for Dublin office * Don't mistake it for real Salesforce Almost negligible engineering presence. Very little to share and learn for engineering and software development. All kind of games being played as small number of staff wants to push into management. There's a huge hierarchy and it may be good on a global scale. But doesn't quite makes sense to have that in Dublin office. Some people are stuck in monotonous work and see move to management their only way out and act in poor spirit. If you are looking for good work and team, don't bother. Join a startup instead. Current state of Dublin office is worse than that. If it wasn't for larger organisation holding it to a structure, the place had been much more chaotic",11 people found this review helpful
189,Technical Support,"Nov 29, 2016 - Technical Support Engineer in London, England",5.0,Great working place to work with,I like my job very much,Be the first to find this review helpful
190,A great company,"Apr 14, 2017 - Anonymous Employee",5.0,"Innovation, Giving Back and good compensation","Not a real manager, need to promote",Be the first to find this review helpful
191,Great company,"Apr 26, 2017 - Anonymous Employee",5.0,Opportunity values growth trust impact,Little time to reflect as pace so fast,Be the first to find this review helpful
192,Awesome place to work,"Jul 12, 2017 - Anonymous Employee",5.0,"salary, culture , people, positive growth","high pressure, tight due date",Be the first to find this review helpful
193,Intern,"Oct 22, 2017 -",5.0,- amazing culture - great career development opportunities - competitive pay,- some staff members were unapproachable,Be the first to find this review helpful
194,Great place to work!!,"Nov 14, 2017 -",5.0,- great place to develop sales career,- territories aren't always fair,Be the first to find this review helpful
195,Great company to work for!,"Jan 18, 2018 - BDR",5.0,"Perks, development, growth, training, learning","Location, large company, nothing else really",Be the first to find this review helpful
196,Best Place to work for,"Mar 23, 2018 - Anonymous Employee",5.0,Everything is Great in this company.,"No cons found, all good.",Be the first to find this review helpful
197,great company,"May 29, 2018 - Sales Executive in Amsterdam",5.0,Love the social engagement and development,"none, i love it :)",Be the first to find this review helpful
198,Best company I've ever worked for.,"Jul 11, 2018 - Customer Success (Tier II) in Dublin, Dublin",5.0,"Amazing benefits, culture and environment.",Can't think about any yet.,Be the first to find this review helpful
199,Account Executive SMB Swizerland,,5.0,"-Great innovation, very dynamic -loads of opportunities to learn (education 5K/year), do business travel -great place to thrive if you""re a real driven sales person -Fantastic rewards for hard work- commission, great fun sales competitions -eg. win festival tickets, money, trips, ... -Philanthropy: 7 days of vulunteering per year -Fosters promotion: with 30% growth YoY new positions arise and people are promoted fast -Peak Performer Club: those who achieve 100% of yearly quota qualify to go on 4 day vacation to e.g. Monaco, Rhodes.. -innovation: takes on great ideas from employees","-Reduced work-life balance due to bi-monthly business travels required to identify opportunities to build pipeline -Geographical distance from customers who are based in country -Growing sales teams means accounts per AE getting fewer with the targets not getting smaller -""Flexforce"" no seats assigned to AE -Weekly forecasting with monthly forecasts might not be suitable to everyone",1 person found this review helpful
200,Great growth oppurtunity,,5.0,"Right time to be part of salesforce. Good opportunities to choose from, due organic and inorganic growth. Emphasis on giving and helping the needy Opportunities in exploring New and challenging technical changes/innovation","Challenges that arise when a company is growing in rapid space, having said that CXO takes excellent measures to minimize the same.",Be the first to find this review helpful
