,title,author_info,rating,pros,cons,helpful
139,Deep Focus on Employee Wellness and Growth,,5.0,"As an employee for a little over 1 year now, I have been continually impressed with the ways that Salesforce focuses on providing new and ongoing resources to employees from ways to connect with colleagues, stay healthy and rested individually, and grow in my career. Salesforce focuses on building programs, communications, trainings, and resources to support employees in a continuous way.",The cons are much like any company's during the times of COVID. Missing in-person connection and finding it difficult to build deep connections in an all digital world.,Be the first to find this review helpful
140,"Fast Paced, but Great",,5.0,"Benefits, social activism, great product for customers and customer obsessed!","Fast paced, never stays the same",Be the first to find this review helpful
141,Great company!,,5.0,A great company culture that comes from the top down.,There aren't any cons I can see.,Be the first to find this review helpful
142,Great culture!,,5.0,"Great culture, great benefits, and they have a roadmap of your career planned out so you’ll know exactly what you need to do to get promoted","A lot manual process with sourcing leads, etc. Could be automated a little more to help get the job done faster.",Be the first to find this review helpful
143,Salesforce is a great place to work!,,5.0,Work life balance. Ethics of the company and its founder. Driven team,No major cons. Salesforce truly was a great workplace.,Be the first to find this review helpful
144,"Great pay, Koolaid culture",,4.0,"Great pay, benefits, and unlimited PTO","Work culture is siloed, although senior leadership is great the CEO leaves a lot to be desired, at times it feels like a ""drink the Koolaid"" culture",Be the first to find this review helpful
145,Great company if in the right role,,4.0,"Great benefits, snacks (when in office), interesting leaders",Company is massive. Can be political in certain roles,Be the first to find this review helpful
146,Get ready to work,,5.0,"Amazing company - rewarding pay, cultivating culture. You won't work here for any good amount of time and leave worse off than you were when you started. Anyone would be lucky to have a job here as long as youre willing to work hard.",You have to learn how to work the system in order to be successful which isn't all bad but for sure a lot of grey area in BDR.,2 people found this review helpful
147,"Good professional experience, Inauthentic Culture and Colleagues",,3.0,Great brand on resume Learn how to be “sales-y” Unlimited PTO and flexible work Good benefits Good employee services Strong product branding/marketing... basically blows the competition out of the water Great training on Trailheads,"Culture does not encourage employees to be authentic, instead puts pressure on everyone to have a strong “personal brand,” however as far as I saw the majority of people just adopted the same sales-y brand. Collaboration was not easy because teams were territorial and defensive. Felt like people were always watching their backs or backstabbing to get ahead (and this area in particular always scores low on the internal employee surveys). No visibility on how performance is measured and how promotions are decided. Find myself in meetings where everyone’s saying the same thing just for the sake of saying something and getting visibility. And these are the people who are rewarded. Marc Benioff is out of touch. When you keep harping on about “Ohana” but then layoff thousands of employees during a global pandemic when you’ve been reporting major YoY growth, it shows your true colors. I get it, it’s a business. But don’t pretend otherwise. It’s so fake. All this is to say that Salesforce has a very very very strong sales culture and it reflects in its employees. If you can drink the cool aid and go with it, great. But if you value authentic colleagues who genuinely value team work, trust, and collaboration - it’s going to be tough to find here.",4 people found this review helpful
148,Great Company,,5.0,"Wonderful people, opportunities and comp",Very large and hard to navigate at times,Be the first to find this review helpful
149,Fun,"Feb 3, 2021 - BDR in Atlanta, GA",5.0,Fun fun fun fun fun,Keep changing the rules pretty annoying,Be the first to find this review helpful
150,Great Culture,"Feb 3, 2021 - Account Manager in Minneapolis, MN",5.0,"Through onboarding, great culture- so far",too new to tell at this point,Be the first to find this review helpful
151,Culture great IF you're at a major hub,"Feb 16, 2021 - Technical Support Manager",3.0,Super diverse employment and provides a lot of verbal comforts of caring for their employees.,"Employee care stops at the words. If that's all you need, then jump on board; otherwise, beware that the care doesn't extend much beyond that, especially if you're not at a major hub. SFDC really likes to pump the Kool Aid down your throat, and you see the benefits of it when you look at hubs like San Fran or Indianapolis. But if you work anywhere else, beware of a constant feel of being the redheaded step child, living under the same roof, but handed only hand-me-downs and being denied dessert after every meal.",Be the first to find this review helpful
152,Awesome place to work,"Feb 16, 2021 - Software Engineer in Arlington, VA",3.0,Great place to work and really nice people!,Hard to grow your career!,Be the first to find this review helpful
153,Great Place to work,"Feb 1, 2021 - Enterprise Account Director",5.0,"Great Place to work, I've been here 5 years","none, I've been here 5 years",Be the first to find this review helpful
154,Great Executive Leadership Team,"Feb 15, 2021 - Solutions Consultant in Redwood City, CA",4.0,"Great Executive Leadership Team committed to core values - Trust, Customer Success, Innovation, and Equality",A very large fast growing global corporation with continuously evolving organizational structure and very aggressive growth targets,Be the first to find this review helpful
155,Customer Success,"Jan 31, 2021 - Customer Success",5.0,great work-life balance & good culture,"some department lack training on their latest product innovation, customers oftentimes know the new features sooner than the internal teams",Be the first to find this review helpful
156,Great company!,"Jan 31, 2021 - Business Development Associate (BDA)",5.0,"Great benefits, pay and culture",No cons for this company,Be the first to find this review helpful
157,Love the culture! Love the product,"Feb 1, 2021 - BDR in Seattle, WA",5.0,"Great products, expanding their offerings. Great place to start career.","Localization - I used to work in one of the Asia branches, the Ohana culture does not exist in local branches.",Be the first to find this review helpful
158,Working at sfdc,"Feb 14, 2021 - Software Engineer in San Francisco, CA",4.0,Good work life balance Challenging work Experienced engineers,Can be slow at times crm software is not the most glamorous thing. Dealing with legacy code.,Be the first to find this review helpful
159,Good culture,,4.0,Top management instills good culture. Salaries and towards the high side.,"As the company is growing, micro cultures have formed. Some of these do not reflect the values of the top management.",Be the first to find this review helpful
160,Love it here,,5.0,Great culture and lots of opportunity for growth,No downsides as far as I can tell,1 person found this review helpful
161,Amazing company just find the right team!,,4.0,Salesforce puts its people first and really prioritizes the needs of its employees.,It was incredibly difficult to understand expectations for promotion and went through several reorganizations and managers.,Be the first to find this review helpful
162,"Stable, but ignore the kool aid",,3.0,The pay is decent and the benefits are solid. Front line leadership is pretty responsive and have significant leeway to make decisions.,The Ohana thing is offensive. I am selling you my time for money and I am fine with that. Quit pretending you wouldn't fire my whole section if we stopped making money.,Be the first to find this review helpful
163,Company Culture is Worth the Hype!,,5.0,Awesome benefits and they do a lot around mental health. Plus management actually seems to care about one’s career progression!,Not many to speak of.,Be the first to find this review helpful
164,Great Company to work for,,5.0,Great Culture and great environment to be in.,"Huge, difficult to navigate internally at times.",Be the first to find this review helpful
165,Amazing company,,5.0,"Great teams, open community, and great pay",COVID has impacted a lot of work activities. I think that can be improved. Enterprise challenges also,Be the first to find this review helpful
166,Great company,,5.0,"I love working for salesforce, great benefits and great stock plan! The ESPP program is excellent.","No free food, not as high paying as other companies",Be the first to find this review helpful
167,Amazing company,,5.0,Fun and relaxed. Customers aren’t horrible but sales can be difficult,Management are usually all over the place and a ton of restructure,Be the first to find this review helpful
168,Good benefits and learning but don't believe the Ohana kool-aid,,3.0,"A good thing to have on your resume and opportunity to learn and get certified in Salesforce ecosystem products with can lead to a new career. Great collages, relaxed atmosphere and decent life-work balance & benefits. Very competitive health insurance options.","The Ohana kool-aid is just bull$%@! Just like any other company they are in the business of making money and will dump any loyal employee if there is a way to increase the stock price. Watch out after any new company acquisition as the billions invested in the purchase will need to be compensated with laying off thousands of loyal employees in any region (not just USA) even when there are billions of cash in the bank. Laid off victims were given a couple of months to"" find a new position/role"" within the company except to my knowledge NOBODY I know got that coveted new position, I'm sure someone did but how many out of thousands of laid off employees... probably 1%, 3%? Oh yes, there was a high percentage of over 40-45yr old laid off employees as we all know younger employees cost less. So a lot of talk about diversity but in practice it seems there are just some categories that are considered for a diverse work force, older employees are not one of them. After you get laid off HR will become very unresponsive, YMMV. Promotion process was black magic at least to people within my unit.",16 people found this review helpful
169,Great place to work and grow!,,5.0,- This company truly cares about it's customers/employees and it is clear from day 1. It really does feel like a huge family. - Tech stack is with the times and presents lots of opportunities for growth. - Open communication is heavily encouraged.,"- Things take some time to get done. Mainly because the company is large and we need to go through lots of bureaucratic hoops related to security, legal,etc.",1 person found this review helpful
170,great -but- place to work,,3.0,it is a great place to work but make sure you stay in-line with cultural preferences... or YOU ARE OUT... per senior management statement,"A lot of it appears to be disjoint illogical decisions... like randomly laying off 2000 people without any explanation, this includes TOP performers both sales and technical.",2 people found this review helpful
171,Love!!!,,5.0,"Awesome co-workers, great culture, coffee bar, beautiful office, great learning experience, supportive teams",Not many cons to be honest,Be the first to find this review helpful
172,Great company,,5.0,"Supportive and work-life balance minded, great benefits",career advancement limited due to number of longer tenure employees,Be the first to find this review helpful
173,Beat Employer to work for,,5.0,"Very employee and customer friendly, Great team spirit and environment of trust, good parks/employee support plans, has a great brand value","Frequent reorgs, lot of M&A activity",Be the first to find this review helpful
174,I'm Never Going Anywhere Else,,5.0,Rewarding work Excellent and fair pay Company fosters a culture of compassion,None. We work hard and it shows.,Be the first to find this review helpful
175,Be prepared for constant training but no pay,,2.0,Great benefits A lot of options to WFH Access to personal Development courses through Trailhead,"Though leadership promotes mental health and taking time off between mandatory trainings, meetings and pressure to constantly work you'll never use your PTO Advice to prospective employees is get multiple people's perspectives of the company culture if that's important to you",Be the first to find this review helpful
176,Sales,,5.0,Good culture overall. People happy to help,Not many cons. Good company,Be the first to find this review helpful
177,great culture,,4.0,"culture, perks, volunteering opportunities, people",tough to get promoted internally,Be the first to find this review helpful
178,Great place for growth,,4.0,Terrific place to grow your career - lots of resources provided by the company to aid in professional development,Extremely large organization means work has a tendency to become compartmentalized. Your responsibilities will be much narrower than they would be at a comparatively smaller company at the same level,Be the first to find this review helpful
179,Overall Company Review,,4.0,"Great perks, flexible, fun, amazing people","No cafeteria, difficult to move teams internally",Be the first to find this review helpful
180,Great company to work for,,4.0,"Great leadership, motivated colleagues, many opportunities to learn, great culture, you will never get a fair salary if you get promoted as an internal employee but company benefits are great","promotion is not transparent, external hires will always earn more than internal employees who dedicated their lives with the company (reason why folks boomerang)",Be the first to find this review helpful
181,Good company,,4.0,great benefits for a big company,like any other big company,Be the first to find this review helpful
182,Making me post to use site,,5.0,"Great pay, great people, great atmosphere","None, again they’re making me post to use the site.",1 person found this review helpful
183,"Low pay for a top company, managers will ruin good AEs",,3.0,"Benefits, offices are nice, ecosystem. Connections are great. Looks good on resume. $100 for a gym. 401k match (though it’s low for the space). ESPP.","Very low pay for the industry. You can go to apps in the ISV ecosystem and make significantly more. How is this the case for a high growth company who continually pays for news coverage about how great of a place to work it is? Companies like Google, T-Mobile, Facebook - all give employee stock. What doesn’t Salesforce with its mega growth? 401k match is nice but lower than the average. Good boys club still exists. Females are treated differently. Leadership will never remove middle and lower managers who should be gone. Even after managers get multiple reports filed and complaints. They are still there. Product is still lacking. They spent tons of money on new products that are overpriced and basic. So we are still behind our competition.",3 people found this review helpful
184,So Disappointed,,1.0,"Decent pay, good benefits, unlimited PTO","I'm what is affectionately referred to as a ""boomerang"" (an employee who leaves and returns) and I have to say, I am incredibly disappointed in the company that I returned to. Yes, the pandemic has changed the way we do everything but honestly 95% of the company worked 90% remote before the pandemic so what I'm currently experiencing cannot possibly be as a result of the pandemic. The culture used to be people oriented where you could bring your whole self to work. You could count on a face paced environment but very clearly direction on objectives. You could expect leadership to be focused and thoughtful in their plans and direction. No more. The company still pays lip service to ""Ohana"", equality, and our values. However we have increasingly promoted really good engineers into leadership roles -- senior leadership roles to boot -- who have little idea about what it takes to be an effective leader. The company is disorganized and entirely focused on delivering everything yesterday that there is no room to focus on ""Ohana"" and taking care of the people in the process. Marc no longer is an active, visible leader in the organization. That falls mainly to Brett Taylor who seems content on turning Salesforce into Google. If I had to do it over again, I wouldn't have returned.",20 people found this review helpful
185,Great Company,,5.0,Great company to work for,"None - cannot complain, None - cannot complain",Be the first to find this review helpful
186,Great Culture And Team,,5.0,"- Collaborative, Empathetic, High Energy Culture - Great work life balance flexibility (if you want to work hard you can, but aren't forced to grind yourself to the bone) - Strong Engineers",- Development slowed by monolith,Be the first to find this review helpful
187,Working as a Salesforce Admin,,5.0,Overall very good culture. Okay benefits. They take very good care of their employees. The immigration team is very helpful.,Promotions are difficult to get.,Be the first to find this review helpful
188,Recruiter,,5.0,Everything is really great here!,I don’t have any cons.,Be the first to find this review helpful
189,Great company,,4.0,"Strong culture, great facilities, I learn a lot!",Haven't experienced any real cons yet!,Be the first to find this review helpful
190,"Good company, getting too big",,4.0,"Resources, people, product and acquisition strategy always keep things interesting","Pay is lower than many other companies, politics are prevalent, what have you down for me lately management style",Be the first to find this review helpful
191,"great for juniors, disempowering for seniors",,3.0,"- Visionary company, great learning ground to understand cloud, hypergrowth, best in the world sales practices - not a month without a gift (private concerts, weekend at the CEO's place in Hawaii, sports cars and Cartier watches given away during events or simply for good results) - commitment to giving back to charities and communities - very good compensation, generous stock option and free share packages - to juniors this is wonderland, feels like a cult to the founder - robust and clear onboarding and ongoing trainings and career development","- seniors are unempowered: there is no real P&L, even the President/EVP of a geography does not have a real P&L. They don't have a balance sheet to manage either. All major decisions are taken in San Francisco by the same 4 people - if you are not an affirmed Democrat you are clearly excluded. I remember this mandatory fundraising diner for Hillary Clinton. Anyone not paying and going was clearly set aside afterwards - highly political at executive level: achieving results is considered obvious. What matters to progress is knowing the founder, ""culture and behavior"" and ""personal brand"" which means personal preferences, lack of meritocracy, and fierce competition to build one's ""brand"" (announce results before others, take credit for others work etc).",Be the first to find this review helpful
192,Amazing,,5.0,"It is so cool, and easy",Hard It is really hard some times,Be the first to find this review helpful
193,Great Company,,5.0,it has a great sales first culture,Salesforce is just Too Big,Be the first to find this review helpful
194,Senior Program Manager,,5.0,Awesome company! great team spirit and drive for accomplishment. Encouraging employees always.,Can follow more standardized processes across all clouds in salesforce.,Be the first to find this review helpful
195,Great Company,,4.0,"High Growth, Fast paced, great culture","Very Chaotic, not organized, reactionary",Be the first to find this review helpful
196,My review,,2.0,"Great benefits, great snacks, great coffee","Poor commission plans, difficult to move around",Be the first to find this review helpful
197,Great company culture and people,,5.0,The company culture and people you work with are fantastic.,None for me. I’m happy here.,Be the first to find this review helpful
198,Supportive,,5.0,Great company environment and benefits,Ended up moving if I could stay with the company I would,Be the first to find this review helpful
199,Great place to work.,"Jan 24, 2021 - Heroku Support Engineer",5.0,"benefits, support, inclusive culture, encouraged to do volunteer work",None that I can think of,Be the first to find this review helpful
200,Smoke and Mirrors,"Feb 10, 2021 - Account Executive",1.0,The Salesforce platform is amazing and so is the training that they provide that is usually onsite in San Francisco.,"The ""culture"" at Salesforce is extremely toxic. Everything that they do is purely lip service. Their work life balance? There is none. Diversity, do they make diverse hires? Sure, are you welcome into the office? No. How do they keep getting such great reviews? Take a look at the reviews, most of them are from employees that are 6 months or less. Right after you attend training(which is great) you are sent a survey to rate them on Glassdoor. You are on a high from training and have no idea what you have gotten yourself into yet so you give them 5 stars. Fast forward if you are an AE you are given your territory that has generated virtually no revenue from the year before or was oversold by the previous rep(you are then stuck with handling customer service issues due to poor implementation) and a number that is impossible to reach. Multiple times a week you are required to have a 1:1 with your manager to go over this territory where you are trying to make lemons into lemonade. Nepotism and favoritism runs rampant here. They allow other employees who have ""put in the work"" aka been there the longest to get the best territories and therefore they are hitting their number and eligible for promotions. The irony of this is that they are also tasked with training new employees where they have the attitude of "" pull yourself up by your bootstraps"". They are little to virtually no help because Salesforce fosters an environment where you personally have to be #1. Anything or anybody that could interfere with that is seen as a threat. I could go on about how terrible of an experience this was for me and I also recognize that this isn't everybody's experience as well. However I would be lying if I didn't cringe every time I see articles talking about their next initiative.",27 people found this review helpful
201,Great Place to Work,"Jan 19, 2021 - Demo Engineer in Chicago, IL",5.0,Great culture Collaborative work environment Great work life balance,Lack of visibility around promotions/internal mobility,1 person found this review helpful
202,Maintenance Mode,"Feb 26, 2021 - Senior Member of Technical Staff",1.0,The benefits are really why everyone stays,"Inexperienced management, no desire to advance, red tape",2 people found this review helpful
203,Great Company,"Jan 22, 2021 - Account Executive in Chicago, IL",5.0,"Fun people, huge learning experience",nothing at the moment that I can think of,Be the first to find this review helpful
204,Fun,"Jan 22, 2021 - Software Engineer in New York, NY",5.0,great place to work for me,not much bad to be fair,Be the first to find this review helpful
205,Amazing place to work!,"Jan 22, 2021 - Senior Data Analyst in San Francisco, CA",5.0,Everyone is amazing and cares to get the job done. The managers care about progression of career. Wonderful work-life balance. Interesting work. Highly recommend.,"Takes a bit of time to learn how to navigate a big company, but the team helps, and can do it!",Be the first to find this review helpful
206,Best place to work,"Jan 22, 2021 - Quality Engineer in Dublin, CA",5.0,this is the best place to work,Work wise it is not challenging,Be the first to find this review helpful
207,Ohana Culture - Explosive Growth,"Jan 22, 2021 - Senior Principal Success Manager in San Francisco, CA",5.0,Focused on customer success Employee oriented culture Sincere commitment to diversity,Limited career path in Customer Success Group Rapid growth combined with steady acquisitions complicates collaboration,Be the first to find this review helpful
208,Best Employer Ever,"Jan 22, 2021 - Architect in San Francisco, CA",5.0,- Very positive work environment - Best career support - Top notch benefits,- Restructuring every year No other cons.,Be the first to find this review helpful
209,Fantastic Company requires ambition and self starter mentality,,5.0,- great pay - great culture - interesting work,- large management layer - too many products,Be the first to find this review helpful
210,Greate WLB,,5.0,WLB is really good here,None plan to leave in the next 12 months,Be the first to find this review helpful
211,"Great company, caring culture, customer centric, however micro-mgmt of F2F teams",,4.0,Marc Benioff - Excellent CEO and Person Caring Culture - Ohana Customer-Centric focus Excellent training,"-Communications across sales teams....chatter can be a blackhole, Slack may help -Growth targets not realistic in some market segments & enterprise accounts, Customer-Centric focus giving way to close business at all cost",Be the first to find this review helpful
212,A relatively good tech company,,4.0,"Incredible team, lots of opportunity for growth","Intense work load, competitive at times",Be the first to find this review helpful
213,Chill Company,,4.0,"Good Work life balance, good culture, good benefits.","Nothing much, great company overall.",Be the first to find this review helpful
214,Good People,,5.0,A great collection of good/capable people.,"While the people are kind, results are expected...but that's a good thing. No real cons.",Be the first to find this review helpful
215,Great place to work,,5.0,Great work life balance and great networking opportunities,Outdated technologies in some orgs,Be the first to find this review helpful
216,Good Company,,5.0,"growing, execution, great employees, smart employees","political, saturated territories, complicated comp policy, culture",Be the first to find this review helpful
217,Great Learning Experience,,5.0,"Great Product, Great Culture, Great People",Some teams are more supported than others,Be the first to find this review helpful
218,Great place to work,,5.0,"Plenty of opportunities, treats people fairly",Inconsistent communication from management regarding priorities,Be the first to find this review helpful
219,Its all about your manager,"Mar 19, 2021 - Account Executive in New York, NY",4.0,"Amazing culture and benefits, work class product and really smart people",lots of growth and change within the organization. Really depends who your manager is and what experience they have - that'll dictate your success more than anything.,1 person found this review helpful
220,Greate WLB,"Jan 23, 2021 - Member of Technical Staff(MTS) in San Francisco, CA",5.0,WLB is really good here,None plan to leave in the next 12 months,Be the first to find this review helpful
221,As good as it gets,"Jan 20, 2021 - Commercial Account Executive in Austin, TX",5.0,"Training, Culture, Growth, Product, Values","Bureaucracy, Base Pay, Pace, Dependence on others",Be the first to find this review helpful
222,n/a,"May 10, 2021 - Software Engineer in Bellevue, WA",3.0,the ohana feeling is true,very arbitrary review and promotion process,2 people found this review helpful
223,Great,"Jan 12, 2021 - Account Executive in Chicago, IL",5.0,Competitve company - competitve benefits - tough job,requires a lot of grit and picking yourself up from your bootstraps,Be the first to find this review helpful
224,Sales,"Jan 27, 2021 - Sales Development Representative in Chicago, IL",5.0,Good culture overall. People happy to help,Not many cons. Good company,Be the first to find this review helpful
225,Great Company,"Jan 25, 2021 - RVP, Sales",5.0,it has a great sales first culture,Salesforce is just Too Big,Be the first to find this review helpful
226,Great to work for,"Apr 24, 2021 - Senior Product Manager",4.0,Salesforce treats its team members well.,"There is lots of work, but management is good about understanding we can't do it all.",Be the first to find this review helpful
227,Great Learning Experience,"Jan 21, 2021 - Business Development Representative in Washington, DC",5.0,"Great Product, Great Culture, Great People",Some teams are more supported than others,Be the first to find this review helpful
228,Great company,,5.0,A very large company with a startup feel. There’s lots of growth opportunities.,It moves so fast that sometimes it’s hard to feel settled.,Be the first to find this review helpful
229,"Great place, but hypocritical at times",,4.0,"Super flexible hours, depends on your manager - some micromanage but most are chill. Benefits are great. Pay too.","They preach about health/wellness, and getting a long internally, yet there are blatant discrepancies in the reality. No sick time off, just PTO. Internal teams working against each other. Lots of money goes towards marketing how great we are, when there’s not a lot changing internally.",Be the first to find this review helpful
230,Good Overall Company,,4.0,Good company with amazing benefits,It can be difficult to move up the ladder.,Be the first to find this review helpful
231,N/A,,3.0,a lot of perks too many,hours and the people are difficult,Be the first to find this review helpful
232,Awesome!,,5.0,"Amazing culture, talented people, purpose driven & fun!",Large company comes with complexity and red tape,Be the first to find this review helpful
233,Best place to work,,5.0,"great pay, benefits, teammates, and competent leadership",unable to go into office and physically meet teammates and manager due to Covid,Be the first to find this review helpful
234,Best Company,,5.0,"Great people to work with, great leadership",I can't think of any cons,Be the first to find this review helpful
235,Review,,5.0,Great culture Great management Solid benefits Lots of PTO,Hard to grow in certain areas of the compamy,Be the first to find this review helpful
236,Great Company,,5.0,"Benefits, ESPP, 401K, Wellness reimbursement","Covid19, constant change, changing internal systems",Be the first to find this review helpful
237,👍🏾,,5.0,Innovative company that’s leading change in the market. Management makes an effort to listen.,Change is constant and a lot is asked of employees.,Be the first to find this review helpful
238,culture is real,,5.0,- great place to grow and learn -culture is most important -routine employee surveys to give folks a voice,I cannot think of anything,Be the first to find this review helpful
239,-,,5.0,"Great Culture, Good Pay, Understanding Leadership",So far there are none,Be the first to find this review helpful
240,Excellent Culture and Values!,,5.0,A very nurturing culture for all!,Growing fast with some growing pains!,Be the first to find this review helpful
241,Amazing,,5.0,Process Management Guidance Co-Workers Health Insurance Horizontal Career Movement,Tough gig! Long hours if not at quota end of month/end of quarter pressure,Be the first to find this review helpful
242,Good WLB but slow career growth,,4.0,-Good WLB -Good pay -Unlimited PTO (at certain levels) -Tech stack interesting,-Little to no career growth -Politics -Management quality,1 person found this review helpful
243,Great Culture,,3.0,"Great Culture, CEO who cares for his empolyees",Massive and constant change in orgs,Be the first to find this review helpful
244,"Great Company, No Complaints",,5.0,Great company to start your career at and learn more about the SAAS Environment.,No notable cons that I can think of.,Be the first to find this review helpful
245,Ethical,,5.0,Lots of opportunities throughout the company.,Slow to escape legacy technology.,Be the first to find this review helpful
246,Prepares you for the 4 industrial revolutions!,,4.0,Benefits and pay are above market.,Moving up is tough. Only two promotion period per year.,Be the first to find this review helpful
247,Manageable,,2.0,"Great diversity and inclusion programs, amazing culture","Work life balance does not exist, it's a brutal grind",1 person found this review helpful
248,Believe the hype,,5.0,"culture, inclusivity, philanthropy, leadership, challenge","matrixed, inefficient, tech debt, political, top heavy",1 person found this review helpful
249,SDR,,3.0,amazing culture that supports diversity and inclusion,tough work life balance that leads you to always feeling overwhelmed,Be the first to find this review helpful
250,Great Flexibility and Growth,,5.0,Interesting conversations with customers Working hours flexibility Intelligent colleagues The company truly lives the company values in the sales organization,“What have you done for me lately” mentality in sales Growth is tipping the scale of becoming “too big” to remain nimble/scrappy as before,Be the first to find this review helpful
251,Great company,,5.0,company culture is awesome and they treat you well,its a giant company so growth can be tricky,Be the first to find this review helpful
252,company review,,5.0,great environment and great place to work,there is no leasing car,Be the first to find this review helpful
253,SF review,,4.0,Good Working Culture All Around,Low compensation for the current role I am in,Be the first to find this review helpful
254,Great sales culture!,,5.0,"Salesforce is a company who’s CEO was a salesperson...sales is for sure treated well! They do a great job being a fantasist company overall, there is certainly different opinions based on what team you’re on. I was there for 5 years, had different managers. Most were great, some were still good. Everyone here is smart and cares about what they do!",It’s becoming a big company. Anything you’d expect from a really large company. Promotion processes have become more rigid. Territories have shrunk a bit. But with this comes more opportunity.,1 person found this review helpful
255,Salesforce is amazing,,5.0,"Culture, Technology, Mission, Values, Cadence","Hypergrowth sometimes is felt by the customers, as sellers move on and can't foster relationships.",1 person found this review helpful
256,"Good work, excellent work like balance",,5.0,Work life balance Work culture is amazing,Cannot find one so far,Be the first to find this review helpful
257,Great Post-Grad Job,,5.0,"Great work/life balance, fun environment, learn a lot",None that I can think of,Be the first to find this review helpful
258,Love this company,,5.0,99% of employees at Salesforce are eager to help you. The managers are always willing to help and put every piece of info and training in front of you to help you grow,"Base pay is lower than other companies. For some reason they prefer you leave Salesforce at some point and then ""rebound"" in order to make a higher salary",Be the first to find this review helpful
259,Great company,,5.0,Good workplace to work in.,Nothing that comes to my head,Be the first to find this review helpful
260,Very good company,,5.0,Very good company that cares for employers,Not that famous compared to FLAG,Be the first to find this review helpful
261,Great company!,,5.0,Love how everyone at salesforce is always looking for ways to improve and strive for better,Your happiness definitely depends on your manager.,Be the first to find this review helpful
262,Sucks,,2.0,Nice people and good customers,Hard work and low compensation,Be the first to find this review helpful
263,"Extremely fast paced, great culture",,5.0,"Salesforce has a special culture that keeps employees around for a very long time. Several people have been there 10+ years and are still proud to work there. Great benefits, perks, and forward thinking. Some of my favorite memories were not about the work but all the fun I had there (concerts, volunteering, celebrity speakers, etc)","Very fast paced which can make it hard to keep up. Can feel like a start up still as everyone is constantly trying to innovate: products, processes, programs. All the change makes it hard to perfect.",1 person found this review helpful
264,Growth Business AE - FINS,,5.0,"Extremely competitive setting, with payment accelerators when hitting your monthly quota.",You are kind of on your own when onboarding remotely.,Be the first to find this review helpful
265,Great place to work,,5.0,Great people to work with Great opportunity to learn new skills,lack of transparency with executive leadership,Be the first to find this review helpful
266,Nice good,,5.0,Great team to be apart of,Works too hard on all projects,Be the first to find this review helpful
267,Salesforce is a great company,,5.0,"Great benefits, unlimited opportunity, great management - it's just a good company to work at from every perspective.",Now that we are a bigger company it takes a little longer to get things done internally. It's part of being successful,Be the first to find this review helpful
268,Great experience in Product Management,,5.0,Great core technology and products. Positive culture with strong values. Great CEO. Focus on diversity and inclusion. Great product vision and strategy.,"The company was getting too big. Lots of acquisitions and not enough organic innovation as in the earlier days. Also, sometimes the culture and diversity message went over the top and became borderline propaganda.",Be the first to find this review helpful
269,Company with values and passion,,5.0,"Good benefits, customer obsession and fast paced",Very marketing and sales focussed,Be the first to find this review helpful
270,"Great company, great culture, and a solid place to advance your career if you work hard and establish a strong brand.",,4.0,"- Company values and fun, collaborative culture - Competitive salary - Amazing benefits such as 401K match, ESPP program, commuter discounts, and more - Flexibility in terms of your schedule, location, and being able to step away when needed - The family or Ohana feel is real and permeates throughout the company - We know how to work hard and play hard, can we say Dreamforce! - Opportunities for upward mobility. As long as you work hard and do impactful work and establish a strong brand you can thrive here and carve out your own career path. - Amazing benefits and support for working parents e.g. 6.5 maternity leave, 3 month paternity leave, flexible return to work schedule, fertility benefits, etc.","- Can be bureaucratic at times being such a highly-matrixed organization - Although innovation is a core value, company size can interfere with ability to be super nimble and agile for certain departments at times (but this not unique to Salesforce, most large companies struggle with this) - Hard work is rewarded, but you also have to be diligent about establishing your brand and getting visibility with those who have power to help advance your career. So if you are not comfortable advocating for yourself and sometimes shouting your wins from the rooftop you may not want to work here. This is very true in Marketing, perhaps not all other BUs. - While diversity is a core a value, Salesforce like most tech companies are not as diverse as they think, so something to keep in mind if you're a minority. They are, however, making HUGE priorities around DEI initiatives particularly with recruiting efforts.",1 person found this review helpful
271,"Great company culture, not for the seasoned sales professional",,3.0,"Inclusive, customer first mentality, supportive company culture","over saturated territories, comp plan is not competitive",2 people found this review helpful
272,Great Benefits Horrible Hours,,3.0,Great benefits and smart people,burn out quickly as the hours are long (12-16 hour days),1 person found this review helpful
273,Great place,,5.0,"Great pay and people, Benefits are great","Very large, Complex Organization, politics",Be the first to find this review helpful
274,Best place to work,,5.0,WLB is the best work culture is awesome,"nothing as such, everything is perfect",Be the first to find this review helpful
275,Great company!,,5.0,Great culture and team. Great place to work.,It can sometimes feel like the golden handcuffs.,Be the first to find this review helpful
276,"Great Company, but depends what team you are on",,5.0,"Benefits, Work-life balance can be good when not on-call Demands can be that, demanding",Direction of the company is sometimes very unclear especially with all of the acquisitions. Everything feels like a hodgepodge of solutions thrown together and very kludgy.,Be the first to find this review helpful
277,Best company to work for,,5.0,1. Work Life balance' 2. Healthy Enviornment,"No cons yet, all good",Be the first to find this review helpful
278,Great Company,,4.0,Great CEO to work for,Lot's of back stabbin hacks,Be the first to find this review helpful
279,Great company,,4.0,Good working environment. Company cares about its people. Good corporate structure.,"Its easy to get lost in the shuffle. Also, open desk concept is not for everyone.",Be the first to find this review helpful
