,title,author_info,rating,pros,cons,helpful
88,Enjoyed it...,"Oct 14, 2019 - Accounts Executive",4.0,Great tech and vision.,"Be ready to do it all on your own, and be on call all the time. ""You are getting paid to a lot to be available""",Be the first to find this review helpful
89,Great place to work for someone looking for cloud-based development,"Nov 4, 2012 - LMTS in San Mateo, CA",4.0,Employee is empowered to try new things for bottom up innovation.,Changing business priorities makes it difficult to focus.,1 person found this review helpful
90,great company,"Sep 12, 2014 - Manager in San Francisco, NM",4.0,Salesforce is a great company to work for. The management is very open. They recognize and reward true talent.,too many changes in policies due to re-orgs.,1 person found this review helpful
91,It is fantastic to be @ salesforce,"Oct 3, 2014 - Senior Developer in San Francisco, CA",4.0,Great people Great benefits. Awesome work culture Perks,Get into the right team that fits your bill Will be working on smaller problems at a deeper level though.,Be the first to find this review helpful
92,Legal Counsel,"Feb 26, 2016 - Senior Corporate Counsel in San Francisco, CA",1.0,- Products are best in class - Beautiful Office Spaces Worldwide - Employee Stock Purchase Plan,- Pay is no longer competitive with peers - Long Hours with little recognition - Limited ability to move up in the company,12 people found this review helpful
93,Principal Success Manager,"Sep 29, 2016 - Principal Success Manager in San Francisco, CA",4.0,Perks! Flexibility benefits; ohana; nice people,disorganized; changing priorities; ad hoc,3 people found this review helpful
94,Technical Program Manager,"Feb 16, 2017 - Anonymous Employee",4.0,"CEO, good work/ life balance","company has become too large. With so many people is hard to propagate a culture of trust, transparency and collaboration within all departments and teams",Be the first to find this review helpful
95,"One of the best business software companies, period","Feb 21, 2017 - Anonymous Employee in Indianapolis, IN",4.0,"Good, pay, benefits, technology & solutions",Ohana...good culture but career progression is challenging outside HQ,Be the first to find this review helpful
96,Great Company,"Feb 5, 2018 - Collections Specialist in San Francisco, CA",4.0,Benefits Great company to gain new skills Get to work with different departments Work from home option,Feel Stagnant after a year. Hard to move up Some what flexible unorganized for process,Be the first to find this review helpful
97,Work life balance,"Apr 19, 2019 - Senior Member of Technical Staff in San Francisco, CA",4.0,FTO Great Parental leave Understanding low level management,Lack of vision to push through large infra projects at the senior management level,1 person found this review helpful
98,"great place to work, but getting too big","Sep 30, 2008 - Consultant in San Francisco, CA",4.0,"bright company, great people, good place to work","work life balance, too many oracle executives have changed the company culture",Be the first to find this review helpful
99,Lots of politics,"Feb 23, 2010 - Program Manager in San Francisco, CA",2.0,Well-known company with a good product,Too much politics and people in roles they shouldn't be in,Be the first to find this review helpful
100,sales/account executive,"Jun 10, 2010 - Account Executive in San Mateo, CA",4.0,-great money can be made in sales -best product in the market -great benefits -great training,-Territories are not always equitable -internal politics -management needs to be more flexible.,Be the first to find this review helpful
101,Big company trying to keep small company culture,"Oct 1, 2013 - Senior Director in San Francisco, CA",3.0,Lots of opportunity to move internally,Future direction is a little foggy with new acquistions and management,2 people found this review helpful
102,Inside the cloud.,"Jul 1, 2015 - Anonymous Employee",4.0,"The culture is very much like a start up, this is what makes up the diversity adding to the overall vibe of the company.",none that come to mind,Be the first to find this review helpful
103,Account Executive,"Dec 9, 2015 - Anonymous Employee",3.0,Fast growing company. Incredible products and very smart people,Culture is changing to be too churn and burn. Feels like SF.com is becoming Oracle,2 people found this review helpful
104,Account Executive 5,"Apr 24, 2016 - Global Account Executive in New York, NY",4.0,great culture; great customer awareness; great marketing,scale to large customers can be spotty given project lifecycles,Be the first to find this review helpful
105,great company,"Jun 20, 2016 - Business Analyst in Seattle, WA",3.0,"They really push you to be the best possible, they pay great and work is challenging",sometimes it is not competative,1 person found this review helpful
106,One of the best company to work for,"Sep 19, 2016 - Software Engineer in San Francisco, CA",4.0,Good Compensation Challenging work but very less burden Very Good Perks Employee Caring,Compensation could be better Career Opportunities are vague,Be the first to find this review helpful
107,fun experience,"Sep 29, 2016 -",4.0,"Recruiters put a lot of effort into creating good events for interns, great culture",Not all interns had projects that were meaningful and worked out well,1 person found this review helpful
108,Great place to work!,"Nov 1, 2016 - Anonymous Employee",4.0,Lots of perks and secure job stability.,They do not hire within and at times do not provide the gratitude deserved by employees for over achieving.,Be the first to find this review helpful
109,Dreamjob,"Nov 30, 2016 - Senior Strategic Account Manager in Oakland, CA",4.0,"This really is a great place to work, solid company and they treat their people good.","Very driven to increase revenue, not necessarily a bad thing but creates lots of pressure.",Be the first to find this review helpful
110,Cool,,4.0,"Good perks, Good kitchem, fun coworkers","Long hours, and pathetic bonuses",Be the first to find this review helpful
111,Referral Only Networking Events,,2.0,Like Minded Talent Recruitment Process,"""Ol Boy Network Structure"" live and well.",2 people found this review helpful
112,Great forward looking company.,,4.0,"A lot of smart engineers, able to get job done without much bureaucracy, management respects developers. Benefits and compensation are very competitive.","Culture is being diluted lately by people from places like Oracle, extra layers of management add more processes and interdepartmental hurdles.",Be the first to find this review helpful
113,I use to really love my job now I am just nervous about my future with ExactTarget.,,1.0,"Unfortunately, most of the good parts have gone with the acquisition, nothing lasts forever, I guess. There's still free pop and snacks in the break room, for now.","I use to really love my sales job here at ExactTarget but I am afraid to say those days are long gone. This use to be the place the be in Indianapolis for corporate sales but it really isn’t what it use to be, perks have been cut, pay has been cut ever since SalesForce took the reigns. I was hopeful with the acquisition but it hasn't been what I had hoped at all. There's been several people who have been let go from sales and for the first time in nearly 4 years of working here I am nervous about potentially losing my job. It's really sad as a year ago I could have seen being here for a large part of my career but I guess thats tech, ever changing, and volatile. I would be cautious about taking a sales job with ExactTarget right now, they keep hiring but its because people keep leaving for better opportunities, lots of uncertainty going on, the good people are getting out and I will be leaving as soon as I find a new opportunity.",7 people found this review helpful
114,Sr Director,,5.0,- Great Culture - Engineering excellence,"- None, Perhaps only the location in San Francisco can be a commute for people not living close to Bart",Be the first to find this review helpful
115,Best Job I've Ever Had,,4.0,"Great people, great environment, great product. The resources are available, not always publicized. An excellent environment for people who figure things out on their own and love to learn. If you dislike change, salesforce is not for you.","Overwhelming with the amount of information for new hires, but you are able to get up to speed rather quickly with all the resources available. The people make this company work.",Be the first to find this review helpful
116,"Fast moving, high energy company",,4.0,"Enough challenges, good compensation, focus on volunteering",Commute brutal when living outside of SF.,Be the first to find this review helpful
117,Drinking from a fire hose.,,4.0,"The technology is amazing, as are many of the teams. It has a lot of very tenured employees who are passionate about the work, and Marc. The growth of the organization is amazing.","The arrogance, and the Oracle culture that is taking over.",1 person found this review helpful
118,Getting better every year,,5.0,Strong support from senior management. People here want you to succeed. Smart co-workers who put their heart into their work. They reward you well if you do a good job. Great location in SF for commuters. Right off BART and close enough to Caltrain.,"Lots of growing pains around processes and policies. Some of this is inevitable with growth. Yet, some of this could be avoided too. Work/Life balance not great, but getting better. Company changes priorities fairly often. Maybe this is what's needed for the company to succeed, but it's sometimes disruptive. Heroes are often rewarded over teams who work well together.",Be the first to find this review helpful
119,"Fun place to work, great people!",,3.0,Good pay great culture. Lots to learn.,HR process a bit unorganised. Takes a long time for someone in HR or IT to get back to you due to current process.,1 person found this review helpful
120,"Work Hard, Play Hard.....and keep your phone on at ALL times.","Sep 11, 2013 - Senior Account Executive (EBU) in San Francisco, CA",5.0,"I work among the smartest and most talented people in the world, AND I get to sell one of the most incredible, most innovative technologies in the world. The offices are incredible, the benefits are amazing, the perks are enjoyable and our CEO is admired across the world.","The company is growing so fast that its hard to keep up with the new hires and also be available to answer questions to help onboard newbies. My job is to sell. Period. BUT, every week there is something new I have to do (Take a survey, Attend a Training, Get Certified on a new technology, Update my V2MOM, Update my performance review, attend a product session, attend a partner session, etc. Its a bit overwhelming at times.",4 people found this review helpful
121,Best company I have worked for but no longer the same,"Sep 27, 2013 - Platform Specialist in San Francisco, CA",4.0,"Top Level Management, Benefits, Product, Philanthropy","Middle Management, Changing culture, Hierarchies",3 people found this review helpful
122,Want to work for oracle ?,"Oct 13, 2013 - Vice President in Chicago, IL",1.0,"Best in class product, amazing and visionary CEO",If you like to work for a cut throat company and be just a number or worked for oracle before come to salesforce. I used to love this company because of their culture but the new management has destroyed it in less than 3 months. Such a shame !,21 people found this review helpful
123,Cultural rapidly changing for the worse,"Sep 23, 2013 - Vice President in San Francisco, CA",2.0,Products are still best-in-class in all segments. Plenty of really smart colleagues. Spot-on market positioning.,"Loyalty of leadership to staff, which used to be in the ""Pro"" category, is a thing of the past. It's rapidly becoming a ""throw anyone under the bus"" culture as people jockey to gain favor with the new layer of management. Some of the new senior layer of management appear inept and wholly unsuited for the task.",9 people found this review helpful
124,Oracle-fication taking hold...culture and morale rapidly dying,"Sep 27, 2013 - Regional Vice President",2.0,"Great products - wonderful market leadership Rapidly growing Innovative business model (subscription based) Health, ESPP benefits are great A lot of smart people Very fair in travel and expense needs","Far too many exes are arriving from Oracle and bring aboard their ""people"" and firing everyone not from Oracle to make room. The culture, that attracted a lot of top talent, is now being killed. Quarterly reorgs are the norm and territories are re-swizzled for no apparent reason every year. 401k match is really low.",6 people found this review helpful
125,Working at Salesforce,"Oct 3, 2013 - Anonymous Employee",4.0,Great people and a really nice environment.,Not sure how we are structuring out internal organization.,Be the first to find this review helpful
126,"Fast-paced, growing company that'll keep you thinking work morning, noon, and night.","Oct 3, 2013 - Senior Consultant in Minneapolis, MN",4.0,"Exciting and fast paced environment, growing and innovative organization. Leadership team is incredibly sharp, focused and a clear vision for growing an incredibly successful organization.","Work-life balance is very much on the low side. If you are a remote employee it is very difficult to feel a part of the company, even when making regular trips back to Indy. You miss out on the big selling point of being and ExactTarget employee - the Orange Culture.",Be the first to find this review helpful
127,Past the glory days,"Oct 22, 2013 - Anonymous Employee",1.0,"Some great co workers, good location in NYC, under Salesforce decent bonus/pay increase structure","Salesforce leadership- confused vision, culture and product annihilated this place.",4 people found this review helpful
128,"Great company, with great opportunities.","Sep 25, 2013 - Director - Business Intelligence in San Francisco, CA",5.0,"High growth, fast pace, great product, customer focus","Lots of change, hire from outside mentality",Be the first to find this review helpful
129,"Energizing, inspiring, fast-paced, ever-changing, high growth 10k+ employee startup",,4.0,"Amazing vision painted by the CEO. Smart, passionate people that are very engaged and get stuff done. Great energy.","Getting larger, slowing down in some ways, becoming more rule-based...losing some of the entrepreunerial culture?",Be the first to find this review helpful
130,"Excellent vision and commitment to employees, but not immune to big company problems",,4.0,"Fantastic comp and benefits, commitment to employees in every way, great vision strategy at the very top, great volunteering program, cool offices.","Red tape, big company woes. Often felt like management wasn't interested the careers of their direct reports and were too focused on self promotion. Small sample size though.",Be the first to find this review helpful
131,Swell place to work,,5.0,"Co-workers are bright, kind, and helpful - no one throws anyone under the bus. Comped MARTA passes, flexible hours, and work from home options are ideal. Being able to avoid Atlanta traffic a few days a week is a lifesaver for me! You can't help but geek out over Pardot's powerful, easy-to-use product. Overall: great people, great benefits, great software to support",Managing work / life balance is a challenge when you love your job.,2 people found this review helpful
132,a great work environment,,4.0,"a great work environment, flexible schedules.","bit volatile , but a good thing..",Be the first to find this review helpful
133,Great to be part of the innovation,,5.0,"Great Innovation, amazing employees and teamwork",growing larger and losing some of the family environment,Be the first to find this review helpful
134,"Love the culture, best company I've ever worked for.",,5.0,"Management is amazing and inspiring, you're selling the #1 product in the industry, culture is amazing, love the co-workers, kitchen full of free food and drinks.","Things are growing rapidly which means lot of change, so if you aren't comfortable with this, it may not be the environment for you.",Be the first to find this review helpful
135,Best place to launch,,4.0,"-positive management, collaboration among peers, easy on PTO and WANT to see you succeed","Constantly changed ROE, comp plans, internal hiring can be sketchy",1 person found this review helpful
136,"Great Vision, Good leaders, Fun Culture - some things to work on",,4.0,"Great growth story Innovative Great brand and getting better Charismatic CEO Always looking to get better - relentless, obsessed with it Fun culture - people want to work here",People trip over each other all the time - lack of job role clarity no work life balance - no boundaries hard culture - okay to openly be rude/condescending - leaders do it all the time,Be the first to find this review helpful
137,"There's no perfect employer, but this is the best place I've worked",,5.0,"Good pay, great people (smart AND friendly), and the company is going places with Salesforce. A $2.5 billion acquisition doesn't easily fail and get swept under the rug, I believe we'll see a lot of growth in the coming years and anyone would be excited to be a part of it. Lots of opportunity for lateral and upward job movement. Tons of professional growth and learning on the job. Definitely a resume builder!","Lots of work to do, slackers need not apply...",Be the first to find this review helpful
138,Company is experiencing severe growing pains. Have gone through 5 managers in a year nobody is committed to my growth,,1.0,"competitive salary, some nice new offices and amenities, dreamforce and offsites are done right","Terrible management, they #dreamjob all over everyone but morale is very low, antisocial culture",10 people found this review helpful
139,Internal transfers are impossible; salaries can be low and politics plague the company.,"Sep 20, 2013 - Anonymous Employee",1.0,"The facilities budget is apparently huge. They have some of the most expensive real estate and they definitely didn't skimp on interior design. ""Cool"" company to work for, being in San Francisco and all. Their bread and butter product (salesforce automation) doesn't seem to be dying down anytime soon.","After three years here I had wanted to transfer to another department. I applied, and before it hit the hiring manager's mailbox, it hit my manager's mailbox first. How does that make any sense? The form I filled out said I would not have to contact my manager unless I was seriously being considered for the position. After my manager found out, he did whatever he could to make my job difficult and I eventually left on my own terms. Salaries are OK if you can get your manager to vouch for you. Many times folks are lowballed and get stuck at lower salaries for their level and they don't even know it. Happened to me and it happened to a few people I knew. It can be easy to negotiate upwards in these cases as long as you can show strong performance and navigate the company politically. As long as your directors are your best friends you will make great money. Promotions on the other hand are another beast. Some people I knew got promoted for no reason (other than being an SVP's best friend). As a high performer, it makes it very difficult because you work hard only to have other people get promoted because they can talk better than you, or go to more happy hours than you.",24 people found this review helpful
140,Maturing Cloud Innovator preparing for next stage of growth,"Sep 12, 2013 - Anonymous Employee",4.0,"Amazing resources, people, and support - everything needed to succeed and bring the A-Team to customers",Shrinking territories and increasing expectations are becoming difficult to reconcile,Be the first to find this review helpful
141,Very nice place to work,"Aug 29, 2013 - Member Of Technical Staff",5.0,Verfy good at work life balance,Development process is not agile enough,Be the first to find this review helpful
142,Consulting with Salesforce.com,"Aug 20, 2013 -",5.0,"Work Flexibility, Competitive Pay, Interesting Projects, Very smart people","Official documentation for ""promotions"" does not always match what leadership says",1 person found this review helpful
143,"Great R&D organization, but pollution seeping in.","Aug 11, 2013 - Lead Member of Technical Staff in San Francisco, CA",5.0,"- Working with some of the best brains in the industry - Great Benefits - V2MOM is a great ""Lead by example"" - Dedicated time given to individuals for their pet projects - Great Work life balance","- Cronyism seeping in. Growth is tied to how much you suck up to your management - Disagreements while encouraged on the surface, are dealt with serious repercussions covertly - Work-life balance is eroding thanks to inept managers - Top-down directives to teams is demoralizing",3 people found this review helpful
144,Great Culture & Environment,"Aug 30, 2013 - Global Services/Support",4.0,- Company culture is exciting and motivating - Smart people with great ideas to solve big problems - Driven to ensure client success - Entrepreneur Siprit,- Lack of clear career path and development after goals are identified,1 person found this review helpful
145,TPM sucks. Stay away,"Aug 27, 2013 - Anonymous Employee",3.0,"-TPM role in R&D sucks. It is more of an admin role - Great company, great culture, great perks but don't go here for TPM function","- TPM role in R&D is just plain bad, life & motivation sucking vampire.",3 people found this review helpful
146,"Okay, not great.","Aug 29, 2013 - Senior User Experience Researcher in San Francisco, CA",3.0,"Great benefits, salary and snacks.",Management is confused as evidenced by all of the re-orgs.,2 people found this review helpful
147,Great place to work and flourish,"Aug 30, 2013 - Senior Account Executive in Chicago, IL",4.0,"Great pay, culture, work environment, perks...an amazing company overall.",Politics can get in the way sometimes,Be the first to find this review helpful
148,Great place with a lot of growth opportunities,"Aug 24, 2013 - Sales Management in San Francisco, CA",4.0,There are some departments like sales with very solid career paths and lots of training and coaching. There is also lots of flexibility to create your own career path and move between departments.,"Over the last few years, bureaucracy and politics has definitely started taking over. HR is overly cautious and concerned about lawsuits so managing poor performers out of the business can be overly arduous. Also with the influx of the Oracle sales team in the last few years, the core focus of making the customer successful is getting lost in the 'just close big deals' attitude.",1 person found this review helpful
149,The best company I've had the pleasure to work for,"Aug 10, 2013 - Engineer in San Francisco, CA",5.0,"Extremely flexible time, interesting problems to solve, hard-working and competent colleagues, positive environment, opportunity to move around company and grow.","Some may consider on-call rotations and supporting one's systems to be downsides to an engineering position; I don't mind it, and take pride in that work. I also think being page in the middle of the night changes the way you choose tools and build systems.",1 person found this review helpful
150,Strong company with innovative products - good experience here,"Aug 29, 2013 - Sales Representative in San Francisco, CA",4.0,"The pay and the benefits were very fair. Very good training programs, well-organized and updated. Good flexibility and I was able to move between departments when that made the most sense for my career path. Products are outstanding. I had a couple great mentors while working here.","There was a little too much turnover, and with the volume and pace of the work required that sometimes made it difficult to stay above water. With the company getting large it became slower-moving the longer I stayed -- difficult to get some initiatives pushed through.",Be the first to find this review helpful
151,Work/life balance is a joke for exempt employees,"Aug 19, 2013 -",2.0,"Cool company, bla bla bla.",Every employee who is exempt of overtime pay is overworked and totally stressed out.,6 people found this review helpful
152,Great Culture!,"Aug 26, 2013 - Anonymous Employee",4.0,"Culture, Benefits. This really is a great place to work. Very competitive as well. Overall I would recommend this to friends!","Fast-Paced, Easy to get lost in the mix",Be the first to find this review helpful
153,Dynamic and innovative organization that produces great products and energizes its workforce.,"Aug 20, 2013 -",4.0,"Fantastic pay, incredibly energetic and top-down driven objectives. Loved the focus on donating time and energy to worthy causes and always felt part of something bigger than myself.","Very, very fast-paced environment. Decisions made on the fly and often without regard for the consequences. Should spend more time identifying good vs. bad managers. Easy to see who runs the show (sales).",1 person found this review helpful
154,LMTS QE at Salesforce,"Aug 23, 2013 - LTMS in San Francisco, CA",4.0,"the job is challenging,exciting and innovating Management is transparent..",Work life balance is not very good around release cycle,Be the first to find this review helpful
155,Beware of the Bait & Switch,"Aug 28, 2013 - Enterprise Account Executive",1.0,"Fast Growing Company Good Products Smart People Great CEO This company probably was a great place to work in the past, but now the territories are being divided up way to much and people aren't making money anymore","They are hiring Account Executives so fast that managers are promising things that can't be delivered on (ie, Choice Accounts, Low Quota). After quitting your old job and signing on with Salesforce, all of those verbal promises go out the window. Quota isn't as discussed, and all the new Account Execs, regardless of experience get the shrapnel accounts. Salesforce.com sales management will say whatever you want to hear to get you in the door, after that all bets are off. If you come here, make sure you get your quota and territory list in the offer letter. If they are unwilling to do that, walk.",19 people found this review helpful
156,"Great company, great culture","Aug 1, 2013 - Anonymous Employee",5.0,"Variety of work, variety of change, good times.",Have to be able to change quickly,Be the first to find this review helpful
157,Can't beat the quality of the people and the product,"Jul 30, 2013 - Anonymous Employee in Atlanta, GA",5.0,"Aside from the amazing perks, the people at Pardot are what set us apart from everyone else. Management is great and gives a lot of freedom to employees.",Not really any cons...a good problem to have!,Be the first to find this review helpful
158,Comfortable place...,,3.0,"Good perks and pay. Salesforce is an elite company when it comes to employee treatment. You get comp days for all release based activities instead of having any form of a true oncall. Lot of vacation that people do use. Travel comp, free zip cars, just an insane list of perks that keep everyone here happy. The reward system is also super lenient and promotions come easy. Most management is extremely transparent and well it's just all in all happy.","The technology and vision of the place is near awful. This is not a technology company. It's a sales company. They sell very well but any product no matter how pretty on the outside tend to be a hack on the inside. The engineers are not awful but they are limited and you typically do what is fastest. I would've given the rating more stars but I can't because of this major complaint. For large System affecting changes, teams may get realigned to just do it. No matter what design implications there may be.",3 people found this review helpful
159,Force.com,,4.0,Evolving product and platform Good Career opportunities Competitive Salary,Culture and Values Senior Management Work life Balance,Be the first to find this review helpful
160,Don't work here! Its a revolving door LOTS of people leaving,,1.0,"Good Salary, ok benefits, Great socially oriented culture",Growing Pains. Bad Politics Very Weak Senior management The CEO hired Childhood friends who are now EVP's who don't have the knowledge or ability to organize the work and set up the processes to make a company of this size run smoothly Be warned Its better if you are in sales or an engineer but frustrating to get things done Bad politics,14 people found this review helpful
161,Still better than working for Oracle....,,4.0,"- Great compensation, benefits, perks - Great technology and brand recognition - Flex work options - Open work culture and collaboration in most departments","- Getting top heavy in terms of mgmt, not enough people to do the actual work - Too much hiring of outside senior leadership has stunted career growth and opportunities for long timers - Departments are getting to be huge silos and have distinctly different culture, politics, etc and have lost sight of the company ideals of transparency, volunteerism and most importantly FUN!",1 person found this review helpful
162,Philanthropic company but too many leaders and not enough do-ers,,3.0,social responsibility is important to the leaders - i love the donation matching and paid 6 days to volunteer,"top heavy company - politics get in the way fast growing company, but not enough headcount to keep up with the pace",1 person found this review helpful
163,"Highly rewarding, satisfying... Play Hard, Work Hard",,5.0,"Work for the best, with the best",Challenging to balance work and life,Be the first to find this review helpful
164,"sharks with blood, backstabbing, no trust",,1.0,pay and benefits are good fun young coworkers flexibility in work schedule depending on manager,it is competitive and people who actually do work are not valued people who know how to BS and talk a lot get promoted fast CMO does not trust directs and does not care to get to know people in marketing overwork its people for no reason,14 people found this review helpful
165,"Great company, but a number of growing pains.",,3.0,* Benefits & compensation are fantastic * Opportunity to learn from peers who are all exceptionally technically talented * Flexible work options * Break room snacks & drinks are the best,"* If you're not part of the 'in crowd' when it comes to technical decisions, you're locked out * Development priorities are driven from mid-management, without technical understanding * No real path into management or lead technical roles * Constant reshuffling of technical management hierarchy; at least four times since I've been here",4 people found this review helpful
166,Awesome....#dreamjob,,5.0,Team spirit that recognizes individual contributors. Great growth driven by innovation. Fantastic pay and benefits. Loads of career potential and opportunities.,Sometimes very difficult to keep with the volume of required work. Great on-line and group support but fast pace of change can make keeping up difficult.,3 people found this review helpful
167,Great company,,4.0,- market leader - visionary CEO - great product line - not afraid to try new things,- some of the new products they have added confuse the messaging - chatter product over played - sales territories can be very small,2 people found this review helpful
168,Employee Success,,5.0,"- Great Perks! $100 wellness reimbursements per month for you and your family to use on things like gym memberships, ski lift tickets, massages, etc. - CEO is transparante to its employees","- As the company scales, it is also becoming a big more bureaucratic. Needs more levels of approvals in order to get things done. - Seems to focus more on Sales than the rest of the departments.",Be the first to find this review helpful
169,Developer,,5.0,some times it is a little slow.,this is a good place to work with,Be the first to find this review helpful
170,Great company,,3.0,"Fast Paced, great learning curve","high attrition, weak senior management layer",1 person found this review helpful
171,"Amazing, transformational experience.",,5.0,"Heroku has been a really amazing experience. Some of the highlights about working here. -Incredible culture, everyone here is warm, accepting, and eager to teach and discuss. -Customers always love talking to you and there is no pressure to get on the phone or sell them on something -Tremendous opportunity for upward growth. Team is growing rapidly -Challenging, but rewarding work. Occasionally very technical, it's important to know and lean on internal resources","-New sales culture, so in formative stages of growth -Tools that salespeople use are not well-refined, and could use improvement. -Not really a con, but interesting to get used to any method of talking to customers, skype, video chat, IM; rarely use the phone!",2 people found this review helpful
172,Fantastic but...,,4.0,"World-class, easy to sell product Heavy investment in employee training Plenty of opportunity for success and advancement Amicable coworkers DreamForce Marc Benioff Brand name recognition","Weak, egotitical management in certain areas Has become increasingly bureaucratic Poor integration of acquired companies Increasingly political atmosphere Company culture is suffering Ever-increasing Micromanagement",2 people found this review helpful
173,Great Company to work for,,5.0,"Great benefits and perks, challenging work environment (in a good way!) and endless opportunities for career growth. Big focus on individual success and rerecruiting individuals to keep top talent in the company.",Think they function like a startup when really they are a massive corporation.,Be the first to find this review helpful
174,Awesome company to work for,,5.0,"People, culture, reputation, balance, product, and technology","Structure, career development (lack of)",Be the first to find this review helpful
175,The people make working at Salesforce fun and rewarding,,5.0,"- Friendly, smart, energetic, easy-going, and young people - A culture that respects work/life balance - A culture that promotes individual initiative and voice - One of the best locations in SF for views (of the bay and Bay Bridge), walking-distance food, and happy hour - Right next to a BART station (Landmark building) - Great compensation, perks, and benefits","- No free lunches/dinners, like in some companies. Not really a ""con"" for me but for some people it might be. I prefer the vast array of real restaurants/food in the area over cafeteria food, but some prefer quantity/price (free) over quality so I thought I'd mention it.",3 people found this review helpful
176,Best job I ever had... and I've had quite a few.,,5.0,"Great culture, huge focus on employee and customer success. Forward thinking market leader. Huge growth in previous years has created incredible opportunities. Amazing company events.","Many positions are remote - as with all companies, this can isolate some roles. Rapid growth forces organizational changes - expect them on a regular basis.",Be the first to find this review helpful
177,Good place to work,,5.0,"Great benefits, employee stock purchase program, good managers",if you're not in the office you dont exist,Be the first to find this review helpful
178,salesforce is a fun place to work - always at the forefront of exciting technology,,5.0,- fun & incredibly smart people - easy to feel connected to the organization - leader in the CRM/Technology space,- sales can be a high-stress job,Be the first to find this review helpful
179,"Growing Politics, non technology company",,2.0,"1. Very good benefits, definitely not comparable to google, facebook or even yahoo 2. Good culture inherited from CEO Marc unless your team is not good. 3. Enthusiastic place, positive energy around. People of bit more dynamic personality","1. You have to bear hell of politics 2. It was different when I started but now many of managers lie about promotions, bonus and green card process I think they purposefully delay so that they can retain employees. If they know you can not switch then they will give not give raise or agreed bonus as well. It happened with me. 3. Its not a technology company. There are multiple CTOs, my group CTO does not even know current technologies, they try to solve big data problems using PL/SQL and will force you to do the same even if you know Hadoop technologies or other upcoming technologies. 4. The promotion is based on number of check-ins you can make and managers openly tell that. Its absolutely not related whether you checked in test or some stupid UI / xml fix or a routine to mine billions of events to generate recommendations. How dumb management can be in technical aspect? 5. Most of the product managers and product directors are jokers, they decide future product direction and design with no technical background. They talk about topic extraction using UI and static categories. 6. Its all gonna go downhill with a burst of existing big customers leaving because product is good but page load performance sucks big time or if good technology company comes as a competitor. Its just a matter of time when it is going downhill.",6 people found this review helpful
180,Good place to work overall,,3.0,"There are many smart people, especially in the engineering organization due to stringent hiring standards. Fast paced environment at an industry leader and category definer.",Start stop hiring is a pain. Premium placed on presentation of ideas and rhetoric versus content and rigorous analysis. Political environment.,1 person found this review helpful
181,Great place to work if you're driven and want to contribute to the success of a growing company,,4.0,"Great working environment, very talented people, great emphasis on culture and maintaining transparency, good benefits as well. The company has been growing and doing very well in the CRM space and has shared its success with its employees","No major cons really, but there are challenges to maintain the pros above as the size of the company grows.",Be the first to find this review helpful
182,Be careful if you are not selling the core sales cloud,,4.0,"Great brand recognition and marketing. Broad product line. Competitive comp. high energy, smart people",Company only understands direct sales and has not embraced and invested in indirect sales channels. Senior management of indirect sales has no experience or background. Consistently under invest and make short sighted decisions.,1 person found this review helpful
183,QA Engineer,,3.0,Excellent summary of Salesforce.com strengths and weaknesses!,CRM software reviews could be summarized to this level.,Be the first to find this review helpful
184,"Competitive, fast paced, struggling to scale internally",,4.0,"The work culture here is great, they have amazing benefits (some of them more fringe such as paid volunteer time, donation matching and champion grants) and offer very good compensation. They value work/life balance and they do their best to avoid pointing fingers when things go wrong; they just want to get it right.","Struggling with some outdated architecture and suffering through growing pains. Not necessarily a bad thing but it makes day to day work frustrating. They also don't support bring your own device and are in fact going the opposite direction, which seems short sighted.",Be the first to find this review helpful
185,The money making boat has sailed,,2.0,"They have a great location at One Market St. across from the Ferry Building. Most people are getting moved to 50 Fremont though which is not as nice. There is an ESPP program that can be very rewarding depending on when you got in, and the facilities themselves are nice. Great collaboration with internal utilization of ""Chatter""","While at SFDC I joined just in time to get RSUs, however, I cashed it all out when it hit $150+ and there really isn't money to be made via stock anymore. At my level they didn't do any refreshes of stock, so once you get it, that's it. At higher levels (SVP+) you could make some money, but it's like that at every other tech company in the valley. I don't have much faith in their product growth either. They have penetrated most of the market and there aren't many new logos coming down the pipeline. Most sales are with existing customers with newly acquired products. Speaking of acquisitions, the M&A strategy of buying everything in sight doesn't seem to be working that well, especially with the new senior convertible notes they are issuing. It is difficult to understand what the product roadmap is going to be like if they keep acquiring random products. Maybe Marc has some tricks up his sleeve, but it's not very clear right now. I agree with some prior comments about having to conform. When I joined several years ago, it was easy to speak your mind and get things changed, but nowadays it's all about conformity and agreeing with people. The performance process is not that good either. They go through a V2MOM process (you can find out more on the web about it) and it literally takes me an entire day to fill it out. They have changed things a bit with ""Work.com,"" but it's just that, work. IT Helpdesk is also not very good in my opinion. There is no walk-up station to get things fixed, you have to call a phone number or open a ticket, then wait until an analyst gets back to you. My first week took a couple dozen helpdesk tickets to get up to speed. There was one day my computer was on the fritz and it took literally an entire workday to get it resolved because there was no walk up station.",2 people found this review helpful
