,title,author_info,rating,pros,cons,helpful
150,Great focus on wellbeing of employees,"Jan 12, 2021 - Senior Director in Zürich",5.0,Great focus on wellbeing of employees,Getting internal aligned might be challenging,Be the first to find this review helpful
151,Great Place to Work,"Jan 13, 2021 - Resource Manager in Casablanca, Greater Casablanca",5.0,"Culture and people , Pay and Benefits , Work / life Balance","Nothing worth saying, for me it's perfect place to work",Be the first to find this review helpful
152,Drean job,"Jan 13, 2021 - Business Development Associate in Dublin, Dublin",5.0,core values align with my own and will drive the future of business,i have no cons abouts salesforce,Be the first to find this review helpful
153,Best Place to Work,"Jan 13, 2021 - Associate Manager - Health & Safety in Hyderābād",5.0,Culture is the best. One can truly feel inclusive in to it.,No cons as such I know.,Be the first to find this review helpful
154,Great Job,"Jan 26, 2021 - Regional Account Director in Ciudad de Mexico",4.0,"Amazing Company, Past Paced, Great Benefits, Excellent Culture","Demanding, Competitive, Subsidiaries not as good as HQ.",Be the first to find this review helpful
155,Good company to work for,"Jan 26, 2021 - Business Analyst in London, England",4.0,"Excellent company culture, good management, nice colleagues.",The only con is lower salaries for cost of living.,Be the first to find this review helpful
156,Good company with grat career growth,"Jan 26, 2021 - BDR Representative in Vancouver, BC",4.0,"Benefits, compensation, career growth, healthy competition encouraged",Low salary at the beginning but grows eventually as you prove yourself and get promoted,Be the first to find this review helpful
157,Great place to work,"Jan 26, 2021 - RVP, Sales in Singapore",4.0,"Great culture, great people, best place to work",Getting too complex and matrix,Be the first to find this review helpful
158,Great place to work,"Jan 26, 2021 - Director in Melbourne",4.0,Great place to work - looks after their team and associated families.,None right now - has been great so far.,Be the first to find this review helpful
159,Progressive values-driven company,"Jan 11, 2021 - Senior Corporate Counsel",5.0,Understands collaboration. High tech. Energetic,Info overload. Moves very fast and so difficult to keep up and find people taking responsibility of initiatives above and beyond their job,Be the first to find this review helpful
160,Great culture with amazing team,"Jan 11, 2021 - Customer Success Manager in Singapore",5.0,Collaborative culture with strong manager support,Promotion path is not very clear,Be the first to find this review helpful
161,Amazing company,"Jan 11, 2021 - Analyst in Buenos Aires",5.0,Great career opportunities Best salary/benefit in the market,Local leadership is not very ohana oriented. Some of the benefits were cutted of due to COVID situation and we never got a replacement.,Be the first to find this review helpful
162,nice environment to work,"Jan 11, 2021 - Software Engineer",5.0,transparancy with all the employees,salary is a major issue is there,Be the first to find this review helpful
163,Business Development Specialist,"Jan 12, 2021 - BDS in Singapore",5.0,good compensation = pay + comms,lots of bds and market saturated,Be the first to find this review helpful
164,Very employee friendly,"Jan 25, 2021 - Associate Member of Technical Staff (AMTS) in Hyderābād",4.0,Greak perks Good work life balance,Sometimes work can be very stagnant,Be the first to find this review helpful
165,Renewals manager,"Jan 22, 2021 - Renewals Manager in Dublin, Dublin",4.0,Benefit Management really supportive Good company Good product Wellness Safe place,Workfrom home only in Irland,1 person found this review helpful
166,"Amazing company, family friendly","Jan 10, 2021 - Project Manager",5.0,"Trustworthy, Personal growth, Great Benefits, nice colleagues",None that I can think of,Be the first to find this review helpful
167,Great company,"Apr 19, 2021 - Vice President Sales in Dublin, Dublin",4.0,"Culture, People, Comp, Opportunities, Learning","You Work Hard , Velocity and Intensity",Be the first to find this review helpful
168,"A great place to work, a company that challenges you every day in a good way","Jun 30, 2020 - Field Chief Technology Officer in Amsterdam",5.0,"Values. Salesforce really lives trust, innovation, customer success, equality. The company really cares for their people. Salesforce learned me to really look for opportunities in a crisis like Covid-19.","You have to find your way in the company, it is sometimes not clearly organised. Think of a start-up with 50.000 people :) Salesforce has a perfect on boarding programme and people are willing to help you, but you need to reach out to get that help. So you have to take initiative.",1 person found this review helpful
169,Great Place to work,"Dec 14, 2020 - Member Technical Staff in Hyderābād",5.0,"Salesforce is a great employer. Benefits are great, work culture is superb.",Need to sometimes deal with legacy code,Be the first to find this review helpful
170,Great company to work for,"Nov 16, 2020 - Account Executive in Paris",5.0,Great company to work for,It grew from 15K people to 55K in 5 years and is now a gigantic structure. Do not look for startup culture.,1 person found this review helpful
171,The ohana culture is nothing more than an act.,"Mar 11, 2021 - Anonymous Employee in Amsterdam",1.0,- Good salary - Good benefits,No yearly performance reviews. No yearly salary increase. Change management every year. Toxic environment. Self-centred people. Back-stabbing culture. People higher up take credit for work others have done. Everyone is there for the money and pretend to make the world a better place. If management doesn't like you they'll make sure you won't progress in your career.,6 people found this review helpful
172,Decent work and decent pay,"Jan 30, 2021 - Senior Software Engineer in Halifax, NS",4.0,Get to have customer impact. Pay and benefits are competitive for the city. Some teams have exposure to new tech stacks.,Some team's tech stacks are stuck in the 2000s. Sometimes people do things with inertia and use new tech with old thinking. It can be really frustrating at times.,1 person found this review helpful
173,Best Place to work,"Aug 3, 2020 - Success Engineer Signature Success Tier II in Hyderābād",5.0,Great place to work Employee benefits,"Politics especially at HYD office Many of them are slogging to be the best, people with contacts will always get benefited",2 people found this review helpful
174,Recruiter,"Mar 31, 2021 - Recruiter in Dublin, Dublin",4.0,"Talented people, Great perks/benefits, Strong brand in the market","Minimal work/life balance, Extensive red tap, Sales culture is in stark contrast to broader company culture",Be the first to find this review helpful
175,Review,"Apr 14, 2021 - Account Manager in Dublin, Dublin",4.0,Fantastic training and growth opportunities,It is a very large organization which brings pros & cons :),Be the first to find this review helpful
176,Great place to work at,"Jan 9, 2021 - RnD Team Leader in Tel Aviv-Yafo",5.0,"Great values, great working atmosphere",Some teams lack technology inovation,Be the first to find this review helpful
177,Good Company,"Jan 9, 2021 - Sales Programs Associate in Bangalore",5.0,Good Company with good culture. Love the 1:1:1 model,No cons as such currently,Be the first to find this review helpful
178,Great company- Bad Management. Benioff vision is not held by Mid-level Management,"Jan 23, 2021 - Senior Analyst in Hyderābād",2.0,"Best in class benefits, culture, Benioff's vision and attitude towards his employees",It depends under which org you are... unfortunately my org sucks including Senior Managements.....All the Senior Management and Mid Management in my org are administrators not leaders........,1 person found this review helpful
179,BDR Representative for Latin America,"Jan 22, 2021 - BDR Representative in Buenos Aires",4.0,"trust, customer succes, innovation, productive, proactive",i dont have a cons for this job.,Be the first to find this review helpful
180,"Great company, but work-life balance is missing","Jan 22, 2021 - Account Executive",4.0,"- Growing organisation. - Fast paced environment, you will never get bored. - Colleagues are all very intelligent and talented individuals. - Place to be if you want to learn all about sales. - Great technology. - Well paid when you get close to your targets. - Opportunity to do volunteering.","- Work-life balance is missing, especially now during covid, you will work long days and sometimes also in weekends. Work never ends. - Very performance driven, always high pressure to sell more, a lot of forecasting and at times micro-management. - Management is lacking coaching/people/leadership skills, you are heavily managed on opportunities and numbers, but very little on personal improvement. - Politics are present, as well as ego-centrism within sales & mngmnt. - Achieving your target depends on the distribution of accounts and opportunities, which changes every year. - Very complex internal organisation that can come across as impersonal at times. eg no HR and if you have questions you can only log tickets.",Be the first to find this review helpful
181,Company review,"Jan 23, 2021 - Support Engineer in Hyderābād",2.0,Good nice people are good,Not found any but support,Be the first to find this review helpful
182,Really great place to work,"Jan 7, 2021 - Business Development Associate in Dublin, Dublin",5.0,Really great team and benefits. Great training.,I can't think of any!,Be the first to find this review helpful
183,LMTS,"Jan 7, 2021 - Lead Software Engineer in Tel Aviv-Yafo",5.0,"Great Culture, Great People, Interesting job",Lots of Work with remote,Be the first to find this review helpful
184,Great place to work,"Jan 7, 2021 - Software Engineer-SMTS I in Hyderābād",5.0,"Employee friendly company. Nice pay, awesome employee benefits.",Nothing much I found till now.,Be the first to find this review helpful
185,Highly Recommended,"Dec 27, 2020 - Program Manager in Tel Aviv-Yafo",5.0,"Great Company, Great Team. A Real family",Till now didn't found yet,Be the first to find this review helpful
186,COVID-19 brings out the best in Salesforce,"Oct 26, 2020 - Industry GTM Director",5.0,"Awesome, inclusive culture. Strong focus on teamwork and collaboration. Success and growth oriented mindest",Large organization and product portfolio is a challenge to navigate,Be the first to find this review helpful
187,Great place to start off your sales career,"Nov 28, 2020 - Sales Development Representative in Toronto, ON",5.0,"Work-life balance, available resources to help with online onboarding, great team","Big corporate ladder, difficulty to make things change quickly",Be the first to find this review helpful
188,Average,"Apr 22, 2021 - Business Development Representative in Auckland, Auckland",3.0,Decent support while starting out,Pay hardly increased in 2 years,Be the first to find this review helpful
189,none,"Dec 5, 2020 - Vice President Sales in Toronto, ON",5.0,Positive great place to build a career foundation,"Not too many negatives, becoming a big company with all the politics one would expect.",Be the first to find this review helpful
190,Great Work Life Balance and Employment Security,"Sep 22, 2020 - Devops Engineer in Hyderābād",5.0,"Wonderful decision I made to join Salesforce , Hyderabad. The team atmosphere is great. Great Work life Balance. Job Security is very good during these unprecedented times. Taking care of the well-being and family. Mostly importantly , Ohana culture makes it best workplace across the globe.",Nothing as such now. Everything looks positive.,1 person found this review helpful
191,good,"Apr 21, 2021 - Sales Associate in Ottawa, ON",2.0,money is good and worth it,its okay have to work hard,Be the first to find this review helpful
192,Good,"Apr 22, 2021 - Sales in Dublin, Dublin",3.0,Great people good team spirit,Work from home hard to do,Be the first to find this review helpful
193,Experience is great from ingerview process to onboarding procesz,"Nov 20, 2020 - Solutions Consultant in Singapore",5.0,The culture and people are two outstanding point of SF,Nothinh I can think of,Be the first to find this review helpful
194,It is a great company to work,"Nov 26, 2020 - Senior Operations Analyst in Hyderābād",5.0,It is an Employee centric company,"Once you get used to this company, it becomes difficult to work with other companies",Be the first to find this review helpful
195,Great workplace,"Apr 7, 2021 - Account Executive",4.0,- Salary package - Benefits - Colleagues - Team spirit /SalesforceOhana spirit,- high Pressure environment - Work/Life Balance,Be the first to find this review helpful
196,NA,"Apr 23, 2021 - Account Executive in Dublin, Dublin",2.0,The Compensation is very good,I would Rather not say,Be the first to find this review helpful
197,Great place to work with Great people,"Oct 28, 2020 - Customer Success Manager in London, England",5.0,* Benefits * Culture *Personal Development,*Growing too fast *Sales focus diminishes interest in other areas of the business,Be the first to find this review helpful
198,One of the good companies,"Mar 30, 2021 - Anonymous Employee",4.0,Excellent benefits Lots of learning opportunities Collaborative teams,Lack of in country presence for few ASEAN countries,Be the first to find this review helpful
199,Great company to learn from,"Feb 16, 2021 - Sales Development Representative (SDR) in Dublin, Dublin",4.0,"Great business processes, progression and education",Progression is everything and there is a slight fake it til you make it culture. I would prefer if humility was rewarded more.,1 person found this review helpful
200,Fantastic caring company,"Dec 5, 2020 - Sales Development Representative in Dublin, Dublin",5.0,"Fantastic culture, great progression and benefits.",Only the amount of pressure you will put on yourself to succeed.,Be the first to find this review helpful
201,"Good Company, worth joining","Nov 26, 2020 - Senior Member of Technical Staff in Hyderābād",5.0,Job satisfaction. Good salaries. Living the values.,May not get job in other companies with values as of salesforce.,1 person found this review helpful
202,Awesome Company,"Nov 29, 2020 - SDE-intern in Hyderābād",5.0,One of the best for employee satisfaction,salesforce is fast growing company so its a bit hectic but still which is not,Be the first to find this review helpful
203,Great!,"Apr 9, 2021 - Recruitment Coordinator in London, England",4.0,"Amazing line Manager! Very caring team, great opportunities!",High volume of work but varies,Be the first to find this review helpful
204,Great company and culture 👍🏽,"Oct 23, 2020 - Account Executive in Toronto, ON",5.0,"Great salary, commission structure, culture, growth opportunities, stock option, great products to sell.","Difficult to get in the company but once you’re in, you’re good to go.",2 people found this review helpful
205,Systems Engineering,"Dec 12, 2020 - Systems Engineering in Hyderābād",5.0,All good and best place to work,None I can think of as if now,Be the first to find this review helpful
206,Good place to work,"Apr 5, 2021 - Customer Success Manager (CSM) in Cork",4.0,"excellent benefits, good work life balance, career progression",none that I know of,Be the first to find this review helpful
207,Great company & Modern Technology,"Oct 26, 2020 - Enterprise Account Executive in Stockholm, Stockholm",5.0,"Innovative, Culture, Benefits, Nice people, Trust based management",Time reporting and expense report system,Be the first to find this review helpful
208,"Great company, culture","Dec 7, 2020 - Executive Assistant in Sydney",5.0,"Great company to work for, amazing culture and perks. Highly recommend.",Yearly leadership changes were frustrating.,Be the first to find this review helpful
209,Inclusive and Supportive,"Nov 17, 2020 - Associate Manager in Dublin, Dublin",5.0,Supports career development and welcomes the whole self to work. Fast paced and diverse.,"Fast paced industry, not company specific con. Requires being comfortable with change",Be the first to find this review helpful
210,"Started out great, but company trying to grow to fast","Mar 8, 2021 - Senior Account Executive",4.0,"Put customer first, great values and ability to be authentic self","To many sales people, not enough growth accounts to match targets",Be the first to find this review helpful
211,sales force,"Dec 14, 2020 - Chemical Engineer in Istanbul",5.0,showing my skills is good for me,it is tiring and forcing job,Be the first to find this review helpful
212,Review,"Dec 7, 2020 - Account Executive in Sydney",5.0,"Care about employees, excellent wellness programs and perks.","Given the size, too many processes and can be bureaucratic.",Be the first to find this review helpful
213,HR Professional,"Apr 8, 2021 - Human Resources Professional in Dublin, Dublin",4.0,"Work life balance, Benefits, Autonomy",Can be very fast paced for some,Be the first to find this review helpful
214,Great company to work for,"Mar 30, 2021 - Mobility Specialist in Dublin, Dublin",4.0,great company culture and loads of possibilities to grow,can not think of any,Be the first to find this review helpful
215,"Incredible Culture, Great Professionalism","Dec 12, 2020 - Solution Engineer in Dublin, Dublin",5.0,"Incredible Culture, Great Professionalism. Diversity",Remote Work in Dublin doesn't really exist,Be the first to find this review helpful
216,Ohana!,"Nov 29, 2020 - Executive Assistant in Sydney",5.0,Genuinely cares about their employees and lives by their values.,Seems to be regularly restructuring which is worrying re. job security.,Be the first to find this review helpful
217,Awesome and very Agile organisation,"Oct 5, 2020 - Alliances Manager in Gurgaon, Haryana",5.0,"Agile, Very Supportive, Gives one many opportunities to learn and grow, Be innovative",yet to explore the cons,Be the first to find this review helpful
218,One of the Best Work Places to work,"May 19, 2020 - Senior Solutions Architect in Gurgaon, Haryana",5.0,"All kinds of opportunities. awesome benefits, great salaries, bonus stock options and name what you can.. things move really quicker than any other company i have worked with like IBM, Infy, TCS etc.","Dirty politics with 2-3 people on the top making moves as they want. There are scams going in for hiring processes, promotions without eligibility criterias as I heard recently. Big World. Not aware of what is available. easy to get lost while finding information.",2 people found this review helpful
219,good,"Dec 14, 2020 - Graduate Student in San Fernando",5.0,it was good it was ok,too far away from where i live,Be the first to find this review helpful
220,"Good place to be, good salary, good benefits, nice people","Nov 4, 2020 - Senior Software Engineer in Sydney",5.0,- Good perks - Good salary - Good people to work with - Steady,- work (not cutting edge) but where do you get these days - growth,Be the first to find this review helpful
221,Great company,"Apr 7, 2021 - Critical Incident Manager in Dublin, Dublin",4.0,Great company and good benefits,They promotion is mostly external,Be the first to find this review helpful
222,Great company! Great culture,"Nov 27, 2020 - Account Executive in Dublin, Dublin",5.0,- Great culture - very good compensation - Fantastic product,- Hard American culture - Small territories difficult to reach targets,Be the first to find this review helpful
223,"Company treats well in terms of percs, culture, etc - but lacks of work-life-balance","Mar 19, 2021 - Sr Account Executive in Hamburg",3.0,"Great team, innovative environment, perks","work-life-balance, pressure, processes monster, team alignment",Be the first to find this review helpful
224,proud to be in salesforce for seniors,,5.0,"very good benefits, good work life balance","nothing in cons, all the things are very good",Be the first to find this review helpful
225,"Great company culture, different sales culture",,5.0,Very good company to work for. I really much enjoyed the experience having learned so much and developed myself. I do love working at Salesforce. The company culture is great and the company has amazing products. Work-life balance at Salesforce is some of the best I've personally experienced. Company truly cares about their employees by offering a well-being reimbursement and good PTO time.,Not much career development you have to be your own boss and carve the path for your next steps,Be the first to find this review helpful
226,Not exactly the place they're trying to portrait,,3.0,- Great benefits - Working on Interesting challenges - Overall ok work-life balance - Great atmosphere,"- The product itself isn't that interesting - Each team is responsible for their own interview process so some people aren't as professional as others - It feels like team leaders aren't getting enough feedback on actions their making, sometimes a team leader can make a bad move, and it feels like he\she doesn't really care about their employees feedback, I would expect their manager to give them true feedback or simply notice that someone is doing something stupid and should stop them. - Diversity",1 person found this review helpful
227,-,,3.0,Fast pacing environment to work for,Big companies are not for everyone. Might be challenges to keep up with the corporate “rules”,1 person found this review helpful
228,Highly Recommended,,5.0,"Great Company, Great Team. A Real family",Till now didn't found yet,Be the first to find this review helpful
229,OK company with a complex structure,,4.0,good pay with good benefit,too complex to natvigate and not enough support,1 person found this review helpful
230,Good company but too hard,,3.0,Nice solution and bright vision,Ohana? HaHaHa...There is no such a culture,1 person found this review helpful
231,Hypocrite culture - toxic environment shadowed by a happy happy propaganda,,1.0,Good school and place to learn and grow your skillset Challenging place where you're thrown without resources Perfect place to get out of the comfort zone and grow,"No gender equality, hiring women is measured in KPIs and always preferred over men, even taking senior positions at a quicker pace Feedback for improving org is never heard and ignored Employees are just numbers and ACV and they are treated as such",11 people found this review helpful
232,Good place,,4.0,Good place generally speaking. Isn’t too much equal opportunity for experience,Lots of politics Odd promotions Product sophistication,Be the first to find this review helpful
233,Review,,4.0,Great work environment for learning,Not enough pay for designers,Be the first to find this review helpful
234,Okay,,4.0,"Good culture and perks, nice people",Work life balance Frequency of Promotions,Be the first to find this review helpful
235,Too corporate,,3.0,Good group of people working here,Too corporate for my own good,Be the first to find this review helpful
236,BDR MC,,4.0,-OTE -Reimbursement benefits -Training & Exposure opportunities -Strength of Name,-Lack of progression clarity timelines,Be the first to find this review helpful
237,Good,,4.0,This job have flexibility and self-improvement,You must have a strong midset,Be the first to find this review helpful
238,Good as a whole,,4.0,There is good compensation and benefits,No particular cons as such.,Be the first to find this review helpful
239,"Amazing, cannot imagine working anywhere else.",,5.0,"Innovative, fun, challenging and they have a purpose beyond profit.",Super fast moving is not for everybody,Be the first to find this review helpful
240,GREAT!,,5.0,"Casual, Fun, Easy, Collaborative, Cloud","Racist, Overtime, Travel, Hard, Fun",Be the first to find this review helpful
241,Big promise kept,,5.0,"Salesforce is a very good company to work for: great offer, energetic environment, very good compensation model","Little structure in Italy, but it's improving",Be the first to find this review helpful
242,Incredible People,,4.0,"The people working at Salesforce are fantastic, you will hardly find a better culture anywhere else.",You should put more emphasis on coaching AEs to grow their skills.,Be the first to find this review helpful
243,"Best company to work at, but the Heroku support team is highly political",,1.0,"1. You'll meet some really talented people 2. The scope for progress is a lot, except for the Heroku support team 3. Benefits","Hmmm, can't think of any",3 people found this review helpful
244,Salesforce,,4.0,Carrer path Learning curve Company culture Training & resources,The salary is not as competitive as other tech companies,Be the first to find this review helpful
245,Best Work Experience of my career,,5.0,"great people, great CEO, great growth",give more stocks and money to people that overachieve quota year by year,Be the first to find this review helpful
246,Good company to work,,5.0,Salesforce is one of the most professional and trusted company to work. The brand Salesforce will make you feel proud among your networks and with the customers. It's a high intense and demanding company but the learning curve and exposure will be phenomenal. I strongly recommend job seekers to consider Salesforce as their highest priority.,Work life balance is the challenge but company is taking all measures to address it.,Be the first to find this review helpful
247,"Incredible Culture, Great Professionalism",,5.0,"Incredible Culture, Great Professionalism. Diversity",Remote Work in Dublin doesn't really exist,Be the first to find this review helpful
248,Great Company | Focus on Learning & Development | Competitive Salary & Benefits,,5.0,The complete set of benefits is great. The accommodation towards Covid-19 WFH set up was great as well as the continued support to do your job well.,Very salesy & target-driven environment. Can be tough at times!,Be the first to find this review helpful
249,Best,,5.0,Culture very serious about inclusion equality trust diversity ...,Culture can sometimes feel a little oppressive but maybe that’s the price for the massive upside.,3 people found this review helpful
250,Great Place to work,,5.0,Great place for career growth,No downsides I could see,Be the first to find this review helpful
251,Best in terms of Employee Friendliness and Professionalism,,5.0,"* Perks and benefits for employees * Work life balance * No micromanagement, startup culture * Innovative and Agile * No Hierarchy system, Management is understanding and helpful",* No clear career growth and promotion prospects,Be the first to find this review helpful
252,Sales,,4.0,Nice office nice people environment,Nothing i can think of,Be the first to find this review helpful
253,Not so Ohana culture,,1.0,"Great facilities, salary and perks.","List is pretty huge but will try to be as precise as possible. Management need leadership skills. Had multiple discussion with HR on differences with management with no proper response from HR either. To my surprise I was asked to voluntarily resign and leave the organization without prior notice for raising challenges with Management and HR. After all these year when I try to reapply for a similar profile that showed up, I get a response stating my application is not a match which is not true coz I did same stuff earlier in Salesforce. It is okay to reject my profile but to my surprise someone in Salesforce system has changed my Country to Netherlands in Salesforce Database which will cause rejection of all my future applications for opportunities . Company which boasts of Ohana culture, transparency needs to take another look at themselves.",3 people found this review helpful
254,Good to work,,5.0,Good company to work at.,Sometimes it's difficult to manage work life balance,Be the first to find this review helpful
255,"Great company, culture",,5.0,"Great company to work for, amazing culture and perks. Highly recommend.",Yearly leadership changes were frustrating.,Be the first to find this review helpful
256,Good place to work,,3.0,good policies and flexible environment,limited growth opportunity for carrer progression,Be the first to find this review helpful
257,Great place to work,,5.0,Ohana - big emphasis on wellbeing,Nothing to say here right now,Be the first to find this review helpful
258,Review,,5.0,"Care about employees, excellent wellness programs and perks.","Given the size, too many processes and can be bureaucratic.",Be the first to find this review helpful
259,Great company,,4.0,"Uncapped commission, WLB, good benefits, culture","high targets, smaller patches, t",Be the first to find this review helpful
260,Amazing culture and value propositions,,4.0,Stand and embrace values. Driven and laser focused when change is needed. Data driven and fast.,Hard to align its culture and company values in international hubs. I hear too many people struggle with fear of retaliation.,Be the first to find this review helpful
261,Great company to work with great benefits,,4.0,Great company to work with great benefits,The real culture of the company doesn't really shows in Spain. Looks like more Oracle than Salesforce culture,Be the first to find this review helpful
262,Good,,3.0,Great fun. Good team culture,Not that much support from product,Be the first to find this review helpful
263,none,,5.0,Positive great place to build a career foundation,"Not too many negatives, becoming a big company with all the politics one would expect.",Be the first to find this review helpful
264,Awesome,"Nov 30, 2020 - Support Engineer in Hyderābād",5.0,Awesome company to work for longer periods,There is no such drawback,Be the first to find this review helpful
265,Good Place to be,"Mar 10, 2021 - RVP, Sales in Paris",3.0,Great Technology and Marketing initiatives,Local Management in Southern Europe completely being rebuilt,Be the first to find this review helpful
266,Good Company,"Nov 25, 2020 - Developer Success Engineer in Hyderābād",5.0,Great place to learn and explore,There are no cons in this company,Be the first to find this review helpful
267,Amazing workplace,"Oct 19, 2020 - Collections Analyst in Montreal, QC",5.0,"The training was great, the people are friendly and helpful and it’s a great company with room for growth.",There are no cons to place here.,1 person found this review helpful
268,Good place to work,"Mar 5, 2021 - Account Executive in Dublin, Dublin",4.0,Good structure. Expectations clearly defined. Good opportunities for promotion,Very complex product sell. Requires a lot of cross functional partners,Be the first to find this review helpful
269,Great place to work with great people,"Jul 6, 2020 - Account Executive",4.0,Salesforce is a great company to work for & you can make a lot of money there. This is all dependant on what patch you have. Some have great geo's & some have underperforming ones. - Some of the best training - Great Benefits - Great People - Great Product,"- Favorites will get the better patches and therefore make more money - The same target for every patch in a team regardless on whether the patch is performing or not. - Promotion is dependant on you being in the team for 18 months & whether you achieve quota, which ties back into the patch you have. Bad patch = no progression.",2 people found this review helpful
270,Great company to work with,"Dec 5, 2020 - Account Executive in Pune",4.0,Salesforce is one of the leading SaaS company globally and it is growing at Lightening speed. It’s employee friendly and keep always engaged with employees.,When a company grows at fast pace it also expects employees to be at same pace.,1 person found this review helpful
271,nice,"Nov 15, 2020 - Solutions Engineer in Toronto, ON",5.0,it is very nice and i like it,nothing really bad about the place i just like it,Be the first to find this review helpful
272,Amazing Place to work,"Nov 16, 2020 - Senior Account Executive in Birmingham, England",5.0,"Great benefits/pay, fast paced enviroment, amazing people and culture","Targets are challenging, alot is expected",Be the first to find this review helpful
273,Great company and ecosystem to work in,"Apr 30, 2020 - Senior Support Engineer in Sydney",5.0,"So much positive energy in the ecosystem and it's even better than it appears from the outside. Leadership is strong throughout the company, flowing from the top. EVERY person in the company has a V2MOM (google it) which makes everything and every decision very transparent.",Sometimes the job can be thankless because customers only come to support with problems- which naturally causes some of them stress.,Be the first to find this review helpful
274,Great place with lot to absorb,,4.0,"Employee benefits are good, lot to learn and unlearn , access to leadership team at ease.",Nothing that comes to my mind apart from lot to learn at fast pace,Be the first to find this review helpful
275,"Great company to work for, always trying to improve employee experience",,5.0,Salesforce has a great culture where they place great importance on welfare and experience and is very reactive towards employee feedback. There is also flexibility and mutual respect within the unit so that everyone is able to collaborate better. Internal progression is highly encouraged by the organisation.,"Organisation is massive, can be challenging when getting collaboration work done due to different time zones and counterparts multi tasking on different scope. Hiring can also be based on referral but might not necessary be the right fit for the role.",1 person found this review helpful
276,"Great terms, but it is a corporate",,4.0,Probably the best terms and perks there are,"Huge organization, lots of politics, you can do nothing and nobody will care, and you can want to do a lot and nobody will let you either",2 people found this review helpful
277,Average,,3.0,Helpful for freshers and gradutes,Slow growth and less income,Be the first to find this review helpful
278,Great company to work for and be proud of,,5.0,"Good salary, look after their employees. They also genuinely want the best for all other stakeholders: Their customers, partners and communities. True conscious capitalism.",Huge company. Employees coming from SMB's may feel disoriented and/or not contributing in the way they're used to.,Be the first to find this review helpful
279,Great place to start off your sales career,,5.0,"Work-life balance, available resources to help with online onboarding, great team","Big corporate ladder, difficulty to make things change quickly",Be the first to find this review helpful
280,Great Company to work,,5.0,・Flexible of work time ・Great product ・Innovative ・active in investment,・bureaucratic personnel system ・Management salary is not so high.,Be the first to find this review helpful
281,Review,,5.0,"Great perks, great employees, inspiring work",Not much to say in terms of cons,Be the first to find this review helpful
282,My first 6 months,,5.0,Fantastic company with amazing friendly people who really look out for each other and have a can do attitude. Company has family 'Ohana' ethos and this makes integration really easy. Have loved very minute so far!,No reals cons to speak of.,Be the first to find this review helpful
283,Great place to work,,5.0,Great Pay and great community,Can be a heavy workload at times,Be the first to find this review helpful
284,Great place to be !,,5.0,- Great Culture - Management is Transparent and Takes Feedback well - Excellent work environment - Many Growth opportunities,- None - Sometimes one gets the feeling that things are changing too fast. Not necessarily a bad thing though,Be the first to find this review helpful
285,good,,4.0,good and also very interesting bit yes,good but very curius and intense,Be the first to find this review helpful
286,Forward-thinking,,4.0,Growth and personal investment opportunities,"Long, high energy days and nights",Be the first to find this review helpful
287,Good place to work,,4.0,"Multi-cultural, good benefits, competitive salary.","Cog in a wheel, not always 100% transparent",Be the first to find this review helpful
288,Great place to work - better if later in career,,4.0,"- Great benefits - Great salary if later in career - Culture is unparalleled, everyone is super supportive - Access to development opportunities/courses",- Harder to climb the career ladder in some teams; can be very much related to tenure,Be the first to find this review helpful
289,Great company to work with,,4.0,Salesforce is one of the leading SaaS company globally and it is growing at Lightening speed. It’s employee friendly and keep always engaged with employees.,When a company grows at fast pace it also expects employees to be at same pace.,1 person found this review helpful
290,"Great culture, great colleagues",,5.0,"Get to work with smart people who want to make the world a better place. You can take risks, try new things and innovate. Highly iterative and customer centred approach",There are lots of initiatives and communication channels - it's hard to keep up sometimes,Be the first to find this review helpful
291,Awesome,,5.0,Awesome firm amazing benefits and salary,Nothing I can think of now,Be the first to find this review helpful
292,sales man,,5.0,hardworker commitment quick learner teamwork honesty,"over commitment , too honesty",Be the first to find this review helpful
293,Experience is great from ingerview process to onboarding procesz,,5.0,The culture and people are two outstanding point of SF,Nothinh I can think of,Be the first to find this review helpful
294,Great place to work,,5.0,"Fantastic interviewing process , incredible support from the team and overall company , great benefit package , fantastic life /work balance",can't think of any cons to be honest,1 person found this review helpful
295,"A wonderful company, a perfect match with my personal values",,5.0,"Being part of this amazing Ohana, Values, Inclusion, giving your time to help others, what else can I say, I´m really loving to work at Salesforce","It is indeed a fast growing company, we work very, very hard but we also play hard!",1 person found this review helpful
296,Great company to work for,,5.0,Great company to work for,It grew from 15K people to 55K in 5 years and is now a gigantic structure. Do not look for startup culture.,1 person found this review helpful
297,Amazing Company & Benefits,,5.0,"People and Culture is phenomenal, Work is demanding and rewarding, Work-Life-Balance is great",Sometimes there are too many cooks in the kitchen and can be hard to accomplish tasks across departments.,Be the first to find this review helpful
298,Great place to work,,5.0,"Culture, prospects for advancement, variety.",Promotions not always based on merit,Be the first to find this review helpful
299,Inclusive and Supportive,,5.0,Supports career development and welcomes the whole self to work. Fast paced and diverse.,"Fast paced industry, not company specific con. Requires being comfortable with change",Be the first to find this review helpful
300,Tier 1,,5.0,great place to work with good benefits,"no cons, great environment to work",Be the first to find this review helpful
301,Good,,3.0,Good interesting not bad at all,A pot if pressure felt sometimes,Be the first to find this review helpful
