,title,author_info,rating,pros,cons,helpful
97,Salesforce Review,,4.0,- Great culture - People are amazing - Everyone is willing to help,- Too much to learn - Not a lot of guidance in certain areas - Micro-managed in certain roles,1 person found this review helpful
98,Great place to work!,,4.0,"Allows for day-to-day flexibility & is personable, continual growth, very little downtime. I've thoroughly enjoyed working at Salesforce, and have had four different positions (which have all provided unique, practical experiences) that I could not be more grateful to have had the opportunity to undertake.","Large company bureaucracy (red tape), difficult to work your way up in the company (in large part due to large size & red tape). Work can be monotonous at times (somewhat turns you into a one-trick pony), but, all-in-all, is typically fulfilling on a day-to-day basis.",Be the first to find this review helpful
99,Overall great company doing great things,,4.0,"Great benefits and perks, flexible schedules, challenging work",Opportunities for advancement working outside of HQ are limited,Be the first to find this review helpful
100,great!,"Nov 2, 2012 - Sales in Maher, WV",5.0,"flexi time, friendly staff as well","pressured workplace, tendency towards long hours",1 person found this review helpful
101,Great place to work,"Jul 31, 2013 - Technical Consultant in San Francisco, CA",5.0,"Great company culture, plenty of room for growth, industry leader.","Lots of red tape, decisions take a while to make sometimes.",Be the first to find this review helpful
102,Best place to work,"Nov 20, 2013 -",5.0,"exciting, fast paced, smart people, sexy product, ca$h",you need to be comfortable with 100% accountability and a super fast pace,Be the first to find this review helpful
103,"Rewarding, Challenging, and Exciting","Apr 7, 2014 - Account Executive in San Francisco, CA",4.0,"Best reason: I'm in sales and its the name ""salesforce"" alone draws attention from prospective buyers. Great support and team selling systems in place. I have made more money every year since starting here. Product portfolio continues to increase, so lots more money to make....","Sometimes, it can be a little to fast paced.. We never stop. If you like change, its a great place because there is always change here!",2 people found this review helpful
104,BEST COMPANY EVER!,"Aug 28, 2014 - Campaign Manager in Indianapolis, IN",5.0,"Culture, people, process and software are all great things this company does WELL.",I don't have any Cons to report!,Be the first to find this review helpful
105,Salesforce sales development,"May 3, 2015 - Sales Representative",5.0,Great training. Excellent growth opportunities. Strong sales department.,Pays less than other sales dev orgs.,1 person found this review helpful
106,Great work life balance,"May 21, 2015 - Anonymous Employee",5.0,"Great experience working with intelligent, capable peers. Great pay and perks.",Big company politics Career growth may take some time.,Be the first to find this review helpful
107,Account Executive,"Jun 24, 2015 - Anonymous Employee",2.0,"Great technology, industry leader, dominates the market space.","Office driven culture, very transactional, you will not make money if you are put in a bad territory. Office politics are some of the worst I have ever experienced. Zero diversity, no women managers.",14 people found this review helpful
108,Love this place!,"Aug 14, 2015 -",5.0,"Cool tech, great pay, bonuses, stock, health allowance, free devices, on and on...",Not much worth a mention,Be the first to find this review helpful
109,Data Engineer,"Aug 24, 2015 - November in San Francisco, CA",5.0,Fantastic Company and CEO Great employee perks Flexible work times Great location,Company is growing fast and so scope of work is reducing exponentially.,Be the first to find this review helpful
110,Account Executive,"Dec 1, 2015 - Account Executive",5.0,"The new hire process was great and, being with Salesforce is amazing.","It is definitely overwhelming but, that's the only con.",Be the first to find this review helpful
111,Great place!,"Dec 11, 2015 - Anonymous Employee",5.0,"The people are very high quality, interesting, smart, talented, driven and supportive.",Pay is less than what industry standards would be.,Be the first to find this review helpful
112,Aloha,"Jan 10, 2016 - Anonymous Employee",5.0,"Collaborative, Smart people that like to do great work and have fun doing it",Change happens a lot and can be frustrating,Be the first to find this review helpful
113,Great place to work,"May 18, 2016 - Senior Solutions Engineer",5.0,"Good pay, great benefits, they treat me well",Many benefits are only available where Salesforce has an official office,Be the first to find this review helpful
114,Extreme work politics!,"Jun 12, 2016 - in San Francisco, CA",2.0,Good brand name on resume. Get the experience and move out.,"1. Too much politics! You will spend more time dodging criticisms and blames, rather than doing actual work. 2. Unless you can speak ""Tamil"" or ""Telugu"", or are awesome at work politics, you shouldn't join this company's IT department. Hard work is not rewarded. 3. Absolutely not worth being here if you are a contractor, unless you don't mind being treated like a slave.",5 people found this review helpful
115,Account Executive,"Jun 16, 2016 - in Boston, MA",5.0,"Love it, amazing company to work for and always amazed at the rate of innovation",no specific cons to speak of,Be the first to find this review helpful
116,Senior Director,"Aug 31, 2016 - Anonymous Employee",5.0,Great company to work for.,roles are sliced too thin. business still tilted towards the core sfa and service cloud business.,Be the first to find this review helpful
117,Great Resources,"Jan 24, 2017 - Anonymous Employee",4.0,"Great Resources and pay, can be rewarded greatly for hard work at the company. Amazing product, definitely best in the industry .","Growing, company needs starting to overshadow employee needs. Also, the territories for Account Executives are extremely small and competitive, most Account Executives don't make quota. Hit or miss. Not very good training.",Be the first to find this review helpful
118,Senior Quality Engineer,"Mar 31, 2017 - Anonymous Employee",5.0,Great work culture Good benefits Potential Career growth,None so far. One of the best companies to work for.,Be the first to find this review helpful
119,Account Executive,"Aug 23, 2017 - Anonymous Employee",5.0,"Excellent pay, benefits, perks, PTO. Fast-Paced, a lot of potential.","Targets are always changing, you can feel left behind.",Be the first to find this review helpful
120,Legal Counsel,,1.0,- Products are best in class - Beautiful Office Spaces Worldwide - Employee Stock Purchase Plan,- Pay is no longer competitive with peers - Long Hours with little recognition - Limited ability to move up in the company,12 people found this review helpful
121,Business Value Services at Salesforce,,4.0,"All of the best aspects of Silicon Valley corporate culture (free snacks, generous benefits, deeply philanthropic, committed to gender equality, true meritocracy, stock based comp). On top of that, the company has been innovating rapidly and has a really strong and rich company culture. Lots of internal mobility available to top performers.",Career path in my role is loosely-defined. Gets to be a bit too much of a 'salesy' locker-room type culture on occasion.,4 people found this review helpful
122,"Best company I've ever worked for, with one huge flaw",,3.0,"It's great to work for the 800 pound gorilla. Does YOUR company have Stevie Wonder as the opening act of your CEO's keynote speech? Hmm? Everything about the company is world class. The benefits, the opportunities, the projects, the technology, and even the compensation for most roles. Some of the sales reps get a raw deal with territories, but if you're one of the lucky ones, you can really do well. Salesforce continues to lead the pack in innovative social policies. They were one of the first major companies to initiate a comprehensive review of female compensation, which is very much appreciated. Some women at the company received substantial raises, which one one hand is great, but on the other hand raises some uncomfortable questions.","This is a tough one, because I love this company in so many ways. I'm not a bitter ex-employee; on the contrary, I'm extremely happy here and I want to have a long career with Salesforce. That's what breaks my heart about how little commitment to diversity the company has. To illustrate the point, I am black, and I cannot reveal my gender and office location, because doing so would reveal my identity. That's how few black employees we have at the company. Now, it's easy to fall back on the usual tech industry explanation of there being a ""pipeline issue"" that ties to minority education in STEM. There's absolutely truth to that, as you can't recruit what's not there. But here's the thing: when you fill your ranks with the same type of people in order to maintain some sort of ""company culture"", you create an environment in which the employees don't have enough exposure to people not like them to think of them as co-workers. The proof? If even your fictional website, PowerPoint and product demo characters are all white, there's a deeper problem than a simple ""pipeline issue"". It means non-white people are not part of your worldview. The implications of that are dire.",3 people found this review helpful
123,employer review,,4.0,techically well versed employees and a challenging environment.,none that I can think of at this moment.,Be the first to find this review helpful
124,Best Company I've Ever Worked For,,5.0,"Great coworkers, great leaders, great benefits, tons of free food, tons of free swag. Super innovative.",It's a very large company.,Be the first to find this review helpful
125,Great place to work,,5.0,"If you do your job and do it well, you can advance",If you dont do your job well you wont last long,Be the first to find this review helpful
126,Amazing place to contribute to an awesome vision,,5.0,"- Benefits are top notch - Work with tremendous talent - Organization puts communication and teamwork first - Fast paced, intense, but rewarding - Great pay",- So much to learn! It can be overwhelming. - Would love to spend more time at the home office.,Be the first to find this review helpful
127,"Great Company, Bad Direct Management",,3.0,"Strong C Level Leadership. Great Pay, Perks and Benefits. A great company doing great things, very strong vision for the product and company.","IT Management has devolved into a completely political organization. Success is defined by who you know, not by the work you do or your results. Promotion to management is unplanned and turnover is high.",3 people found this review helpful
128,#Dreamjob is a Reality,,5.0,"- Mobility within the company - Excellent leadership from the CEO down - Growth and training opportunities - Challenging - Pay-for-performance is an actuality here - Family (or as we say, ""Ohana"") culture - Opportunity to work with Thought Leaders",- Onboarding programs are in development,1 person found this review helpful
129,Great company,,5.0,"Great company with superb executive vision, chances for upward mobility, aggressive compensation packages and industry-leading suite of solutions to sell to customers.","None at this time, but work-life balance is something to consider, as this is a high-pressure job with high expectations. As long as that is considered beforehand, there should not be any surprises.",Be the first to find this review helpful
130,Sr. Sales Executive,,5.0,Good career opportunities. There's a lot of focus on employee development and training. The company is always striving and taking action to do better for customers and employee. Products are second to none.,Strategic accounts buying cycles can are feast or famine.,Be the first to find this review helpful
131,good for a stable life,,5.0,flexible time good benefits good location global offices,tech stack limited to salesforce,Be the first to find this review helpful
132,Great,,4.0,"Benefits, culture, smart people...work hard and get promoted",Great company but becoming too big for it's own good. Some of middle management is not very well qualified but are there by chance - timing. Can have a very Bro culture.,Be the first to find this review helpful
133,Good Company,,4.0,Great Culture and amazing benefits. They do a good job of providing a solid work life balance.,"Big Company - lot of hoops to jump through, career path is hard to navigate",1 person found this review helpful
134,Performance engineer,,4.0,"Good product, smart people, a lot of snacks","Too many meetings, especially daily standup meetings",1 person found this review helpful
135,"Great flexibility, good pay and benefits",,5.0,Flexible work hours and location Ability to choose projects to work on Good support and feedback from management Great culture Engineering process and tools are moving in the right direction,Product management group is dysfunctional Limited accountability to managers and engineers Some people/groups spend more time arguing why something is too hard rather than just doing it,Be the first to find this review helpful
136,One of the great companies to be in,,4.0,"Volunteer, work-life balance, DF concerts, bonuses, ESPP",growth becomes stagnant after couple years,Be the first to find this review helpful
137,Excellent place to work,,5.0,They have a great culture,Always expected to work harder,Be the first to find this review helpful
138,Best company I've ever worked for,,5.0,"Salesforce is an amazing company. Built on the foundation & philosophy that “we do well by doing good”. This is true for how we care for our customers, employees and the communities and world we live in. It’s truly remarkable to see 17,000 people rowing in the same direction. From “Day 1” to today I continue to be impressed. Growth and innovation run through the DNA of the company. Which gives it the feeling of a 16-year-old start up & creates exciting opportunities for individual career growth. Exciting to work for a company with this type of trajectory. Performance of our industry-leading products results in very happy customers. And our customer list represents the world’s greatest brands in every industry vertical. The culture is unlike any other company I’ve worked for. As a sales person, it’s great to know we view “sales is a team sport” and “no one wins or loses alone”. And the teams I get to work with are made up of the top talent in every discipline. Compensation is great and the benefits are exceptional.",It's incredibly hard to get hired here & the interview process can be lengthy. The dynamic nature of the company may be hard for those who don't do well with change.,1 person found this review helpful
139,Amazing Company,,5.0,"Smart people, great culture, fun environment",Territory Alignment and constant changing annually,Be the first to find this review helpful
140,Great company to work for,"Mar 11, 2019 - Customer Success Manager",5.0,Salary. Culture. Benefits. Good opportunity for advancement,Work could be overwhelming at times,1 person found this review helpful
141,Great place to work,"Mar 25, 2019 - Anonymous Employee",5.0,Great culture and supportive team atmosphere,Fast pace of revenue growth can be a source of stress at times.,Be the first to find this review helpful
142,Amazing company to work for...,"Apr 28, 2019 - Pre-Sales Solutions Architect",5.0,* Amazing culture * Great benefits * Competitive Compensation,Some growing pains as the size of the company is increasing.,Be the first to find this review helpful
143,14 years and counting,"May 6, 2019 - Team Lead, Systems Engineer in Elberton, GA",5.0,"Flexibility, equality, Ohana (family) atmosphere, great benefits, great pay","working remote, I miss out on some of the fun",Be the first to find this review helpful
144,Dream job,"May 15, 2019 - Facilities Engineer in San Francisco, CA",5.0,It’s a welcoming atmosphere that encourages professional and person growth,Meetings can be a bit tedious,Be the first to find this review helpful
145,Great company to work at,"Sep 18, 2019 - Software Engineer",5.0,"Great vision, leadership genuinely cares about doing the right thing, great technology","Fast pace, too much going on",Be the first to find this review helpful
146,Software is reputably good but flashy marketing and constant rebranding gets tiresome.,"May 28, 2009 - IT Manager in San Francisco, CA",3.0,"Young talent, good eye candy--especially in the marketing and sales group. Ambitious and competent software personnel, relaxing atmosphere.","Senior management was very political and lots of title inflation. SVPs, VPs everywhere--couldn't tell who was really important and who was. Heavy emphasis on marketing and bright lights--and less on developing people talent.",2 people found this review helpful
147,fantastic place for a developer,"Oct 30, 2009 - Member Of Technical Staff in San Francisco, CA",5.0,"Their development team and process is fantastic. Smart people, supportive management and fully agile development.",I honestly havent come across any yet.,Be the first to find this review helpful
148,Great work environment and opportunities for growth,"Feb 3, 2012 - Senior Desktop Support Analyst in San Francisco, CA",5.0,"Colleagues, management, opportunities, pace, atmosphere.",people that makes no sense but have the authority.,Be the first to find this review helpful
149,Awesome company to work for,"May 11, 2013 -",5.0,"People, culture, reputation, balance, product, and technology","Structure, career development (lack of)",Be the first to find this review helpful
150,"Great company, great culture","Aug 1, 2013 - Anonymous Employee",5.0,"Variety of work, variety of change, good times.",Have to be able to change quickly,Be the first to find this review helpful
151,So much flexibility and overly innovative.,"Apr 14, 2014 - Enablement Intern & Graphic Designer in Atlanta, GA",5.0,"Scooters, catered breakfast, working treadmills, telecommute flexibility, and freedom to create",Not enough vegetarian options ;),Be the first to find this review helpful
152,"Great company to work with, has kept on growing in the past seven years","Apr 27, 2014 - QE LMTS in San Francisco, CA",4.0,"Many opportunities to grow, ability to work with many different scrum teams, similar process across teams, lots of communication and openness across the company, yearly settings of goals","Many different scrum teams brings up its own challenges, sometimes other teams will add work to your backlog and you will be required to sign off without much notice, siloed information across different units",Be the first to find this review helpful
153,Great company to work for,"Jul 17, 2014 - Smts in San Francisco, CA",5.0,"Great company, SaaS, growing, chanllenging role",I can't think of any,1 person found this review helpful
154,Amazing company to work at,"May 12, 2015 - Staff Technical Writer in San Francisco, CA",5.0,- Smart people - Fast moving - Leadership - Competitive - Salary + Benefits - Location,None whatsoever. I love the place.,Be the first to find this review helpful
155,Best Place to Work!,"Jun 10, 2015 - in San Francisco, CA",5.0,"Work life balance, smart people. company culture, CEO","Internal politics, maintaining internal equity, red tape",Be the first to find this review helpful
156,One of my favorite jobs!,"Nov 11, 2015 -",5.0,"Amazing staff, amazing co-founder and CEO! I loved working for Toopher!",there was nothing significant to note,Be the first to find this review helpful
157,The best around,"Jan 12, 2016 -",5.0,"Awesome office, great benefits, leadership position","getting a little big, but that's the price of success.",Be the first to find this review helpful
158,Salesforce review,"Jan 13, 2016 - Tier II Support Analyst in Indianapolis, IN",5.0,"Great perks, company outings, great culture","none really, pay is a little less than what other companies pay for support",Be the first to find this review helpful
159,#Dreamjob!,"Mar 31, 2016 - Anonymous Employee",5.0,Culture / Growth / Innovation / Products / Leadership,Change is constant but thats only negative if you let it be,Be the first to find this review helpful
160,Love working here!,"Jan 10, 2016 - Anonymous Employee in Seattle, WA",5.0,"Love the work culture here. Since there are no stack rankings, your coworkers are not adversaries. People genuinely want to help each other and are recognized for it. Great work life balance and an open work environment.",Things change really fast here. One moment you are working on something and the next you will be working on something else. Some accumulated technical debt as the company is growing way too fast. Benefits are slightly below average compared to the other big names.,Be the first to find this review helpful
161,Salesforce is a great place to work,"Jan 6, 2016 - Senior Member of Technical Staff in Atlanta, GA",5.0,"You get to work with great people, for leadership that cares about more than just money, and there are a ton of little perks that add up to make one of the best work environments I've experienced.",Sometime the speed of the bureaucracy can be frustrating.,1 person found this review helpful
162,Marketing Jobs,"Jan 18, 2016 - Senior Director, Marketing in San Francisco, CA",2.0,"Good compensation, leader in the industry, large ecosystem of partners, great stock growth/ESPP/stock options for Director level or higher, good events, good marketing/advertising, time to volunteer (one week a year), unlimited time off for higher level people (but you'll likely be too busy to use it), and growing product portfolio to market.","You could very likely be overworked and under resourced - employees stretched way too thin. You could have a poor untrained middle manager w/ a VP title and little experience in their area or managing people well. You will likely encounter a growing list of unhappy customers particularly in the small business sector as the products are too expensive and too hard to use. Managers/exes running scared looking for scapegoats, and you could be one of them.",5 people found this review helpful
163,Best job ever,"Jan 9, 2016 -",5.0,"Benefits, office, location, people, industry",There were no cons with this employer.,Be the first to find this review helpful
164,Great company with a few caveats,"Jan 12, 2016 - Senior Product Manager in San Francisco, CA",4.0,"Solid benefits, smart people, San Francisco location, product helps millions of people and businesses, company committed to giving back. Great work-from-home latitude. So much going on in the company, many opportunities to move around and work with different people on different projects.",A culture of self-promotion and individual success. Not a very team-oriented culture. Fosters focus on building an illusion of personal success internally.,4 people found this review helpful
165,Honest Truth,"Jan 4, 2016 - Inbound Sourcing Recruiter in San Francisco, CA",5.0,-Working with extremely talented individuals -Love the team and company culture -Great support system -Immediate management is always open to new ideas and easy to talk with -Fast paced (also rough at times) -Access to other career paths within company if desired,"-Although I love the company culture of giving back and always pushing harder and faster, it can ware you down if your not careful. Pacing yourself is very important. -Upper management (VP and above) mean well but manages to make the team nervous and work off of fear of being made to look bad in front of the entire department. -Recruiters often have a tough time working with our support (Keeping in mind that sourcing support is something a lot of recruiters don't have experience with before coming to Salesforce)",1 person found this review helpful
166,#dreamjob,"Jan 21, 2016 - Anonymous Employee",4.0,Takes care of employees Great benefits Amazing work culture and people,Slow at times Has challenges that any other company this size may face,Be the first to find this review helpful
167,Strategic Account Executive,"Feb 4, 2016 - Strategic Account Manager in San Francisco, CA",1.0,Best thing about Salesforce was the great culture amongst employees. They had a Collaborative and team approach to many things.,"Very few accounts to work on, recruiter basically lied to me told me I could make tons of $$$. I left a high paying job for the promise of a higher paying one. Found out it's all a lie and only the ones that have been there forever are making any money. People are jumping like rats on a ship and their turnover is more than 50%. Management has no clue. Neither does Marc Benioff.",12 people found this review helpful
168,Salesforce,"Jan 20, 2016 - Anonymous Employee in San Francisco, CA",4.0,"Awesome vision, spirit, and energy. This company makes you excited to come to work and execute a mission.",Lots of chaos and growing pains,Be the first to find this review helpful
169,Great Place to Work. Many Opportunities.,"Jan 4, 2016 - Technical Team Lead in Indianapolis, IN",5.0,"- Great culture - Very energetic - Lots of perks - Free beer at work - Many investment options: 401k, Employee Stock Purchase",- Organizational change is difficult. Everything changes every month on the Marketing Cloud Support team. This will calm down as the Marketing Cloud assimilates further into Salesforce practices.,Be the first to find this review helpful
170,Sr. Exam Developer,"Apr 13, 2017 - Senior Exam Developer in Denver, CO",5.0,"Great culture, benefits, and opportunity for growth",So far I have not found any,Be the first to find this review helpful
171,VP,"May 28, 2017 -",5.0,Great people to work with and high energy,none that I can think of. Lots of politics for some reason.,Be the first to find this review helpful
172,Account Executive,"Jun 4, 2017 - Anonymous Employee",4.0,Company as a whole is doing excellent as a leader in enterprise software. Most products are very competitive and the name is getting a ton of recognition.,Sales is very high pressure and monthly cadence can be a burden. It also forces the reps to pitch a lot of useless sales ideas at the end of every month.,1 person found this review helpful
173,"Everything you'd expect, and more.","Jul 17, 2017 - Account Executive in New York, NY",5.0,"Compensation. Culture, Work Life Balance, Management",None that I can think of,Be the first to find this review helpful
174,Great place to work,"Jul 31, 2017 - Treasury Analyst Intern in San Francisco, CA",5.0,The culture is amazing! Everyone is very helpful and very resourceful.,No cons at all! Love this company!,Be the first to find this review helpful
175,Growth Creates Opportunity,"Sep 4, 2017 - Sales",5.0,Company continues to grow aggressively creating career opportunities.,Environment is intense and sales has monthly quotas which is intense.,Be the first to find this review helpful
176,"Great benefits, VERY cliquish","Nov 2, 2017 - Anonymous Employee",2.0,Exceptional pay and benefits. Rapid growth. Lots of opportunity,"extremely cliquish for new comers. Employees are lifers and move around departments with little to no experience in new roles, then ignore expertise of outsiders brought in. VERY cutthroat environment. Wants results yesterday with no regard to planning.",9 people found this review helpful
177,New Hire - Loves Salesforce!,"Jan 8, 2018 - Portfolio Success Manager",5.0,Amazing benefits and pay. Very fast paced culture.,Cannot think of any cons at this time.,Be the first to find this review helpful
178,Inspiring Employer,"Feb 24, 2018 - Anonymous Employee",5.0,Incredible place to work. Management recognizes go-getters.,"Now that it's much larger, a little harder to rise up as fast",Be the first to find this review helpful
179,Account Executive,"Mar 6, 2018 - Anonymous Employee",5.0,Great culture. People are fantastic. Great place to work.,They don’t pay as much as everywhere else for sales jobs.,Be the first to find this review helpful
180,A culture of caring,"Dec 17, 2015 - Anonymous Employee",5.0,"The company has a culture that fosters a social, perhaps family-like experience. The people that you encounter seem to take a genuine interest and have made time to help. They are a growth company and very successful in that space and that helps with morale -- people like being with a winner. The benefits, I found, are very good. It's great where you know that stuff is taken care of and you can focus on getting the customers to where they want to go. There are even extras that show the company is actually concerned about their employees well-being, not just normal medical health.","The company is going through some intense growth right now and, as a result, you can tell that some are overwhelmed. There are many processes in place, but even they are showing some stress from the rate. While this isn't a deal-breaker, some patience is usually all that is required and the issues do get resolved.",2 people found this review helpful
181,Marketing,"Jan 5, 2016 - Anonymous Employee in San Francisco, CA",4.0,"great people (in fact, I'm friends with many of them outside of my professional life), fast paced, innovative and good compensation","At the end of the day, Salesforce is a software company, not a technology company. The senior people they hire are all from ex-Oracle, Adobe and that type of culture cascades down. Lots of red tape and people getting promotion that didn't deserve it so I left.",Be the first to find this review helpful
182,Best Company I've ever worked for,"Dec 21, 2015 - Sales in San Francisco, CA",5.0,"The products are excellent, the people are smart, collaborative and hardworking. The CEO is a visionary, the best marketer in technology, and exceedingly generous and caring, backed up with actions not just words. Customers are treated with respect and the company truly cares about their success.","The company continues to grow like crazy and that comes with well known challenges. With all that craziness though, comes tremendous opportunity.",Be the first to find this review helpful
183,employees misusing,"Jan 18, 2016 - Software Engineer",1.0,- Great company to work for ... no doubt about this - Great employee benefits - Great freedom to move between teams. - Great provisions to meet dates in the name of office work.,People high UP misuse the company provisions travelling in first class to other office locations either to fulfill their pleasure trip (or) to meet their dates (or) to accomplish their private tasks.... Nobody scruitinizes their trip and expenses. HR as usual sucks up to higher management Women employees are discouraged from promotions No proper procedure on how people are promoted A single person can get 3 promotions in 3 consecutive years. Whereas a person working for 10 years may not get even a single promotion in the name of being incompetent . They can cook up any name for it. Often female employees are targeted.,12 people found this review helpful
184,"Being recognized as innovative (every year), is a tough track record","Jan 4, 2016 - User Experience in San Francisco, CA",4.0,"Strong vision, strong culture, every year have to create a new form of sliced bread.",Hard to finish what was started from year to year.,Be the first to find this review helpful
185,"Thrilling, fast-paced, hard work","Dec 9, 2015 - Vice President Engineering in San Francisco, CA",5.0,"Salesforce is growing at an amazing pace. The culture is fantastic in certain parts of the org. The technology is innovative and always changing. This is the place for you if you can take initiative, work hard, and grow/change with the company",the pace of work is hard. you need to be ready for it,3 people found this review helpful
186,Account Executive,"Dec 22, 2015 - Account Executive in Chicago, IL",3.0,"Great Culture, Great Products and amazing resources",Management treats employees like we work in a call center. Very tactical thinking,5 people found this review helpful
187,Great Values - Poor Growth,"Dec 30, 2015 - IT Manager in San Francisco, CA",3.0,"Incredible values, incredible character. Salesforce is a company with ethics and it shows","Strong emphasis on management training, poor execution. HR Issues go un-answered",1 person found this review helpful
188,It really does have the best culture,"Dec 17, 2015 - Anonymous Employee in San Francisco, CA",5.0,- creativity is celebrated - the perks (like Dreamforce) - work with brilliant colleagues who elevate you - a company that really lives its values,- bluntness - decentralized employee comms leads to some mixed messaging - trying to keep up with its own growth,Be the first to find this review helpful
189,Incredible company,"Dec 16, 2015 - Senior Interaction (User Experience) Designer in San Francisco, CA",5.0,"Intelligent staff, welcoming and inclusive culture, meaningful philanthropic commitment, strong business fundamentals, competitive compensation and robust benefits with a focus on internal growth and development",None so far other than a lack of on-site parking but there are generous commuter reimbursements for using public transit.,Be the first to find this review helpful
190,Great ethos hurt by untrained middle management,,3.0,Great technical opportunities Lots of ways to volunteer and give back Comfortable working environment,Easy to get caught in a turf war Managers promoted from technical staff - some try and solve people problems as if it were a coding exercise Product is a specific tool generalized to a platform,1 person found this review helpful
191,Great place to grow,,5.0,"This is a company that recognizes and rewards smart people and collaboration. You don't have to have a title to have a voice. Open doors to all levels of leadership and support for taking on roles that are more than just the next step in your function. Come here to grow, learn and earn!","Pace is real, not measured in hours but in timeliness to make decisions.",3 people found this review helpful
192,Program Manager,,5.0,"Freedom to execute beyond your given role - if there's technology, tools, etc out there that you feel passionate about exploring, all I get are green lights! Support from manager. Work IN the city - no commute! Incredibly passionate CEO who in the 5 years I've been at Salesforce where I've watched us grow from 5K to 20K employees, he STILL replies to personal emails from employees. He's amazing. His enthusiasm is infectious. And his philanthropic passion is admirable. Flexible work environment - easy to WFH if necessary without feeling like you're missing out. Camaraderie among team and company - on a global scale. Travel - just recently I was asked to go to Japan. Incredible experience immersing myself into our office there and really getting to know the culture and people who up until then, was all conducted remotely. Total game changer when given the opportunity to sit down face to face!!","Staying informed among the management chain changes. Lots of movement - all good things but definitely not doing a great job communicating those changes to employees first. I'm fortunate because I work in a department privy to that info, but to speak on behalf of other departments not close to HR, I know they feel lost and surprised too often. Many times creating unnecessary scares causing folks to prematurely jump ship - most boomerang back but k feel if we could get in front of this, we could reduce the boomerang rate. Additionally, RSU and overall stock grants to a limited number of employees. At my former employer, I was given RSUs off the bat but not here at SFDC and I've been here almost 5 years and in a fairly senior role. Not sure why that's the case. Colleagues feel the same and those good friends of mine who got stock are shocked I have none. Seems like a basic perk but it's not given to everyone :(",3 people found this review helpful
193,Finally found my #dreamjob!!!,,5.0,"- Overall great company, brand, products, culture - Work Life balance is amazing - The people I work with are like family AND they are smart and productive - Volunteer Time Off - Work hard play hard is a reality here","This is not really a con but could be a con if you are not an A player or used to being in a fast paced environment - We work at a very fast pace, heavily metrics oriented and with a high sense of urgency. I love it but not everyone likes or is accustomed to this type of environment. Unless you are in HQ you may hit a ceiling with your career growth.",1 person found this review helpful
194,Great place!,,5.0,"The people are very high quality, interesting, smart, talented, driven and supportive.",Pay is less than what industry standards would be.,Be the first to find this review helpful
195,Taught high school kids Spanish,,5.0,Love to be able to help and facilitate their learning progress. Focused mainly on their listening skills and correct way to pronounce the words .,The pace at which the lessons move seemed so fast. More time should be spent on listening and speaking skills.,Be the first to find this review helpful
196,"Fast-paced with pressure to succeed, but rewarding",,5.0,"-Salesforce has dozens of products designed to solve specific problems, so you get the chance to help customers sort through their issues and solve a variety of problems. -Work-life balance is good -Still tons of room for growth and big earnings. -Great team atmosphere with lots of events. 1:1:1 model means you get to volunteer with your team members regularly.",-End of month and end of quarter is incredibly busy and there is a lot of pressure to exceed targets in last week of a period.,Be the first to find this review helpful
197,Intern,,4.0,"Awesome people, awesome mission, and great opportunities",It is extremely difficult to get in,Be the first to find this review helpful
198,Sr. Technical Recruiter,,5.0,"- The people, the energy, the continued learning, wellness and awesome leaders/ products and culture ... - Being able to volunteer 48 hours a year and gain grants to charities I care about personally.","- We don't get free lunches like Google but we did get most diverse workplace ... so you win some, you lose some.",Be the first to find this review helpful
199,Great Company to work for,,5.0,"project opportunities, work life balance, benefits",all things are very satisfying but free lunch would be good.... amount of rsu grant is very small..,Be the first to find this review helpful
200,Account Executive,,3.0,Fast growing company. Incredible products and very smart people,Culture is changing to be too churn and burn. Feels like SF.com is becoming Oracle,2 people found this review helpful
201,Unsung Hero,,4.0,"Marc is amazing - innovative, out of the box thinking, pushes our thinking outside the boundaries Focus on women in leadership Generous with employees (concerts, etc) One of the best companies to work for in SF Brand is strong and growing - pride to work here",Not enough SE's - we are leaving business on the table Long hours/not enough people in the right roles Lots of back office duplication - - leaders not willing to make tough choices Only execs get cars - not the doers,1 person found this review helpful
202,Slow career path at HQ,,4.0,"Money is good, lots of products to sell, high Customer sat and philanthropy makes me proud to say I work here. Tremendous resources available and easy to find people to help you on deals","Not exactly a meritocracy, the self promoting bro's get the promos. More upward mobility available in other locations not in San Francisco.",1 person found this review helpful
203,Amazing company to work for!,,5.0,The revolutinary SaaS CRM company on the market with clear vision and strong leadership from Marc Benioff that will change our future forever.,Based on my personal and professional experience there are no cons that I can speak about.,Be the first to find this review helpful
204,Microsoft invades infrastructure engineering,,2.0,"Great location, competitive pay, great benefits, excellent culture of giving back through the salesforce foundation (1-1-1 culture).","There is corporate culture and there's departmental culture. The corporate culture at salesforce.com is still one of the best in the industry but the influx of Microsoft employees (particularly leadership positions) in Infrastructure Engineering under Randy Kern and Ed Harris have promoted an extremely top-down culture which is the antithesis of what Marc Benioff and Parker Harris stand for. This has resulted in a high-level of attrition which has left the infrastructure team limping along, unable to attract top talent and unable to make demonstrable progress towards a long-term roadmap.",14 people found this review helpful
205,Excited to Start,,5.0,"Havent started yet, but during internship the team was very helpful and wants to see you grow.",None have come up so far.,Be the first to find this review helpful
