,title,author_info,rating,pros,cons,helpful
159,Ohana is Propaganda,,2.0,Good pay and benefits but not many make their quotas/targets,"Everyone in it for themselves So called Ohana is just a mega Propaganda thing Towards the outside company is promoted as this family thing Once you're in, you realise it's all just about the money, and everyone is just focusing on themselves Ego culture - Narcissistic upper management - nobody really interested in what's good for customers or employees Only very few make their targets High turnover of people in sales",4 people found this review helpful
160,From day one it's been exciting and interesting.,,4.0,You have the coolest folks in your team right from your colleague to your boss. You have a lot to learn from and gain the best knowledge and experience in this industry.,"Everywhere there are flaws, it's how you handle it.",1 person found this review helpful
161,na,,5.0,Very good company and work life balance,nothing i have experienced in my journey,Be the first to find this review helpful
162,Great place to work,,5.0,Good work life balance and good quality work.,Sometimes there might be boring work but I guess this is true for most of the companies.,Be the first to find this review helpful
163,Amazing Company,,5.0,The company provides a good work-life balance.,"As I have recently joined, there are no cons as of now.",Be the first to find this review helpful
164,great,,5.0,"wlb, pay, benefits everything is great",none i can think of,Be the first to find this review helpful
165,Salary,,5.0,fast paced environment target based,Stress High pressure No work life balance,Be the first to find this review helpful
166,Its good for start,,4.0,Its good for start in development.,Specific Salesforce development expirience which hard to use in another dev directons.,Be the first to find this review helpful
167,Positive environment overall,,4.0,"Smart people, supportive manager, able to define and implement a strategy with team support","A lot of organisational politics in management, too many sales managers, directors and VPs, very top heavy.",1 person found this review helpful
168,Great place to work,,5.0,-lots of networking -lots of support -time off to volunteer,-none yet as I am still new,Be the first to find this review helpful
169,The People!!!,,5.0,"You hear about how great Salesforce is but it's only when you get here and get working for a few months, then you really understand how great it actually is. The people here specifically management want all their employees to succeed in whatever they choose to do. Sustainable work life balance, working from home we've really put wellness at the top of mind and geared for long term success in this flex WFH model. Making real investments in creating a workplace that looks like the society we live in and creating access for groups that need it most. Couldn't be happier to be part of this growing inclusive company culture. Leadership does an amazing job listening to our feedback and more importantly making the necessary changes. It really is an exciting time to be part of Salesforce!",None at this time.,Be the first to find this review helpful
170,great company,"Sep 8, 2021 - Account Executive in Montreal, QC",4.0,"great company, strong products, a lot of resources for development","saturated market, little to no inbound leads for new biz,",Be the first to find this review helpful
171,Great place to work with great people!,"Aug 24, 2021 - Project Manager in London, England",5.0,"Supportive environment, people recognise your strengths and provide interesting opportunities for growth.",An implicit pecking order means that there are a backlog of talented people waiting for promotions.,Be the first to find this review helpful
172,N/A,"Aug 25, 2021 - Account Executive in Dublin, Dublin",5.0,Great company to work for,Cant think of any cons,Be the first to find this review helpful
173,Good company overall with high growth potential,"Sep 7, 2021 - Business Development Representative in Toronto, ON",4.0,Great company culture from the top flexible working hours top-quality training and development,a lot of focus on high-performers only work life balance is what you make it...,Be the first to find this review helpful
174,Very good,"Sep 8, 2021 - Associate Systems Specialist",4.0,"Decent pay, wonderful culture, Helpful colleagues",Takes some time to adjust to this wonderful culture,Be the first to find this review helpful
175,Awesome working experience but culture slowly erodes as company grows,"Aug 18, 2021 - Solutions Engineer in Singapore",5.0,"Work-life balance & flexible working arrangement Supportive teammates and colleagues Great benefits (insurance, leave days, volunteering time off) Lots of emphasis on well-being during the tough COVID-19 period Career progression is pretty good for the sales team","Experience might differ between teams, depending on managers. As the company grows bigger, it's more difficult to maintain the same great culture among the people. Direction from HQ in the US is often irrelevant to the current situation in Asia",2 people found this review helpful
176,Gud,"Aug 23, 2021 - Anonymous Employee in Krishna",5.0,Good future scope it has,Ntg much about to say over all,Be the first to find this review helpful
177,Best place to work. Great culture,"Aug 23, 2021 - Business Development Manager in Singapore",5.0,"Great managers, cultures and team mates","monthly quotas, kind of hard during pandemic",Be the first to find this review helpful
178,Customer success engineer profile review,"Sep 6, 2021 - Technical Support Engineer",3.0,Good Culture. Employee Centric. Good Compensation. All is good.,Apart form shift jobs all is good here.,Be the first to find this review helpful
179,Not too shabby,"Sep 5, 2021 - Technical Lead in Dublin, Dublin",4.0,+ Good Perks + Awesome Software Tools available + Great projects + Honest Leadership,+ Salary not as competitive as the competition,Be the first to find this review helpful
180,4,,4.0,Customization. ... Compatibility. ... Cloud-Native Platform. ...,Costly Customizations and Add-Ons. ... Limited Technical Support. ... Time-Consuming Setup,Be the first to find this review helpful
181,NIce PLace,,4.0,"Great snacks, challenging work, cool office, good camaraderie",US blame culture when things get tough,Be the first to find this review helpful
182,Great solutions and people - inept local senior management,,3.0,Salesforce has some fantastic solutions and some really passionate people who care about their customers and each other. The benefits are great and when you have the right team you can win business. For the right job this company is a no brainer to join.,Local leadership is so focused on female diversity outcomes that talented internal and external candidates that don’t fit that profile are overlooked. Very “stepford wives” without any people of colour in senior roles within the CEO’s direct business (at least that was the case last year). Lots of people politic to get promoted - straight talkers and doers are often side lined vs “brand” individuals. Targets have become unrealistic and territories are carved so thin that by staying you are effectively giving yourself a pay cut each year. The culture has become bloated with self importance. Nothing humble about the way it’s presented. Over focus on certification and pointless training. Seems to keep an army busy while the workers barely get time to see customers anymore. Work/life balance depends on your role. Plenty of people seem to have lots of time to be volunteering or involved in non-revenue generating activities while other people are smashed.,9 people found this review helpful
183,Great company,,5.0,"Great company, great software and great people.",Always something new to learn which can be overwhelming,Be the first to find this review helpful
184,Great,,4.0,"high pay, nice people there",long hours may be needed,Be the first to find this review helpful
185,Ohana Culture,,4.0,Warm Culture Good place to work Flexible career path and circumstance Work and life balance,I need more task different circumstance from the country,1 person found this review helpful
186,Excellent company,,5.0,Perfect company which cares a lot about employee,Less onshore opportunities for the employees.,Be the first to find this review helpful
187,Salesforce,,4.0,Projects give some amount once they are live but these are very project specific We get gifts almost every quarter,Work life balance is not there in case of WFH,Be the first to find this review helpful
188,Great culture,,5.0,Great culture and talent hub to develop your skillset and win as a team. Exposure to a number of industries and verticles in a face-paced sales environment.,A steep learning curve with complexity requires perseverance and an assumed level of competency to be set up for success.,1 person found this review helpful
189,best place to be,,5.0,working with Salesforce has a good impact on the career,Sales investment could be slightly stressful,Be the first to find this review helpful
190,Drop me a Challenge,"Aug 19, 2021 - Professional Services Consultant in Kuala Lumpur",5.0,"Adaptable, Creative and Innovative ,Honest ,Friendly","Straightforward, outspoken ,punctual, committed, perfectionist",Be the first to find this review helpful
191,Good employer,"Aug 20, 2021 - Customer Success Manager",5.0,They have really Good benefits,They have limited sick leave,Be the first to find this review helpful
192,great company to work for,"Aug 19, 2021 - Manager in Bangalore",5.0,"all good, employee friendly, great company","none, very happy with SF",Be the first to find this review helpful
193,great company,"Aug 19, 2021 - HRRP in Paris",5.0,Ideas Innovations Projects Solution Team work and core values,Wide big investement Hard to say something elso,Be the first to find this review helpful
194,Amazing place and people!,"Sep 1, 2021 - Account Executive in Toronto, ON",4.0,"I love the culture, career growth opportunities, longevity, etc.","Big company, so sometimes you just feel like a number",Be the first to find this review helpful
195,"Bit tough, but Great Place to work.","Sep 1, 2021 - Regional Sales Director in Tokyo",4.0,"No.1, Top share Service Fast growing, Nice Culture Good Compensation",Keep achieving quota is tough work.,Be the first to find this review helpful
196,Operations Delivery Manager,"Sep 2, 2021 - Operations Delivery Manager in Bangalore",4.0,Employee Friendly Proactive Thinking Best in Industry,None that i can think of,Be the first to find this review helpful
197,Financially rewarding but high stress load,"Aug 22, 2021 - Account Executive in Dublin, Dublin",3.0,Highly rewarding environment when things go well. Company benefits are second to none. Competitive environment if that's what you gravitate towards. Surrounded by highly skilled professionals meaning you learn a lot!,Can be very stressful. You go to bed thinking of work and wake up thinking of work. Difficult to make your number. Initiatives like sales bingo used to motivate employees An unnecessary amount of internal learning (tick the box exercises),5 people found this review helpful
198,Good experience.,"Sep 2, 2021 - Data Entry, Typing Job in Taal, Province of Batangas",3.0,Good experience. A lot of things learned.,Learned many things that I can apply on the future.,Be the first to find this review helpful
199,Great place to work!,"Aug 17, 2021 - Producer in Dublin, Dublin",5.0,"Culture, salary, people and constant innovation!",None that I can think of :),Be the first to find this review helpful
200,Great Company to Work for,,5.0,"Great team relationship, Opportunity to grow with and within the Company, Encourages learning and networking, Every growing company (w/ the acquisition of Slack)","Not so much of a con, with many companies there's a lot to be familiar with. So having a directory to know the different jargons and internal and external stakeholders you may work with.",Be the first to find this review helpful
201,Great Work Culture,,4.0,Great work culture Growth and learning opportunities Several benefits Worklife balance Internal career opportunities,"Although the company has their offices globally, it provides fewer offshore opportunies to its employees if they relocate to different countries.",Be the first to find this review helpful
202,Good company - little fishy during onboarding,,5.0,Good remote options during covid Good Salary for a starting sales role Clear onboarding process that takes you through the entire process (even virtually very carefully),"Disingenuous during the application process: Said that they were hiring for a specific country and then changed the country halfway through the interview process. Others had the same experience. Work from anywhere doesn't really mean ""work from anywhere""",3 people found this review helpful
203,Awesome place to work,,5.0,"Work/life balance is excellent, work hard but have time for family and other stuff. The pay is great, with rewards for excelling, bonuses, shares and well-being program.","There is a lot of politics going on, which is ok if you don't want to be a manager. Sometimes seems a little unstructured without clear process",Be the first to find this review helpful
204,Awesome,,5.0,Good company and amazing culture,no cons or none at the moment.,Be the first to find this review helpful
205,Place to be!,,4.0,"Flexible working hours and remote work, smart colleagues","Very forecast driven job, not able to deep dive on one topic",Be the first to find this review helpful
206,Network security associate,,5.0,"Excellent management:- Ops team leadership at Hyderabad is the best one can ask for. Leaders are extremely supportive, kind , helpful. Work is nothing like a traditional network security ops, lots of emphasis on automation, Benefits are too good, Great perks , quarterly gifts, spring burn allowances, State of the art infra , MacBook , iPhone, extremely flexible. Too awesome to work. IJP’s are as smooth as possible.","If you are not ready to take in automation related challenges and have no zeal to learn automation, then you may get stuck. But this is almost with all great companies , ok the caliber of Salesforce. So this is a general evil , nothing related to specific Salesforce.",Be the first to find this review helpful
207,Love it,,5.0,Great place but with some challenges,Be culture but great people,Be the first to find this review helpful
208,Great place to work,,5.0,"It is Fast paced, supportive for growth and great staff benefits such as healthcare and fitness. Would recommend to anyone!","There really are not many cons, if you don’t like a competitive environment or fast paced you may not enjoy it",Be the first to find this review helpful
209,Care about their people,,5.0,- Management Care more about the people than the numbers - Big focus on employee wellbeing - Tonnes of enablement and opportunities for growth,- As it gets bigger rules around promotion mean it's becoming less of a meritocracy,Be the first to find this review helpful
210,Most toxic workplace - don't join,,1.0,There's no perk other than the pay here,Horrible management Worst leadership Toxic culture Very political and unhealthy peers No proper training,5 people found this review helpful
211,Great perks and work,,5.0,-no pressure on work and great support from people and management.,Work from home may not be that enjoyable for freshers,Be the first to find this review helpful
212,"Amazing perks, work life balance",,5.0,"Great perks, competitive salary and good work life balance. Great learning options to improve technical skill set","Corporate work environment can sometime be boring, less individual interaction outside of work stuff. Needs to bring more personal events",Be the first to find this review helpful
213,Good company,,5.0,"Everything is awesome, employees friendly…. Good pay …. Good facilities",Nothing to specify. As it’s one of the best IT company in India.,Be the first to find this review helpful
214,Sales Engineer - SF,,5.0,"- I've been in the workforce for over 20 years and Salesforce is the first company that truly puts the employee first. - Great perks and benefits - Flexible work environment - Great tech -Smart, collaborative, open peers and managers. - It is indeed one of the best companies to work for.","- Not to Salesforce fault, but all onboarding activities have been remote. Despite this, onboarding has been very thorough and organised.",Be the first to find this review helpful
215,Great company,,5.0,- Excellent culture - Interesting products and market - They take good care of their people,Typical pains of running a large company. Sometimes things can become bureaucratic and decision making can be slow and chaotic.,Be the first to find this review helpful
216,Excellent Place,,5.0,"Pay, Benefits, Culture, Promotion cycle, Respect, Transparency, Ohana, Opportunities, People-centric",I have been here for about 2.5 years. No cons. It functions like a startup,Be the first to find this review helpful
217,Account Executive,,5.0,good benefits. fantastic spiff since COVID,no pay increase unless jumping to the next AE level,1 person found this review helpful
218,Decent pay and great benefits but very political and management team needs to take actions to improve themselves,,2.0,Decent pay and great benefits Fun and multicultural team with lots of activities,Too many politics No career progression & development Management is not taking feedback to make things better but just to maintain the status quo Management focus too much on hitting their own quota without looking to develop the talents and skills of the contributors,5 people found this review helpful
219,Really good to their employees,,5.0,Culture learning education pay experience,"Getting very big, too corporate",Be the first to find this review helpful
220,good,,5.0,"helpfull,worth my time great help",too many questions need my answers,Be the first to find this review helpful
221,Great place to work,,5.0,Great benefits Great culture Competitive salary package and benefits,Transparency around growth opportunities once in,Be the first to find this review helpful
222,Wonderful Work Environment,,5.0,The hype about Salesforce is real; it's a warm and inviting place to start one's career. Extremely inclusive and almost everyone is genuine and kind.,"The grad programmes are a bit unstable, as the company is still assessing the ROIs of these arrangements and may pull the plug on them if they're not doing well enough",Be the first to find this review helpful
223,Simply the best: unrivaled culture,,5.0,"World class culture of excellence, empathy and team work and unmatched benefits. I’ve done the rounds in tech (Microsoft, LinkedIn, startups—Salesforce has nailed it)",No constructive feedback. Very impressed.,Be the first to find this review helpful
224,Good company,,4.0,"Solid people, good products and compensation",Sometimes educating yourself on new things can be taxing,Be the first to find this review helpful
225,Great Workplace,,5.0,"Great Salary and commission, Great Products, Great people and culture, great career progress for whom who wants to stay in sales",The main con is the location in Dublin. Not an interesting city with not much to do,1 person found this review helpful
226,Great if you're into 'mean girl' cliques,,2.0,"Great product, and there are some really great people that are drawn to the values and the giving back culture.","Mean girl clique - if you're not in the 'in group' and interested in always telling everyone how great you are and what wonderful thing you're taking credit for that someone else did...well, you're no-one. So many tiers of management, so many VPs and SVPs trying to justify whey they're there, it just gets exhausting. You can't quite see the termites, but the underlying rot has set in and been reinforced by all of the Oracle and Microsoft intake. The 'leaders' love talking about 'who they are as a leader (without seeming to understand you're only a leader if someone wants to follow you through choice, not reporting line). Talk of values is kind of funny - everyone loves to tell you what their values are, but ask them what that looks like when they're 'living their values' and they all pretty much draw a blank...",11 people found this review helpful
227,Quickly become underpaid,,3.0,"Benefits, network, great products. There's many fantastic things about Salesforce - there's great people, cool companies to work with in sales","Pay inequality across the company is regular. Promotions are based on whatever's easiest for the managers, not based on merit or who deserves it. They always talk about ""progression"", which is total waffle.",5 people found this review helpful
228,Absolutely Amazing,,5.0,"The Work culture, leadership, career growth, free goodies, amazing importance to health and wellbeing, Perks, Salary",None in my 2 year in Salesforce India. So far it has been an amazing experience,Be the first to find this review helpful
229,Best place to work,,5.0,Recently the company ranked 7 on the list of the best places to work in India. The work culture is very good and the company always listens to employee feedback.,I didn't find any cons. The company is taking care of employees and giving the best benefits compare to other companies.,Be the first to find this review helpful
230,csm,"Aug 18, 2021 - Customer Success Manager (CSM)",4.0,good benefits and perks for employees,evolution is slow and complicated,Be the first to find this review helpful
231,Targets achievable to 20% of staff,"Aug 16, 2021 - Account Executive in London, England",2.0,"Good product, recognised brand, large knowledge base,","Sink or swim culture, little collaboration, moody management, base salary without commission is okay for a single person",2 people found this review helpful
232,Great place to work,"Aug 3, 2021 - Anonymous Employee",5.0,"Good salary, good people, good management",I didn’t find any cons,Be the first to find this review helpful
233,Great company,"Aug 3, 2021 - Anonymous Employee",5.0,"Solid business, great culture, great benefits, cutting edge products, lots of training and career growth opportunities, work from anywhere, strong corporate values.","Fast paced environment with massive growth and constant change can make work life balance a challenge, although there a many initiatives to help prioritize.",Be the first to find this review helpful
234,The best company I have ever worked for!,"Aug 3, 2021 - Marketing Operations Specialist in Paris",5.0,"Salary (good package, advantages, ticket restaurant, etc) Wellbeing (sport, massage, days off, etc) Learnings (lot of available training, internal learning programs)","None - clearly a great company to work for. Great mentality, team spirit, and travel opportunities. We are valued every day and feel that we make an impact to the business.",Be the first to find this review helpful
235,Really glad to be part of this amazing organization,"Aug 4, 2021 - Member of Technical Staff(MTS) in Bangalore",5.0,"Culture is really good, along with the benefits. Also, you are surrounded by lots of talented people. There is transparency.","WFH is a disadvantage in such companies as you do not get to experience the amazing culture to that extent while sitting at home. Also, recognition for the employees can be improved.",Be the first to find this review helpful
236,Good Company,"Aug 4, 2021 - Manager in Hyderābād",5.0,Best product-based cloud company to work with. Salesforce values its customers and also the employees especially the core values.,No Cons at all. It's always a dream come true to work with a company like Salesforce.,Be the first to find this review helpful
237,Great place to work,"Jul 30, 2021 - Technical Consultant",5.0,- Resources made available quite easily - Good managers that help you progress in your career - Many exciting projects to get involved with,- Work overload in terms of product knowledge - Pay and promotions not very transparent,1 person found this review helpful
238,intern at salesforce,"Aug 2, 2021 - Anonymous Employee in Bhāgalpur, Bihar",5.0,work culture is very good,new technology to work upon,Be the first to find this review helpful
239,Great Place to Work!,"Aug 2, 2021 - Sales Development Representative (SDR) in Ciudad de Mexico",5.0,-Competitive salary -Great company culture -Flexible approach to remote work,-Lots of internal competition for opportunities,Be the first to find this review helpful
240,good,"Aug 9, 2021 - Business Development Executive in Mumbai",5.0,"helpfull,worth my time great help",too many questions need my answers,Be the first to find this review helpful
241,Great place to work,"Jul 26, 2021 - Account Executive in London, England",5.0,"Benefits, career progression and peer feedback",none to mind - onboarding was online and I truly loved it,Be the first to find this review helpful
242,Best company to work for,"Jul 19, 2021 - Account Executive in Dublin, Dublin",5.0,"- best company to work for - people are very smart, best in class",moving countries/transfers with the company are not easy,Be the first to find this review helpful
243,Not much learning opportunities,"Apr 8, 2021 - Proactive Monitoring Engineer in Hyderābād",3.0,Job safety Good pay Perks & Company Policies Friendly Environment,"Equal Pay initiative - Even if you do extra efforts, at the end you will get appraisal equal to the team members who did nothing for the entire year. Permanent shifts - If you get night shift at the joining, it is going to be permanent. No learning opportunities Limited access to tools/ platform we are working upon (read only access) No scope of work defined.",6 people found this review helpful
244,Great place to work at,"Jul 29, 2021 - Product Analyst",5.0,"Work culture, diversity, good pay, good benefits, work life balance",Not very structured organization yet,Be the first to find this review helpful
245,Good,"Nov 1, 2021 - Sales Associate",4.0,"Good culture, lovely colleagues and Good salary",Hard work People focus on targets see,Be the first to find this review helpful
246,Excellent,"Aug 2, 2021 - Infrastructure Engineer - Jamf in London, England",5.0,Good working experience with the salesforce,Nice team building and coordination within the teams,Be the first to find this review helpful
247,From day one it's been exciting and interesting.,"Sep 7, 2021 - Communications Designer in Hyderābād",4.0,You have the coolest folks in your team right from your colleague to your boss. You have a lot to learn from and gain the best knowledge and experience in this industry.,"Everywhere there are flaws, it's how you handle it.",1 person found this review helpful
248,Fake and Fraud management,"Oct 24, 2021 - Software Engineer PMTS",1.0,Good pay and perks. Clean workspace.,"Corrupt , fraudulent and political middle management specially crm infra. Highly selfish ,incompetent and greedy. Work for their convenience. Good engineers suffer for the sake of management. Dumbs grow for the sake of management.",5 people found this review helpful
249,Almost like Salesforce Developer,"Jul 10, 2021 - Junior associate technical consultant in Hyderābād",5.0,"Culture is World Class. Work-Life Balance is Excellent. Free Food at the Campus. Stock Benefits,",Nothing at all. They are doing very well in the Industry.,Be the first to find this review helpful
250,good company,"Nov 2, 2021 - Sales Manager in Sandyford",3.0,good work ethic and good training,can't think of any really,Be the first to find this review helpful
251,Amazing company to and work life balance,"Jul 26, 2021 - Account Executive in Tel Aviv-Yafo",5.0,amazing product work life balance,only espp almost impossible to get promotion,Be the first to find this review helpful
252,Great values and career opportunities,"Oct 12, 2021 - Sales Development Representative (SDR) in Toronto, ON",4.0,"People, fast-paced, wins celebrated, great culture, great compensation","Typical big corporation structure, sometimes feel like a number",1 person found this review helpful
253,Good n bkchod,"Oct 6, 2021 - Sales Associate in Bangalore",3.0,Good and was very efficient as all we know it is,Good and very measured effectiveness,2 people found this review helpful
254,Great experience,"Jul 24, 2021 - Account Executive in Sydney",5.0,Good enablement and great people,Larger targets and smaller territories every year,1 person found this review helpful
255,Great Workplace Culture-Slogan,"Jul 26, 2021 - Account Executive in Melbourne",3.0,"I joined SF because of the great products, market share, and mostly the dream of joining the #1 best places to work culture. They do have great products, market share and benefits","Great culture comes in pockets. Depending on the team and your direct manager, one may not experience the benefits of great work culture.",2 people found this review helpful
256,Best Place to learn,"Jul 18, 2021 - Business Development Representative in Dublin, Dublin",5.0,"good learning, friendly people, high commissions","high targets, difficult promotion processes, low flexibility in changing markets / role",Be the first to find this review helpful
257,Dream company,"Jun 25, 2021 - Software Engineering SMTS in Hyderābād",5.0,"Management is super cooperative, wonderful care is taken off employees during covid. the company spends a lot and encourages employees for upskilling",nothing I see in my months time here,Be the first to find this review helpful
