,title,author_info,rating,pros,cons,helpful
126,"Great Benefits, Culture & People",,5.0,"A lot of opportunity, great people and an abundance of resources the company has to offer. They invest in you as a person. Managers are excellent career guides and Are NOT just concerned with results or micromanaging.",Since its rapid growth there seems to be some red tape forming. Some of it likely to Covid. I am hourly and can no longer just submit overtime freely. It seems harder for someone right out of school to advance with all of the outside hires coming in.,Be the first to find this review helpful
127,good company culture,,5.0,good company culture. leader cares about communication and is willing to put effort to improve it. good work life balance. flexible working hours.,Benefit and compensation are not that competitive compared with other bay area technology companies. No meal and sneak is limited.,Be the first to find this review helpful
128,Salesforce changes lives,,5.0,Salesforce is the greatest platform for business. It is a tool to beautiful business and careers.learn it and you will forever have a platform as a friend.,"Long hours, very aggressive goals and some competition without collaboration. In person stuff is the only meaningful way to grown and connect.",1 person found this review helpful
129,Company does not live up to its marketing,,3.0,"They have competitive pay, lots of opportunities to work on various projects, some wellness benefits, and are remote work friendly.","The company spends more time marketing Equality externally than actually behaving with that value in mind. They do not publicize retention. Microaggressions, bias, and unequal pay are still issues. Zero accountability, even from teams tasked to lead this work. From a technical standpoint, it can be easy to pigeonhole yourself into their proprietary stack such that those skills are less marketable outside of the Salesforce community. If you want to work on more modern, industry-standard frameworks outside of Salesforce one day, this may not be the company for you.",4 people found this review helpful
130,Great company to work for,,5.0,They give you time off to volunteer in the community,Can be under a lot of stress at times if you work in marketing,Be the first to find this review helpful
131,"Inclusive, equal opportunity employer",,4.0,The company has a great overall culture,The process followed for promotion is inconsistent and there is a significant title inflation,Be the first to find this review helpful
132,Great Benefits - Only top 5% make $$$,,4.0,-Exceptional Benefits -Good company culture -Very progressive -Easy to continue up market,"-Hiring like crazy, ripping up and distributing territories unevenly -Same folk make all the money/tenured reps get the largest and best territories -Mgmt is somewhat out of touch with reality",1 person found this review helpful
133,ENT Sales at Salesforce - Hit or miss these days,,4.0,"-benefits -commission structure is strong, you can make a lot of money -name recognition with customers, relatively easy to get in the door -work life balance","feast or famine too many products/co-primes (could also be a pro, lots of ways to make money) culture is very team/org-dependent but in general its competitive and everyone is just trying to seem impressive all the time",1 person found this review helpful
134,Great Environment,,4.0,Winning culture and lots of upwards career mobility at this company. Management is very sharp and lots of opportunity for mentorship available. Very collaborative environment,Can be super stressful and demanding place to be at. Management can be a bit wishy washy at times and micromanage. Very easy to get lost in this large of a companyt,1 person found this review helpful
135,Great benefits,,5.0,6 months paid paternity leave ESPP program Remote work available,"Remote onboarding is a little impersonal. Not much to be done in these times, but you lose the sense of community with remote onboarding.",Be the first to find this review helpful
136,Great company and culture,,4.0,"Great benefits, good executive leader ship, great products that work, smart people and good teaming.","Sometimes you feel like just a number, very limited in the account to receive which limits your ability to use all of your talents.",Be the first to find this review helpful
137,Looks can be deceiving,,1.0,Cool offices and free snacks,"If you want to get hoodwinked into a company that prides itself on employees first and good values, then have at it. After making other companies pledge to not lay off anyone during the pandemic, they proceeded to lay off thousands of employees 3 months (one quarter) into the shutdowns. Oh wait, the pledge the CEO said was “no Covid related layoffs………. For 90 days”. Everyone here is addicted to “building their brand” as best they can, as if their lives in this company are all about building a vain social media account that “looks” good to everyone else.",13 people found this review helpful
138,Be authentically you everyday,,5.0,"Compensation/Benefits/Programs Career Development 1-1-1 philanthropy model means donating 1% of our time, equity, and product Full Company Equality Groups (Inclusion & Diversity) - Be an Ally",A growing successful company = Fast-Paced Change is truly a reality; Just a matter of when things will unfold Encouraged to take vacation or wellness days but hard to find the perfect time of year (if not careful burnout is a real possibility),Be the first to find this review helpful
139,w,,5.0,it was a good job and paid well. allowed me to connect well with peers,no bonuses and didn't allow for other hobbies to be pursued outside of work. more supervision,Be the first to find this review helpful
140,Great place to work,"Jul 26, 2021 - Anonymous Employee",5.0,Employee centric and great benefits,NeedFaster cycle time and take more risks,Be the first to find this review helpful
141,No Complaints,"Jul 26, 2021 - Secretary in Missouri City, TX",5.0,No Complaints No Complaints... i must enter ten words to continue so that I can use glassdoor,one two three four five six seven eight nine ten eleven,Be the first to find this review helpful
142,Overall,"Jul 26, 2021 - Anonymous Employee",5.0,Great Company that really cares about culture and employees. The ecosystem is big which helps,Equity could be better on a continual yearly basis. Management is focusing on the right things now,Be the first to find this review helpful
143,Very nice company to work for,"Jul 26, 2021 - Solution Architect in San Francisco, CA",5.0,"Good Benefits, Nice culture, Good management",None that I know of,Be the first to find this review helpful
144,Amazing company with great pay and great culture,"Jul 14, 2021 - Mid Commercial Account Executive in Dallas, TX",5.0,Culture is great. Everyone wants each other to be successful. Can make a ridiculous amount of money if you close a lot of deals.,"Constant pressure to win new business every month. I understand that is the name of the game in sales. But we put customer relationships at-risk in the long-term because we are constantly asking them to upgrade or buy something more ""now"" instead of on their timeline. Long term relationships are more valuable than a quick deal just because our month is about to close.",3 people found this review helpful
145,Great place to learn and grow,"Aug 7, 2021 - Technical Architect in Boston, MA",4.0,Great way to interface with CXO's Learn about customer trends and advice them on their vision,Definitely need a cafe in the some of the offices ;),Be the first to find this review helpful
146,Ask about DEI and Growth in your interview process,"Aug 26, 2021 - Program Manager in San Francisco, CA",1.0,"Networking opportunities, benefits. pay rate","Toxic culture for smaller teams, perfectionism is valued, senior leadership is unreliable, no work/life balance, HR is biased towards long-term employees",4 people found this review helpful
147,New Hire at Salesforce,"Jul 20, 2021 - Lead Solution Engineer in Atlanta, GA",5.0,"Pretty competitive with general offer. Sales commissions make up 32% of my overall offer, 68% is base salary (this is excluding RSUs), but my new team says they have received 100% of their sales commissions for the past few years, so that's very positive!","Salesforce does not include signing bonuses once you are the Lead pay-band or above, it's pretty much signing bonuses if you're not eligible for RSU, or just RSUs if you are. RSUs vest over 4 years",1 person found this review helpful
148,BDR,"Jul 23, 2021 - Business Development Representative",5.0,-Career Growth -Career Development -Team Involvement -Culture,-Hard to network virtually -Must practice great time management skills,Be the first to find this review helpful
149,Great place of work,"Jul 23, 2021 - Associate SE Success Grad in Indianapolis, IN",5.0,"Fair, good priorities, fair pay for the most part, take feedback well",Not many cons — So far a good experience,Be the first to find this review helpful
150,Great,,5.0,great pay great office great city,bad work life balance at company,1 person found this review helpful
151,Great benefits,,5.0,"401k match, health care, stock purchase","more healthcare options, bonus starting to decrease",Be the first to find this review helpful
152,Great company,,5.0,Work life balance Benefits Company culture,"Company grows very quickly, sometimes can feel like another number",Be the first to find this review helpful
153,Great Company,,5.0,"Company that values trust, equality, innovation, and customer success.","Like many companies rapidly growing, Sales runs the show.",Be the first to find this review helpful
154,Tough job but great company!,,5.0,"Product, reputation, great coworkers, awesome leadership","super corporate, work/life balance is tough",Be the first to find this review helpful
155,Lots of wasteful spend,,2.0,Great benefits. Great work/life balance.,Lots of positions are not needed. Seems that company has a lot of cash to burn.,Be the first to find this review helpful
156,eh,,1.0,- pays well - willingness to partner,- slow as molasses - immature peers and management,1 person found this review helpful
157,Mixed Bag,,3.0,- My boss appreciates the work my team and I do - Pays well - Some teammates are pleasant to work with,"- Lots of bureaucracy and layers of people making communication difficult and getting things done difficult - Lots of process making getting things done even more difficult - Constant org changes and lots of attrition - Lots of context switching, making it difficult to focus and build skills in any particular area - Convoluted architecture/design",2 people found this review helpful
158,Top tier work experience,,5.0,Benefits and additional compensation is unmatched in our industry Constant growth creating opportunities Global footprint with various places of employment to work from anywhere (role specific) Awesome office locations with great amenities Caring culture with a large emphasis on work-life balance and wellbeing,Competitive roles create a competitive work environment Growing pains as business grows; systems and orgs take time to adjust Slight disconnect from management and leadership levels creates issues with top down designs and decisions.,Be the first to find this review helpful
159,Great place to work,,5.0,Great team selling environment. Company is great to their employees.,Not the best base pay in the business.,Be the first to find this review helpful
160,everyone wants to work here,"Oct 28, 2021 - Engineer in San Francisco, CA",4.0,"great compensation, the offices are nice","its not for everyone, don't trust the culture",Be the first to find this review helpful
161,It’s ok,"Oct 14, 2021 - Account Executive",4.0,Lot of support for work life balance,Only 2/10 people hit their number,1 person found this review helpful
162,A great place to work for,"Jul 20, 2021 - Software Engineer in Austin, TX",5.0,good work and life balance; lots of opportunities; a fun place; fully remote,Pay is not competitive compared with FLAG,Be the first to find this review helpful
163,Good company,"Oct 28, 2021 - Sales in New York, NY",4.0,Benefits are pretty good for large cap tech,Large company leads to expected slowdowns in processes,Be the first to find this review helpful
164,Great culture,"Jul 19, 2021 - Sales Strategy Manager in New York, NY",5.0,The culture and benefits are great. The company cares about its EEs,The RSU is lower for business roles than other big tech companies,Be the first to find this review helpful
165,AMAZING COMPANY!,"Jun 29, 2021 - Sales Development Representative",5.0,- absolutely the best people to start your day with and learn & grow with - always put your professional growth at forefront - cares about their employees personally,"No cons at all, the best possible atmosphere.",Be the first to find this review helpful
166,Amazing place,"Jul 19, 2021 - Solution Engineer",5.0,Love working here. Make you feel so welcomed. Culture like I’ve never seen. Really care about their employees.,Promotion process is difficult to navigate.,Be the first to find this review helpful
167,Amazing,"Aug 4, 2021 - Business Development Representative in Denver, CO",5.0,"Fun, inclusive environment with structure.",Bureaucracy can sometimes get in the way of innovation,Be the first to find this review helpful
168,ENT Sales at Salesforce - Hit or miss these days,"Aug 10, 2021 - Account Director in San Francisco, CA",4.0,"-benefits -commission structure is strong, you can make a lot of money -name recognition with customers, relatively easy to get in the door -work life balance","feast or famine too many products/co-primes (could also be a pro, lots of ways to make money) culture is very team/org-dependent but in general its competitive and everyone is just trying to seem impressive all the time",1 person found this review helpful
169,Great Company / Standard Corporate Structure,"Jul 9, 2021 - Account Executive in Chicago, IL",5.0,-Great benefits -Great stock plans -Helpful team eccentric environment,-You can get paid more elsewhere (think start up) -Micromanaged to some degree -Internal marketing is too much at times,Be the first to find this review helpful
170,Best Company Ever,"Jul 19, 2021 - Account Executive",5.0,Leadership Morals and Values Benefits Work life balance,Stressful as you gotta keep up with ever changing technology and trends,Be the first to find this review helpful
171,Great,"Jul 19, 2021 - Account Executive in Dallas, TX",5.0,Great great great great great,None none none none none,Be the first to find this review helpful
172,Highly strategic role,"Jul 19, 2021 - ISV Partner Manager in Atlanta, GA",5.0,Ability to really influence companies and the industry they sell to,Getting alignment with SF sales people,Be the first to find this review helpful
173,Solid company to build a career,"Jul 19, 2021 - Senior Manager - Strategy & Operations in New York, NY",5.0,"- Salesforce is a top tier company - best in class, with world class processes and business model - Value their employees - benefits and competitive salary - Job security, consistently strong business performance","- Growing pains - even at its current massive size, Salesforce is growing quickly. This can cause issues with resourcing, scale, etc. - Can feel like a ""cog in a machine"" - massive company, a corporate, not startup environment, with less intensity comes less growth",Be the first to find this review helpful
174,Great Place to Work,"Jul 19, 2021 - Specialist in Atlanta, GA",5.0,New Talent Mgmt Process Lots of room for growth Brand Reputation Benefits are impeccable,"It's a big organization and it's very easy to get lost You have got to do extra-credit to become noticed (ERG leadership roles, work around the clock, raise your hand for extra work, etc.) You have got to own your career without a shout of doubt; no one is responsible for your success but you. This might not necessarily be a con but I think my growth has been a bit more facilitated by past managers in previous jobs than here.",Be the first to find this review helpful
175,Great place to work in,"Jul 19, 2021 - Technical Architect in San Francisco, CA",5.0,Great place to work in,"Low 401k contributions,less Stock Options.",Be the first to find this review helpful
176,Great place,"Jul 19, 2021 - Anonymous Employee",5.0,Lot of autonomy good people good salary equity,ambiguous lack of innovation focus leads to lack of clarity,Be the first to find this review helpful
177,"Great pay, grueling work","Jul 30, 2021 - Support Engineer in San Francisco, CA",4.0,"Amazing pay Great company Unbeatable benefits Best culture I've seen (at team level, not managerial level) Great opportunities to learn and grow","The hours can be tough and the pace of work is ridiculous. The job will suck your soul if you are lower level, but seems much better once you move up the ranks. In order to be the best, you must do the most and work the hardest; not necessarily be the smartest. Initiatives like 'well-being' mandatory days off 1 time per month make life worse not better. They also offer unlimited time off, but nobody uses it because you'll quickly fall behind if you take even a single day off.",1 person found this review helpful
178,Can't Deny it's a Good Company to Work For,"Jul 18, 2021 - Director in San Francisco, CA",5.0,"Top talent, good comp, great perks",Feels like sometimes people need to market themselves internally to leadership vs. doing the real work,Be the first to find this review helpful
179,Great Company,"Jul 22, 2021 - Senior Renewals Manager in Indianapolis, IN",5.0,"Company that values trust, equality, innovation, and customer success.","Like many companies rapidly growing, Sales runs the show.",Be the first to find this review helpful
180,Great Company,"Jun 21, 2021 - Account Executive, Growth Business in Chicago, IL",5.0,Very collaborative work environment. Uncapped commission and nice accelerators once you go past 100% of your yearly number,"Can be a ""what have you done for me lately"" type of deal despite having a really good month/months",Be the first to find this review helpful
181,sales,"Oct 26, 2021 - Sales Executive in New York, NY",4.0,own business and customers autonomy goal oriented benefits,quota driven and KPI metrics goal oriented high stakes benefits,Be the first to find this review helpful
182,Good,"Oct 26, 2021 - Account Executive",4.0,Good company to work for,Integration as an acquired company has been slow,Be the first to find this review helpful
183,It's called SALESforce for a reason,"Aug 18, 2021 - Anonymous Employee",3.0,"Good / competitive pay, relatively quick promotions, lots of employee resources / training / benefits / perks, focused on customer needs","The company culture is all about sales sales sales. It's a good place for people in sales, but it can be a culture clash for people on the tech side of the house.",1 person found this review helpful
184,Hard times,"Jun 9, 2021 - Recruiter",2.0,Love the company. Benefits are unparalleled. Work is challenging.,"MASSIVE TURNOVER in recruiting. Hasn’t been a day in the past few months where I haven’t seen someone turn in notice. All were top performers, too. We are all burnt out to the point of some seeking professional help for mental health. We have a leader who is a great person but has never worked in recruiting and has no experience or interest in us. Sad to see the recruiting org take a nose dive.",11 people found this review helpful
185,Love this company,"Jul 13, 2021 - Staff Technical Writer in San Francisco, CA",5.0,"awesome culture, great coworkers, and work/life balance",There is some favoritism among mgmt--promoting their favorite employees.,1 person found this review helpful
186,Great Company Culture!,"Jun 25, 2021 - Anonymous Employee in San Francisco, CA",5.0,The company genuinely cares about its employees' wellbeing,"If regular boundaries and PTO are not taken, it is easy to get burnout. However, Salesforce is very supportive of employees taking time off.",Be the first to find this review helpful
187,Great Company,"Jul 28, 2021 - Business Development Representative in Ashburn, VA",5.0,professional development friendly environment emphasis on equality,Might make us return to the office,Be the first to find this review helpful
188,Great company and culture,"Aug 12, 2021 - Account Director in Chicago, IL",4.0,"Great benefits, good executive leader ship, great products that work, smart people and good teaming.","Sometimes you feel like just a number, very limited in the account to receive which limits your ability to use all of your talents.",Be the first to find this review helpful
189,Best Place to work in the work,"Jul 15, 2021 - Solutions Engineer in San Francisco, CA",5.0,Incredible teams and resources. Really takes car eof employees,Nothing to review at this time.,Be the first to find this review helpful
190,Good company overall,"Aug 1, 2021 - Senior Campaign Manager in San Francisco, CA",4.0,"Competitive salary, flexible time off, stock options, progressive culture, market leader, opportunities for advancement, wellness compensation, generous parental leave","Culture merge from acquisitions can be challenging, long hours, due to high amount of acquisitions newly integrated employees end up feeling siloed from the original salesforce ""core"" set of solutions and teams.",Be the first to find this review helpful
191,Great company,"Jul 19, 2021 - Systems Specialist in San Francisco, CA",5.0,"Ohana culture , Benefits , Compensation",Nothing I would say here,Be the first to find this review helpful
192,Great company,"Oct 17, 2021 - Sales Associate in Chicago, IL",2.0,Great company with great salary and people,a lot of people working from many different places,Be the first to find this review helpful
193,Great company,"Jul 22, 2021 - Value Analyst in Chicago, IL",5.0,Work life balance Benefits Company culture,"Company grows very quickly, sometimes can feel like another number",Be the first to find this review helpful
194,Tough job but great company!,"Jul 22, 2021 - Enterprise Account Executive in New York, NY",5.0,"Product, reputation, great coworkers, awesome leadership","super corporate, work/life balance is tough",Be the first to find this review helpful
195,Good,,5.0,Very nice very good really,Can’t think of any at moment,Be the first to find this review helpful
196,Great company - stay in a 'clique',,2.0,"Great company, great benefits, great offices, good first line managers, products are all very much in-demand within the marketplace.",Executive management has been a revolving door for the past 4 years. COVID was the first 'disruption' that the company has ever seen and it showed. Immature mgmt (meaning they had not seen adversity in the market/economy before) so they did not know how to best steer.,1 person found this review helpful
197,Political minefield with lot of virtue signaling,,1.0,- Great benefits - Good training - Excellent at Marketing and Branding - Excellent at virtue signaling.,"- Narcissistic CEO - everything is about him and his ego, full of yes men around him - Political minefield - lots of virtue signaling but watch what people do, not what they say - Old, 25 year old technology with a ""lipstick on a pig"" marketing. - The solution to every problem is more slides, more marketing and branding and no real effort is done to tackle real issues - Zero innovation. Every single decent feature is acquired. The company has spend $50B to acquire $3B in recurring revenue, should tell you something - Organizational mess - every few days they will acquire someone and the whole organization will be spun upside down with some new message from Marc - Most narcis",16 people found this review helpful
198,"Great company, poor pay",,4.0,"Company is great, people are great.",Don't financially compensate well given the workload. Avoid giving stock grants and focus on salary.,2 people found this review helpful
199,It's fine. I wouldn't advise against.,,3.0,Flexible work. Great perks. 401K matching. Flexible time off. Help during emergencies. Seriously 9/10 perks!,Weird culture. Very koolaid. Very dependent on your workgroup.,Be the first to find this review helpful
200,Great company,,5.0,There will always be something you don't like at a company but I will say that SF tries to meet everyones expectations and I highly recommend this company to any family oriented individuals due to the awesome work life balance and benefits,Any place can say they don't have politics but there are politics like any other place. They at least push to remove them,Be the first to find this review helpful
201,Engineer,,5.0,Great pay! Free food! Nice work life balance!,There aren’t many cons besiding intense work,Be the first to find this review helpful
202,Good work/life balance,,4.0,Good culture. Good work/life balance. Social awareness.,Product moves slowly. Management is extremely hit or miss.,Be the first to find this review helpful
203,Good Company to work for,,4.0,Pay and Benefits are great,None to share or report,Be the first to find this review helpful
204,So happy. Would love to stay forever.,,4.0,- Great culture - Work-life balance - Great managers - Everyone is open to having a coffee/ networking chat,- Not many entry level job openings - No clear definitions for what qualifies people for the leveling of jobs - Not enough opportunities for entry level-people to transition into associate/ specialist level roles within some organizations,1 person found this review helpful
205,Great pay and benefits but bogged down by red tape,"Jul 22, 2021 - Director, Software Engineering",3.0,great pay and benefits and the stock keeps going up,Way too much beaurocracy which makes it very hard to actually have an impact,1 person found this review helpful
206,Great company,"Jul 9, 2021 - Sales Manager in Houston, TX",5.0,Overall great company to work for!,Be aggressive about your goals,Be the first to find this review helpful
207,Cloud Architect,"Jul 9, 2021 - Technical Architect in San Francisco, CA",5.0,"Amazing work life balance, best teammates, supportive manager","No any cons, pay could be higher for the value this team provides",Be the first to find this review helpful
208,"Incredible team, complex company","Jul 23, 2021 - Innovation Executive in San Francisco, CA",4.0,"Really wonderful, creative, invested teammates",Re-orgs amidst a chaotic year,Be the first to find this review helpful
209,Unique Experience,"Jul 23, 2021 - Lead Solutions Engineer in San Francisco, CA",4.0,Lots of good resources to build a career on,Too many products and life as core solution engineer is demanding,Be the first to find this review helpful
210,Great Workplace,"Jul 5, 2021 - Workplace Ambassador in Bellevue, WA",5.0,Great Tech Company and very caring management / workplace,None that comes to my mind,1 person found this review helpful
211,"Great for first timers, Not so great for seasoned folks","Jul 21, 2021 - Senior Account Executive",2.0,"Solid products, truly #1 CRM in the market, at least for customers that know how to properly implement and use the tech for success. Tons of enablement and assets to leverage in selling, however a lot of the materials live in disparate locations making it tough to navigate. You work with a huge extended Salesforce army, many of which are specialists on a specific product so you’re not expected to be an expert on all solutions which is nearly impossible considering the amount of products you have to sell. You will learn so much here about the art of selling, they truly do produce some of the best sales talent. ESPP is nice, but so is equity which as a sales person you don’t get because they think your commission is enough but the reality is if you’re not meeting your monthly goals then you’re not reaping any of that “benefit”. Monthly wellness stipend is nice and so is the name recognition you'd get on a resume.","1) When starting out they will give you the worst patch to see if you can turn dry lemons into lemonade. As you get more tenured you may or may not receive a better patch, it depends on how you want to navigate the favoritism game. The more popular you are with leadership, the better the accounts and the more flips you will get. 2) To be successful it's all about the 3 T's: Territory, Timing, and Talent in exactly that order. If your accounts aren't growing, you will have a very difficult year ahead living on base salary alone which is already way lower than market. Be prepared to spin your wheels which can often feel like high effort low return as CRM decisions don't happen overnight. 3) Every start of the fiscal accounts are shifted around which can be frustrating both internally and externally. The revolving door of AEs makes it hard to establish long term trust with customers. 4) Be prepared to invest a lot of time fixing CSAT issues from poor implementation left behind from the rep before you. 5) The majority of ACV is made in Q4 which is around year-end holidays, making it stressful to take time off.",2 people found this review helpful
212,Great place to grow for new grad,"Jul 8, 2021 - Software Engineer in San Francisco, CA",5.0,"- Very strong and experienced colleagues willing to spend time to mentor - Great work-life balance - Fun to work downtown in SF and in the Salesforce Tower - Great culture and company ethics, feel-good place to be - Emphasis on health and personal well-being",- Slow pace as is the nature of enterprise technology - Internal developer tools could use some work - High-caliber intern and new grad class can often feel competitive - New grad program events and mentorship isn't as great as the intern experience (which is stellar),Be the first to find this review helpful
213,Best place to work,"Jul 8, 2021 - Senior Administrative Assistant in Reston, VA",5.0,Room for growth Lots of perks Great pay,Not allowing us to work fully remote after pandemic,Be the first to find this review helpful
214,Not As Advertised,"Sep 27, 2021 - Lead Solutions Engineer in New York, NY",3.0,"Unlimited PTO, Employee Learning Capabilities (if self motivated)","Culture, ironically enough. Big egos, lots of horrible people, racism/sexism, etc.",3 people found this review helpful
215,Great company,"Oct 4, 2021 - Account Executive in Denver, CO",4.0,Great company to work for and grow,Increase your current employees salaries. Eliminate the boomerang,Be the first to find this review helpful
216,Great experience,"Jul 18, 2021 - BDR Representative in Dublin, CA",5.0,Great experience and professional and personal development opportunity,Very competitive and challenging external environment,Be the first to find this review helpful
217,love working at the company!,"Jul 13, 2021 - Account Executive in San Diego, CA",5.0,"great product, culture, and people",none that I can think of at this time.,Be the first to find this review helpful
218,Great company,"Apr 3, 2021 - Program Manager in San Francisco, CA",5.0,"Good salary, benefits, and perks. Values are on display and put into practice.","Office perks are less than similar companies in the area. Don’t expect catered breakfast or lunch. Offices in SF are nice but they’re still just offices, with the same layout on every floor and few areas for having quiet or privacy. They are working on diversity, but the higher up you go the more white and make it is.",1 person found this review helpful
219,Take the job offer if you can snag it!,"Jun 30, 2021 - Member Of Technical Staff in Chicago, IL",5.0,Fantastic company to work for! VERY remote friendly.,None. Literally no cons exists from my point of view,Be the first to find this review helpful
220,Progressive,"Oct 17, 2021 - Accounts Receivable Director in Indianapolis, IN",3.0,Many opportunities to improve your skill set.,Not always aware of how to manage well.,Be the first to find this review helpful
221,Good company to work for,"Aug 17, 2021 - Lead Member Technical Staff (LMTS) in South San Francisco, CA",3.0,Good company to work for couple of years. Good compensation.,Lot of politics. Lot of confusion. Nothing straightforward. Lot of running around and processes.,4 people found this review helpful
222,SF Review,"Oct 13, 2021 - Software Architect in San Francisco, CA",4.0,"Great benefits, competitive compensation and good work culture","Fast paced, sometimes work can get stressful",Be the first to find this review helpful
223,Great company but growing chaos,"Oct 9, 2020 - Senior Director - Sales in San Francisco, CA",4.0,- Great benefits - Most impressive execution of core values I have seen at any company - Work life balance is great (definitely depends on your role/org) - Love Salesforce relevant solutions that impact on our customers' business. It's not all marketing! It's exciting to see the partnership between Salesforce and our top customers.,- Increasing growth of middle management and more executive leaders without clear roles/responsibilities. - Many teams do the same thing under different names. It's confusing how many teams you need to work with to get something simple accomplished. - Inconsistent leadership - some leaders focus more time on managing-up versus ensuring their people are successful. I've had amazing leaders and mentors but also horrible leaders who marginalize their people. - No clear path for IC career growth. Salesforce gets very political with people garnering for expanded responsibility and headcount - not focused on performance.,5 people found this review helpful
224,Solid,"Jul 20, 2021 - Business Development Representative in Atlanta, GA",5.0,"Flexible for most part, attainable goals","Lot of daily metrics, sometimes unrealistic",Be the first to find this review helpful
225,Good Company,"Jun 21, 2021 - Anonymous Employee",5.0,"The company has good work/life balance, it considers wellbeing of the employees and has initiatives to make sure everyone is safe",There are no cons I have seen yet,Be the first to find this review helpful
226,Awesome Work culture,"Jul 7, 2021 - Senior Salesforce Developer in Dallas, TX",5.0,"Good environment to work with values, trust and innvation",Hard to get knowledge on End to End functionality,Be the first to find this review helpful
227,AE Role,"May 30, 2021 - Sales Executive in New York, NY",3.0,"Great products, company vision and executives.","if you're in sales, its all about your manager and their support. If you have a bad manager, there is no chance of success despite how you have done in the past there. Also, if your manager has been there for many years, there is almost zero chance that they are going to fire a bad manager even if you discuss issues with HR. You are basically one of a number. They do not care how you did in the past",2 people found this review helpful
228,GREAT,"Jul 20, 2021 - Anonymous Employee in Irving, TX",5.0,GREAT experience I really enjoyed IT,GREAT experience AND GREAR PEOPLE,Be the first to find this review helpful
229,Great place to work,"Apr 3, 2021 - Senior Program Architect in Orange, CA",5.0,Very considerate onboarding process. Candidate gets time to self-study and pick up requisite skills to do the job. Lot of resources available at your fingertips.,Can sometimes be frustrating as you have no one specific to talk to at times on a day-to-day basis. You have to quickly find your cohorts who are in the same stage of your journey.,Be the first to find this review helpful
230,Great teammates and great management,"May 10, 2021 - Account Executive in San Francisco, CA",5.0,Team selling environment that has a product offering that continues to expand and allow AEs to provide value to customers rather than be a vendor,"Since it is a bigger company now, there aren't major ways to get equity exposure other than the ESPP (which is still a solid way)",Be the first to find this review helpful
231,Great place to work,"Oct 12, 2021 - Director",4.0,work life balance and great teams,resource constraints due to high growth,Be the first to find this review helpful
232,Awesome place to work,"Jun 30, 2021 - Customer Success Manager in Boston, MA",5.0,Always one of the best places to work for .. great leadership team,Too many Type A personalities,Be the first to find this review helpful
233,"Amazing, values-first company","Jul 6, 2021 - Project Coordinator in Seattle, WA",5.0,"amazing people, always leads with values first",nothing i can think of at the moment!,Be the first to find this review helpful
234,Great Place to Work,"May 19, 2021 - Employee Communications Manager in San Francisco, CA",5.0,"Family feel, very supportive team and manager. Have grown a lot both personally and professionally.",I've heard my experience on my team is not the same across the board. Company culture and support from leadership depends a lot on which team you're on.,Be the first to find this review helpful
235,Great,"Jul 15, 2021 - Sales Associate in Minneapolis, MN",5.0,good work life balance overall,NOT OPPORTUNITY TO MAKE MEGA MONEY,Be the first to find this review helpful
236,Great,"Jul 13, 2021 - Software Engineer in San Jose, CA",5.0,Family work and great balance,Sometimes gets stressful and it get hard,Be the first to find this review helpful
237,Great place to work,"Oct 1, 2021 - Business Development Representative in Chicago, IL",4.0,Everyone helps everyone succeed- the Salesforce Ohana is real.,A recent increase in metrics seems unsustainable,Be the first to find this review helpful
238,Great company and suite of products,"Sep 30, 2020 - Program Manager in Indianapolis, IN",5.0,- Plenty of opportunities in a myriad of departments and domains - Fast paced work environment - Constant evolution of products and services,"- ""Big Business"" hiring and promotion policies may limit your growth potential (you can't skip pay grades while working at SFDC) - In order to affect change, you either need to be in the right role or have resources that are in those roles who are accountable to you. For example, if you have been asked to implement a system improvement, it's going to take months or years because of all the interplay between departments. - I found myself doing a lot of ticket filing so someone else could do work that I could do myself, simply because that's the way the systems and access levels were set up.",2 people found this review helpful
239,Good,"Jul 13, 2021 - Business Development Representative in Saint Louis Park, MN",5.0,Very nice very good really,Can’t think of any at moment,Be the first to find this review helpful
240,"Great Company, Difficult to Start Remotely","Sep 13, 2021 - Account Executive in Chicago, IL",2.0,All the paper resources you could ask for,"However, a lack of 1-1 training and mentorship.",1 person found this review helpful
241,Awesome Company Culture,"Jun 15, 2021 - Recruiting in Indianapolis, IN",5.0,- Great co-workers - Opportunities for professional development & networking - Amazing benefits,- Growing quickly and process/the ways we work are becoming more complex & slowing down,Be the first to find this review helpful
242,Great Company Culture!,,5.0,The company genuinely cares about its employees' wellbeing,"If regular boundaries and PTO are not taken, it is easy to get burnout. However, Salesforce is very supportive of employees taking time off.",Be the first to find this review helpful
243,Great place for product design careers!,,4.0,- career tracks for ICs up to VP level - management track up to EVP - awesome chief design officer - challenging problems to solve - tech and product embraces design culture,-still a few rogue pms who don’t invest in design - big company and hard to work across cloud - lots of reactive shifts in priority & hard to execute against a moving target,1 person found this review helpful
244,Great benefits and salary not so much career growth opportunities,,3.0,"Great benefits, salary, security, flexibility","Cliques, say one thing and do another, no career growth/development, ""positive"" culture except behind closed doors, not very innovative because there are too many layers of approval and yes people, very reactive versus strategic, the PMM org is really all about who you know and telling leadership what they want to hear (literally every quarter the great leader survey shows the disconnect between the worker bees and the leadership, but nothing changes even when they make you attend ""feel good"" meetings about wanting to hear what they can do differently). P.S. I'd recommend to a friend with strong caveats.",6 people found this review helpful
